run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-00-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3878965489387185,0.4071789012429796,0.08027178357221611,0.11639408617971336,0.0,0.583074345889626,0.583074345889626,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.19341940732229548,0.3878965489387185,0.3009272060478939,0.3568513682378362,0.2962498838875951,0.20924499071107344
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3778348133623135,0.4368493038376168,0.0,0.0,0.0,0.6066375516932707,0.6066375516932707,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.1620638365431866,0.3778348133623135,0.3027933132682431,0.352709355652022,0.29202395494550504,0.19246041440811446
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3552793455268891,0.5401950793974106,0.0,0.0,0.0,0.6745318443208412,0.6745318443208412,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.1543949774791423,0.3552793455268891,0.31074469929096593,0.34266550250573297,0.29921732512129345,0.19697821674752897
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-03-communications,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.389312344880243,0.42026599568002715,0.0960058239604645,0.13920844474267352,0.0,0.6299662935070665,0.6299662935070665,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.19937622399752428,0.389312344880243,0.31321651132886386,0.3623767936836737,0.29684451818303537,0.21237913660225555
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.29887929470257024,0.6085872678130879,0.03563099211998165,0.05166493857397339,0.0,0.6007656884876391,0.6007656884876391,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.1476185454566275,0.29887929470257024,0.26974314000293786,0.2955037346453888,0.25886263710841284,0.17655266181226315
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-05-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3042287554007195,0.5616184768738979,0.07685529158264648,0.1114401727948374,0.0,0.5708928631476264,0.5708928631476264,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.16378341830700557,0.3042287554007195,0.2644147179471944,0.2971015944176706,0.2611094106016355,0.18522353891424861
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-06-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.14793270589833307,0.7853159470791498,0.12302100239175341,0.17838045346804243,0.0,0.341827987806789,0.341827987806789,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.12670842883776343,0.14793270589833307,0.1446300793110305,0.15532963333265692,0.19546506981063322,0.14949347873436503
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3511385467941319,0.4737708673669677,0.0,0.0,0.0,0.6194041923433794,0.6194041923433794,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.15298710591000486,0.3511385467941319,0.2953064668034976,0.33423978946160393,0.2474781896535354,0.16331879310235695
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3268855818750802,0.5217278440370081,0.0,0.0,0.0,0.5834326086642995,0.5834326086642995,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.14474109783752728,0.3268855818750802,0.27661238491610696,0.31491965881411504,0.270625277720867,0.17819462959168914
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-09-communications,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.2963824600585777,0.6181587047929124,0.03686037016842364,0.05344753674421428,0.0,0.5833225721190712,0.5833225721190712,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.14719744523852785,0.2963824600585777,0.2643836270531989,0.29268162395925856,0.257813966557936,0.17606745989237416
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-10-resource_allocation,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4275066192703699,0.4602582353737826,0.0,0.0,0.0,0.7616024881266725,0.7616024881266725,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.17895225055192576,0.4275066192703699,0.3614032697398161,0.3994673443206091,0.3295527800935554,0.21720185339570358
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,0,UTL-11-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.36074066119196657,0.41722137656199043,0.003157273932971073,0.004578047202808056,0.0,0.6004226922750442,0.6004226922750442,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.15735055613394258,0.36074066119196657,0.29440193754554767,0.33743985278759514,0.2848444110339593,0.1882234174647543
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-00-zone_operator,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.2580680828381452,0.6428034215971754,0.047817378552176236,0.06933519890065554,0.0,0.5245692845858965,0.5245692845858965,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.13798359590112672,0.2580680828381452,0.2343695542817322,0.2586084411748788,0.25838859479202103,0.17807928706275933
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-01-crew_dispatch,U07,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.41761202015259,0.4394773278142645,0.0021115039132768047,0.0030616806742513668,0.0,0.7294721209549192,0.7294721209549192,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.17632289021370093,0.41761202015259,0.3494128382997658,0.38977129728459703,0.3253970484640878,0.2147987673236354
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-02-cyber_defense,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3972296449758981,0.44475162508229205,0.032967375762094915,0.04780269485503763,0.0,0.6887599248748697,0.6887599248748697,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.18013072605701438,0.3972296449758981,0.33108183920907663,0.372662522149123,0.3001697842232105,0.20362729064252266
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-03-communications,U07,reconfigure_service_edge,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.01440201711949938,False,True,0.576774301119076,0.1180234311493627,0.13006723731664602,0.18859749410913673,0.0,0.7608289658464246,0.7608289658464246,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.2749666609666787,0.576774301119076,0.42091696190923655,0.48058656407488765,0.39224520647001193,0.2816285036064377
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-04-resource_allocation,U06,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.37851832902978755,0.45278035572256103,0.10876327530192254,0.15770674918778768,0.0,0.6538908297450119,0.6538908297450119,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.2001458516751968,0.37851832902978755,0.31488003904816797,0.3564756707228931,0.25897769819251076,0.18990994203087505
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-05-critical_load,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.39599153930845676,0.45968349301221245,0.0,0.0,0.0,0.6909129558330438,0.6909129558330438,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.1682371233648753,0.39599153930845676,0.33112485468164365,0.37216449837425125,0.26631644650955183,0.1758776310063679
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-06-zone_operator,U06,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.34228604282969055,0.5161838690858054,0.0,0.0,0.0,0.6268632028073106,0.6268632028073106,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.1499772545620948,0.34228604282969055,0.29363021783370385,0.32915598762521725,0.24376013798847004,0.16084009199231336
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-07-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.37837564603505247,0.5168488000831668,0.09113235549453746,0.13214191546707932,0.0,0.6723683890348147,0.6723683890348147,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.19396177936401687,0.37837564603505247,0.31944235567272466,0.3593856167239606,0.2922511046680554,0.2084688774125309
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-08-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.31400744532232794,0.5980646982653194,0.1406614611987505,0.20395911873818823,0.0,0.6182430204780145,0.6182430204780145,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.18931271990675666,0.31400744532232794,0.2801637332484348,0.30824318273874673,0.28188312703537777,0.20989717893883442
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-09-communications,U07,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4178829305279801,0.4499586572612499,0.0,0.0,0.0,0.7332539387965664,0.7332539387965664,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.17568019637951324,0.4178829305279801,0.35046665691033363,0.39047571640455825,0.32551083082175164,0.21450722054783444
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-10-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.31910994262811465,0.5878649466862915,0.033398994422042985,0.04842854191196233,0.0,0.6188701877383361,0.6188701877383361,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.15372023055242995,0.31910994262811465,0.2823615239858299,0.31219131007029344,0.26735950923714147,0.18182887563197425
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,3,UTL-11-critical_load,U07,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3480688032384196,0.5074147022771138,0.0,0.0,0.0,0.6275919586629205,0.6275919586629205,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.15194339310106267,0.3480688032384196,0.29612551096109796,0.333624496118303,0.29618889736013626,0.1949592649067575
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-00-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.39254576185561396,0.49447405944800615,0.0,0.0,0.0,0.7119305457572804,0.7119305457572804,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.1288561998676544,0.0,0.16706555903090875,0.39254576185561396,0.3350009411815657,0.3717925279915429,0.2982025533126912,0.1965794799862386
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-01-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3598157696185682,0.5020592381450444,0.0,0.0,0.0,0.6688632866402457,0.6688632866402457,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.06222573494697503,0.0,0.1559373616703132,0.3598157696185682,0.31114212950748876,0.34502447025861094,0.28445595657313194,0.18741508215986577
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3540114037866857,0.4958136585995548,0.06874236357814117,0.0996764271883047,0.0,0.6541132478678836,0.6541132478678836,0.0,0.0,0.0,0.0,1.0,0.75,-0.020418596452957627,0.0,0.17788621981266628,0.3540114037866857,0.3051328734816452,0.33945611927563657,0.298684789590408,0.2085843643228686
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-03-communications,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3860138145292983,0.4792229975038068,0.0003049784640320554,0.00044221877284648036,0.0,0.6920654838144251,0.6920654838144251,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.062099190307358665,0.0,0.1649508294454446,0.3860138145292983,0.3274218967653256,0.3654425404578826,0.2954591354356386,0.1948036009876118
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3838247286071159,0.4648393579622344,0.18468282176309112,0.24279009155648212,0.0,0.6827986607249749,0.6827986607249749,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.08203297223733574,0.0,0.2223700296999751,0.3838247286071159,0.3242295566240901,0.36271802150610516,0.294539719348322,0.22327240166343698
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-05-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3878063901591473,0.4819423339405553,0.0,0.0,0.0,0.682786261517106,0.682786261517106,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.11189339836947954,0.0,0.16545417265411008,0.3878063901591473,0.32581912144293546,0.365759892915859,0.2962120172001752,0.19525245591122792
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-06-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.35563291764314575,0.49212045475159993,0.023047102196387698,0.03341829818476216,0.0,0.6521439145932836,0.6521439145932836,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.31031592678649456,0.0,0.16253558356301248,0.35563291764314575,0.3052891457055792,0.34047438931932283,0.2826991587434545,0.19025407938891895
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-07-crew_dispatch,U03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6773166879373893,0.11819645172419746,0.0,0.0,0.0,0.7763604012893212,0.7763604012893212,0.0,0.0,0.0,0.0,1.0,0.5,0.15695620894594176,0.0,0.26388767389871237,0.6773166879373893,0.46501677549728604,0.5182672365213901,0.3844730089337035,0.25464867262246904
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3893387315358747,0.443058604284853,0.0036748938492119168,0.005328596081357279,0.0,0.6870163842137469,0.6870163842137469,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.10358377554944742,0.0,0.16725403178172316,0.3893387315358747,0.32748958866778666,0.3664689591785265,0.2968556005784007,0.19632094302647446
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-09-communications,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.366527342701227,0.5399838941534503,0.05961727298334987,0.08644504582585731,0.0,0.6925293059509389,0.6925293059509389,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.10920673383186763,0.0,0.17896610751662292,0.366527342701227,0.3197432635682255,0.3521440634704363,0.28727481726784865,0.19966772812211311
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-10-resource_allocation,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3632189730573402,0.529459893802049,0.06426750723539008,0.09318788549131563,0.0,0.6783471141781928,0.6783471141781928,0.0,0.0,0.0,0.0,1.0,0.75,-0.0832553739484797,0.0,0.1794595433574114,0.3632189730573402,0.3148743677674843,0.3485145067807227,0.3025519686840829,0.21038385871501314
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,6,UTL-11-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.2621800654729902,0.6544192984526762,0.05459865387239212,0.07916804811496858,0.0,0.5446436130587058,0.5446436130587058,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.0557790792163384,0.0,0.14174155380840914,0.2621800654729902,0.24103292945387256,0.26317777500715406,0.24344896083198922,0.16957725077290015
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-00-zone_operator,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3386833399819037,0.5518372674263599,0.0,0.0,0.0,0.6412211384769606,0.6412211384769606,0.0,0.0,0.0,0.0,1.0,0.75,0.11665185389106414,0.0,0.14875233559384726,0.3386833399819037,0.29577862061200166,0.3282200678901971,0.29224700279239957,0.19233133519493306
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-01-crew_dispatch,U07,dispatch_repair_crew,no_information_action,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.46354115539339524,0.383641849336507,0.5545120209074692,0.25404243031583035,0.0,0.7720754526447836,0.7720754526447836,0.0,0.0,0.0,0.0,1.0,0.75,0.04260333168986441,0.0,0.25217417610955367,0.46354115539339524,0.378435325318554,0.42301158598433175,0.344687285265226,0.25777661514805034
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-02-cyber_defense,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3937247877284843,0.4499867324750566,0.09836716591346817,0.11763239057452883,0.0,0.6884692487574574,0.6884692487574574,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,-0.0002906761174122918,0.0,0.19569820156557158,0.3937247877284843,0.3296072272807581,0.3700770175283738,0.29869774417929673,0.21102549409958574
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-03-communications,U07,dispatch_repair_crew,no_information_action,negotiate_commitment,execute_autonomously,True,True,-0.0250812488605594,False,True,0.5195580412564523,0.2573250337767365,0.4860416286853133,0.15476036159370427,0.0,0.7933124992479448,0.7933124992479448,0.0,0.0,0.0,0.0,1.0,0.75,0.032483533401520215,0.0,0.24739222080968282,0.5195580412564523,0.40615134131456715,0.45700084752824277,0.36821437732771,0.2615474949430512
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-04-resource_allocation,U06,isolate_component,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-38.34400087108043,False,True,0.5048274515422445,0.2618413611699683,0.7620347798455686,0.5302462100512528,0.0,0.774085933846782,0.774085933846782,0.0,0.0,0.0,0.0,1.0,0.5,0.12019510410177014,0.0,0.33250042393666385,0.5048274515422445,0.39545246407859336,0.4461614355151216,0.3120275296477427,0.2699812316379788
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-05-critical_load,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3730934549417032,0.47460261981699925,0.0,0.0,0.0,0.6596727419147128,0.6596727419147128,0.0,0.0,0.0,0.0,1.0,0.5,-0.031240213918330983,0.0,0.1604517746801791,0.3730934549417032,0.3141555674553595,0.3534515465000232,0.25669925107551533,0.16946616738367692
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-06-zone_operator,U06,isolate_component,request_peer_evidence,send_targeted_summary,execute_autonomously,True,False,0.0,False,False,0.43701727947107094,0.40786787287820364,0.6675371017024508,0.5476287504914673,0.0,0.7513809226892921,0.7513809226892921,0.0,0.0,0.0,0.0,1.0,0.5,0.12451771988198157,0.0,0.3136167751381163,0.43701727947107094,0.3626521424607514,0.4042636190233715,0.2835472573778498,0.2530802883108759
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-07-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3695459972920687,0.4852462414169536,0.13806915974499256,0.20020028163023923,0.0,0.6766531475307823,0.6766531475307823,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0042847584959676555,0.0,0.20729370667056077,0.3695459972920687,0.31698168579952307,0.3524197512927647,0.28854265219600217,0.21416357970407462
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,private_fragmented,always_on,772101,always_act,9,UTL-08-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.34293497076705837,0.5429169939147002,0.0,0.0,0.0,0.6462169958115013,0.6462169958115013,0.0,0.0,0.0,0.0,1.0,0.75,0.027973975333486778,0.0,0.15019789006079984,0.34293497076705837,0.29872823725969866,0.33162252503026124,0.2940326877221645,0.19352179181477636
