run_id,application,regime,information_condition,method,environment_seed,operator_seed,rl_seed,status,primary_outcome,service_loss_auc,cumulative_weighted_unmet_need,cumulative_critical_unserved_load,operator_interventions,operator_minutes,operator_workload_auc,maximum_operator_workload,mean_queue_wait_steps,maximum_queue_length,operator_requests,low_confidence_operator_decisions,safe_low_confidence_decisions,safe_low_confidence_decision_rate,communication_active_agent_epoch_fraction,timely_activation,missed_activation,pre_disruption_false_activation,nominal_false_activation,first_request_step,first_visible_collapse_step,complete_causal_chains,harmful_interventions,beneficial_interventions,mean_counterfactual_effect,structured_attempts,first_pass_valid,valid_after_repair,material_actions_accepted,material_actions_next_stage,material_actions_reached_service,commitment_changes,agent_messages,agent_message_bytes,thermodynamic_sketch_messages,thermodynamic_sketch_bytes,tool_calls,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,wall_clock_seconds,maximum_conservation_residual,conservation_feasible,active_incidents
implementation_pilot_v4_coordination-commercial-fixed_communication-partition-private_fragmented-e24003-o124003-rnone,commercial,partition,private_fragmented,fixed_communication,24003,124003,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100306,1,0,0,0,0.0,0.16504596499726176,0.0,True,1
implementation_pilot_v4_coordination-commercial-fixed_communication-partition-private_fragmented-e24004-o124004-rnone,commercial,partition,private_fragmented,fixed_communication,24004,124004,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100698,1,0,0,0,0.0,0.1695925800013356,0.0,True,1
implementation_pilot_v4_coordination-commercial-fixed_communication-partition-private_fragmented-e24005-o124005-rnone,commercial,partition,private_fragmented,fixed_communication,24005,124005,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100754,1,0,0,0,0.0,0.1605807209853083,0.0,True,1
implementation_pilot_v4_coordination-commercial-no_communication-correlated-private_fragmented-e24001-o124001-rnone,commercial,correlated,private_fragmented,no_communication,24001,124001,,complete,10.238121600000001,10.238121600000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.16282186802709475,0.0,True,2
implementation_pilot_v4_coordination-commercial-no_communication-correlated-private_fragmented-e24002-o124002-rnone,commercial,correlated,private_fragmented,no_communication,24002,124002,,complete,10.238121600000001,10.238121600000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.18261003104271367,0.0,True,2
implementation_pilot_v4_coordination-commercial-no_communication-correlated-private_fragmented-e24003-o124003-rnone,commercial,correlated,private_fragmented,no_communication,24003,124003,,complete,10.238121600000001,10.238121600000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.17234892502892762,0.0,True,2
implementation_pilot_v4_coordination-commercial-no_communication-correlated-private_fragmented-e24004-o124004-rnone,commercial,correlated,private_fragmented,no_communication,24004,124004,,complete,10.238121600000001,10.238121600000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.15818283701082692,0.0,True,2
implementation_pilot_v4_coordination-commercial-no_communication-correlated-private_fragmented-e24005-o124005-rnone,commercial,correlated,private_fragmented,no_communication,24005,124005,,complete,10.238121600000001,10.238121600000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.1607795389718376,0.0,True,2
implementation_pilot_v4_coordination-commercial-fixed_communication-correlated-private_fragmented-e24001-o124001-rnone,commercial,correlated,private_fragmented,fixed_communication,24001,124001,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131778,2,0,0,0,0.0,0.16450780304148793,0.0,True,2
implementation_pilot_v4_coordination-commercial-fixed_communication-correlated-private_fragmented-e24002-o124002-rnone,commercial,correlated,private_fragmented,fixed_communication,24002,124002,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131820,2,0,0,0,0.0,0.16839009599061683,0.0,True,2
implementation_pilot_v4_coordination-commercial-fixed_communication-correlated-private_fragmented-e24003-o124003-rnone,commercial,correlated,private_fragmented,fixed_communication,24003,124003,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131442,2,0,0,0,0.0,0.17058184498455375,0.0,True,2
implementation_pilot_v4_coordination-commercial-fixed_communication-correlated-private_fragmented-e24004-o124004-rnone,commercial,correlated,private_fragmented,fixed_communication,24004,124004,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131316,2,0,0,0,0.0,0.16910920798545703,0.0,True,2
implementation_pilot_v4_coordination-commercial-fixed_communication-correlated-private_fragmented-e24005-o124005-rnone,commercial,correlated,private_fragmented,fixed_communication,24005,124005,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131778,2,0,0,0,0.0,0.1702673879917711,0.0,True,2
implementation_pilot_v4_coordination-commercial-no_communication-compound-private_fragmented-e24001-o124001-rnone,commercial,compound,private_fragmented,no_communication,24001,124001,,complete,16.1889504,16.1889504,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,1,0,0,0,0,0,3,0,0,0,0.0,0.164347423997242,0.0,True,3
implementation_pilot_v4_coordination-commercial-no_communication-compound-private_fragmented-e24002-o124002-rnone,commercial,compound,private_fragmented,no_communication,24002,124002,,complete,12.382070400000002,12.382070400000002,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,0,0,0,0,3,0,0,0,0.0,0.1583785070106387,0.0,True,3
implementation_pilot_v4_coordination-commercial-no_communication-compound-private_fragmented-e24003-o124003-rnone,commercial,compound,private_fragmented,no_communication,24003,124003,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,0,0,0,0,3,0,0,0,0.0,0.16333381703589112,0.0,True,3
implementation_pilot_v4_coordination-commercial-no_communication-compound-private_fragmented-e24004-o124004-rnone,commercial,compound,private_fragmented,no_communication,24004,124004,,complete,12.382070400000002,12.382070400000002,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,0,0,0,0,3,0,0,0,0.0,0.15916052501415834,0.0,True,3
implementation_pilot_v4_coordination-commercial-no_communication-compound-private_fragmented-e24005-o124005-rnone,commercial,compound,private_fragmented,no_communication,24005,124005,,complete,13.3718592,13.3718592,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,0,0,0,0,3,0,0,0,0.0,0.1580844940035604,0.0,True,3
implementation_pilot_v4_coordination-commercial-fixed_communication-compound-private_fragmented-e24001-o124001-rnone,commercial,compound,private_fragmented,fixed_communication,24001,124001,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.17116454802453518,0.0,True,3
implementation_pilot_v4_coordination-commercial-fixed_communication-compound-private_fragmented-e24002-o124002-rnone,commercial,compound,private_fragmented,fixed_communication,24002,124002,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.17355165001936257,0.0,True,3
implementation_pilot_v4_coordination-commercial-fixed_communication-compound-private_fragmented-e24003-o124003-rnone,commercial,compound,private_fragmented,fixed_communication,24003,124003,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101290,3,0,0,0,0.0,0.1680239430279471,0.0,True,3
implementation_pilot_v4_coordination-commercial-fixed_communication-compound-private_fragmented-e24004-o124004-rnone,commercial,compound,private_fragmented,fixed_communication,24004,124004,,complete,12.382070400000002,12.382070400000002,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,2,447,460,101262,3,0,0,0,0.0,0.16507057601120323,0.0,True,3
implementation_pilot_v4_coordination-commercial-fixed_communication-compound-private_fragmented-e24005-o124005-rnone,commercial,compound,private_fragmented,fixed_communication,24005,124005,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.16919313900871202,0.0,True,3
implementation_pilot_v4_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24001,124001,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16609750100178644,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24002,124002,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16311816300731152,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24003,124003,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16498396499082446,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24004-o124004-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24004,124004,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.163661113998387,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-telemetry_integrity-private_fragmented-e24005-o124005-rnone,humanitarian,telemetry_integrity,private_fragmented,no_communication,24005,124005,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1700380279798992,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24001-o124001-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24001,124001,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128202,1,0,0,0,0.0,0.16503647400531918,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24002-o124002-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24002,124002,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128076,1,0,0,0,0.0,0.18651465501170605,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24003-o124003-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24003,124003,,complete,3.820320000000001,3.820320000000001,3.820320000000001,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,600,128880,1,0,0,0,0.0,0.17559192603221163,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24004-o124004-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24004,124004,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128748,1,0,0,0,0.0,0.18839061399921775,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-telemetry_integrity-private_fragmented-e24005-o124005-rnone,humanitarian,telemetry_integrity,private_fragmented,fixed_communication,24005,124005,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,600,128202,1,0,0,0,0.0,0.18397251702845097,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-partition-private_fragmented-e24001-o124001-rnone,humanitarian,partition,private_fragmented,no_communication,24001,124001,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16174466797383502,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-partition-private_fragmented-e24002-o124002-rnone,humanitarian,partition,private_fragmented,no_communication,24002,124002,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.17483689700020477,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-partition-private_fragmented-e24003-o124003-rnone,humanitarian,partition,private_fragmented,no_communication,24003,124003,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16218601301079616,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-partition-private_fragmented-e24004-o124004-rnone,humanitarian,partition,private_fragmented,no_communication,24004,124004,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.16395302599994466,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-partition-private_fragmented-e24005-o124005-rnone,humanitarian,partition,private_fragmented,no_communication,24005,124005,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1560910539701581,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24001-o124001-rnone,humanitarian,partition,private_fragmented,fixed_communication,24001,124001,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98182,1,0,0,0,0.0,0.16079364996403456,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24002-o124002-rnone,humanitarian,partition,private_fragmented,fixed_communication,24002,124002,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98098,1,0,0,0,0.0,0.16034827299881727,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24003-o124003-rnone,humanitarian,partition,private_fragmented,fixed_communication,24003,124003,,complete,3.820320000000001,3.820320000000001,3.820320000000001,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,460,98768,1,0,0,0,0.0,0.1621601179940626,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24004-o124004-rnone,humanitarian,partition,private_fragmented,fixed_communication,24004,124004,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98658,1,0,0,0,0.0,0.1620658179745078,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-fixed_communication-partition-private_fragmented-e24005-o124005-rnone,humanitarian,partition,private_fragmented,fixed_communication,24005,124005,,complete,7.627200000000002,7.627200000000002,7.627200000000002,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,0,0,0,0,460,98182,1,0,0,0,0.0,0.16321091196732596,0.0,True,1
implementation_pilot_v4_coordination-humanitarian-no_communication-correlated-private_fragmented-e24001-o124001-rnone,humanitarian,correlated,private_fragmented,no_communication,24001,124001,,complete,10.238121600000001,10.238121600000001,10.238121600000001,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.16052696504630148,0.0,True,2
implementation_pilot_v4_coordination-humanitarian-no_communication-correlated-private_fragmented-e24002-o124002-rnone,humanitarian,correlated,private_fragmented,no_communication,24002,124002,,complete,10.238121600000001,10.238121600000001,10.238121600000001,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0.0,0.162130190001335,0.0,True,2
