method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_generalized_tsallis_gini,66204,10,240,0.009572774509587602,4.5565071203583365,6,-0.01597452163696289,0.028267422690987587,1.7487924098968506
ppo_generalized_tsallis_gini,66204,20,480,-0.02464426620477044,3.6376707308188196,6,-0.006625275127589703,0.032074254006147385,1.7521132230758667
ppo_generalized_tsallis_gini,66204,30,720,-0.017025900802690515,5.124194062181323,6,-0.005591677036136389,0.029429806396365166,1.7485408782958984
ppo_generalized_tsallis_gini,66204,40,960,0.02470688566019285,2.1789280706597944,6,-0.006059577222913504,0.044150903820991516,1.7475935220718384
ppo_generalized_tsallis_gini,66204,50,1200,0.002465937484583579,6.74996085091399,6,-0.004351389594376087,0.024946382269263268,1.7466505765914917
ppo_generalized_tsallis_gini,66204,60,1440,0.009936855014860973,4.8936560244152165,6,-0.00452575134113431,0.042664214968681335,1.7424027919769287
ppo_generalized_tsallis_gini,66204,70,1680,0.04106690682046906,3.598423646404256,6,-0.006385175511240959,0.04066328704357147,1.7425771951675415
ppo_generalized_tsallis_gini,66204,80,1920,0.004076953544710779,3.602313672313146,6,-0.0039841653779149055,0.028661107644438744,1.7422908544540405
ppo_generalized_tsallis_gini,66204,90,2160,-0.00851547214323784,7.263884359862901,6,-0.002352961106225848,0.03252489119768143,1.7456151247024536
ppo_generalized_tsallis_gini,66204,100,2400,-0.006434739147545065,2.499208936271336,6,-0.00410429248586297,0.024483337998390198,1.7429555654525757
ppo_generalized_tsallis_gini,66204,110,2640,0.003334936184411254,2.0400770411780806,6,-0.0036683084908872843,0.040099598467350006,1.742207646369934
ppo_generalized_tsallis_gini,66204,120,2880,0.009580717275418048,4.922184612189483,6,-0.004791673272848129,0.02331741899251938,1.7421774864196777
ppo_generalized_tsallis_gini,66204,130,3120,-0.008469486673171833,3.5719575726832735,6,-0.0035169522743672132,0.04169057309627533,1.7369823455810547
ppo_generalized_tsallis_gini,66204,140,3360,-0.006334350468738972,4.279365603310667,6,-0.004545645322650671,0.029251715168356895,1.7377175092697144
ppo_generalized_tsallis_gini,66204,150,3600,0.018916349424607477,4.1630801725990425,6,-0.003314888570457697,0.027926461771130562,1.739138126373291
ppo_generalized_tsallis_gini,66204,160,3840,-0.0008748377084069763,6.789374733287784,6,-0.003406413597986102,0.02107827179133892,1.736891746520996
ppo_generalized_tsallis_gini,66204,170,4080,0.0032014569676235894,6.573689775330935,6,-0.003098804969340563,0.01682988554239273,1.7360347509384155
ppo_generalized_tsallis_gini,66204,180,4320,0.02018222615584108,6.746305581987906,6,-0.003578071016818285,0.03539421781897545,1.734462022781372
ppo_generalized_tsallis_gini,66204,190,4560,0.004550763895754628,3.1949473963653703,6,-0.00426963996142149,0.015466981567442417,1.7299063205718994
ppo_generalized_tsallis_gini,66204,200,4800,-0.0003772102098006482,2.38245047403862,6,-0.004576623905450106,0.03988484665751457,1.7308712005615234
