method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_predictive_uncertainty,66204,10,240,0.009769257007763554,4.74643122083651,6,-0.015572179108858109,0.024635765701532364,1.750288724899292
ppo_predictive_uncertainty,66204,20,480,-0.04584644573388443,3.6330814392988198,6,-0.005686915013939142,0.05760771408677101,1.7548587322235107
ppo_predictive_uncertainty,66204,30,720,-0.017774041426062315,5.108548245768951,6,-0.005426325835287571,0.029299860820174217,1.7519526481628418
ppo_predictive_uncertainty,66204,40,960,0.03453866336612807,2.246163306023733,6,-0.005564738530665636,0.03436364606022835,1.7514432668685913
ppo_predictive_uncertainty,66204,50,1200,0.003617680569275348,6.721995488005824,6,-0.004888767376542091,0.028152884915471077,1.751676082611084
ppo_predictive_uncertainty,66204,60,1440,0.009305877443456753,4.837041772756828,6,-0.005113935563713312,0.04803547263145447,1.7477691173553467
ppo_predictive_uncertainty,66204,70,1680,0.0399148863935008,4.329496621483944,6,-0.007455381099134684,0.04000738263130188,1.7465732097625732
ppo_predictive_uncertainty,66204,80,1920,0.004267418229602852,3.121860056071967,6,-0.004778385628014803,0.027254005894064903,1.7455096244812012
ppo_predictive_uncertainty,66204,90,2160,-0.014444076892437674,7.538394573182834,6,-0.0031869334634393454,0.03508497402071953,1.7488267421722412
ppo_predictive_uncertainty,66204,100,2400,-0.01039614676238561,3.1576479941014077,6,-0.004765532445162535,0.021403571590781212,1.7452349662780762
ppo_predictive_uncertainty,66204,110,2640,0.0011239138378260406,2.1245707811657284,6,-0.004876319784671068,0.035743582993745804,1.7440438270568848
ppo_predictive_uncertainty,66204,120,2880,0.00943308876582172,4.887889509017198,6,-0.0049491566605865955,0.02815510518848896,1.7436399459838867
ppo_predictive_uncertainty,66204,130,3120,-0.008192076003607556,3.5719575726832735,6,-0.0028322141151875257,0.03963376581668854,1.7400940656661987
ppo_predictive_uncertainty,66204,140,3360,-0.004689656892482119,4.218575387281882,6,-0.004795273300260305,0.029785020276904106,1.737606167793274
ppo_predictive_uncertainty,66204,150,3600,0.016997028097900563,4.121052953871087,6,-0.0022403320763260126,0.02398703247308731,1.739713430404663
ppo_predictive_uncertainty,66204,160,3840,0.004613589814659856,6.512144484593232,6,-0.0030769032891839743,0.029001904651522636,1.7373628616333008
ppo_predictive_uncertainty,66204,170,4080,0.0015004574595616448,6.517889880647703,6,-0.0033617359586060047,0.017040705308318138,1.7370834350585938
ppo_predictive_uncertainty,66204,180,4320,0.024288596481240918,6.1990746499359215,6,-0.0037494979333132505,0.04350115358829498,1.7339657545089722
ppo_predictive_uncertainty,66204,190,4560,0.005402142234611048,3.2167473913534295,6,-0.005226517096161842,0.01065103430300951,1.7317686080932617
ppo_predictive_uncertainty,66204,200,4800,-4.876033304530754e-05,1.5642302937707147,6,-0.004657702054828405,0.04493214562535286,1.7305716276168823
