method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_kpi_only,66201,10,240,0.0027050771469720723,5.8389143696944155,6,-0.013295184820890427,0.02623162977397442,1.7532116174697876
ppo_kpi_only,66201,20,480,0.023809221752950575,1.3053759571040766,6,-0.006922714412212372,0.03521690517663956,1.751676321029663
ppo_kpi_only,66201,30,720,-0.01663649941116012,3.1049437532393753,6,-0.007108772173523903,0.060817692428827286,1.7444771528244019
ppo_kpi_only,66201,40,960,-0.009004656120492007,2.9224115313601216,6,-0.003116178559139371,0.05205034837126732,1.7499866485595703
ppo_kpi_only,66201,50,1200,-0.0011686726003380824,5.130140369071219,6,-0.005075627937912941,0.04132123291492462,1.7431974411010742
ppo_kpi_only,66201,60,1440,0.02696413616363166,3.547141893838028,6,-0.005843913648277521,0.03784891590476036,1.7487763166427612
ppo_kpi_only,66201,70,1680,-0.005508355986736842,4.08696934437519,6,-0.003426889656111598,0.03428737819194794,1.7466182708740234
ppo_kpi_only,66201,80,1920,-0.006478096179098227,3.88822029884369,6,-0.0047230166383087635,0.012096698395907879,1.7468242645263672
ppo_kpi_only,66201,90,2160,0.02930375133587842,3.8448382570735617,6,-0.006441490259021521,0.024225927889347076,1.7429391145706177
ppo_kpi_only,66201,100,2400,-0.009760282999304462,7.564146587734204,6,-0.0028629424050450325,0.01682460866868496,1.7373228073120117
ppo_kpi_only,66201,110,2640,0.0078937143851941,1.678028153275579,6,-0.005225380416959524,0.05010901391506195,1.740038275718689
ppo_kpi_only,66201,120,2880,-0.010440750286501151,6.011644807109647,6,-0.005590053740888834,0.025649892166256905,1.7343488931655884
ppo_kpi_only,66201,130,3120,0.0016132631789994745,2.749080768230906,6,-0.006366797722876072,0.04530851170420647,1.7370781898498535
ppo_kpi_only,66201,140,3360,0.016748321472537422,6.479212645158684,6,-0.0041869324631989,0.021558066830039024,1.7325353622436523
ppo_kpi_only,66201,150,3600,-0.006365317479181043,5.121018840695119,6,-0.006176922935992479,0.04062328860163689,1.7334465980529785
ppo_kpi_only,66201,160,3840,0.026103955172416586,3.1792274662707225,6,-0.005049983970820904,0.028281237930059433,1.7271519899368286
ppo_kpi_only,66201,170,4080,0.018708759931723485,4.720672639789349,6,-0.0062051755376160145,0.02243048883974552,1.7203043699264526
ppo_kpi_only,66201,180,4320,-0.01997503818279629,3.6627907228699095,6,-0.004133439157158136,0.08054199814796448,1.724124789237976
ppo_kpi_only,66201,190,4560,0.013899695776316685,2.8757883153428123,6,-0.0029672347009181976,0.025409730151295662,1.7183036804199219
ppo_kpi_only,66201,200,4800,-0.007860763296777842,2.552969523777457,6,-0.004490329883992672,0.028746463358402252,1.7178480625152588
