method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_kpi_only,66202,10,240,0.012938122960121418,3.3638466580864157,6,-0.012284581549465656,0.03206696733832359,1.7507400512695312
ppo_kpi_only,66202,20,480,0.005515915547846995,1.0735751885960636,6,-0.006255750078707933,0.05659250169992447,1.7535325288772583
ppo_kpi_only,66202,30,720,0.004831317853190993,4.80927361479206,6,-0.006256434600800276,0.029242509976029396,1.7501888275146484
ppo_kpi_only,66202,40,960,-0.014047813659127597,5.3309910912503975,6,-0.004780920688062906,0.05808911845088005,1.7507998943328857
ppo_kpi_only,66202,50,1200,-0.0035588007610273856,5.491149110888726,6,-0.002628541085869074,0.023051325231790543,1.7482290267944336
ppo_kpi_only,66202,60,1440,-0.008361077210975525,4.538646521426804,6,-0.003814832540228963,0.029899325221776962,1.7517039775848389
ppo_kpi_only,66202,70,1680,0.011407553083054788,5.07675595413824,6,-0.0025734566152095795,0.0382617823779583,1.7481428384780884
ppo_kpi_only,66202,80,1920,-0.012088467004654038,4.393445064208313,6,-0.003426854033023119,0.02930077537894249,1.744354486465454
ppo_kpi_only,66202,90,2160,0.0020074469649921664,8.343053109581122,6,-0.00412538880482316,0.04565844684839249,1.7475920915603638
ppo_kpi_only,66202,100,2400,0.010719171094268754,3.1451008833306986,6,-0.004686995409429073,0.028473882004618645,1.7455461025238037
ppo_kpi_only,66202,110,2640,-0.01751688750992168,3.8856805762877418,6,-0.004903197754174471,0.06371262669563293,1.744654893875122
ppo_kpi_only,66202,120,2880,0.001862384347592063,2.8606617329924515,6,-0.005074193235486746,0.022259078919887543,1.7432550191879272
ppo_kpi_only,66202,130,3120,0.026062673937940827,4.776125270773149,6,-0.004793067928403616,0.049799803644418716,1.74136483669281
ppo_kpi_only,66202,140,3360,0.0010772312644546842,4.38944374442017,6,-0.004729624837636948,0.021706143394112587,1.7449568510055542
ppo_kpi_only,66202,150,3600,-0.008955521199565383,2.8960677866904696,6,-0.0064168693497776985,0.046688951551914215,1.7343300580978394
ppo_kpi_only,66202,160,3840,0.011436801589352116,7.153941727949447,6,-0.005550464149564505,0.04390040040016174,1.7361445426940918
ppo_kpi_only,66202,170,4080,0.002267436833350689,4.819073209288176,6,-0.003397278254851699,0.023066001012921333,1.7350876331329346
ppo_kpi_only,66202,180,4320,0.0006126294363062145,5.434648799850871,6,-0.004743667785078287,0.03648373857140541,1.7303663492202759
ppo_kpi_only,66202,190,4560,-0.0013830353391934929,7.948108872512137,6,-0.0045779189094901085,0.026708262041211128,1.7257039546966553
ppo_kpi_only,66202,200,4800,0.036066370634065946,2.2429077800308126,6,-0.003399122040718794,0.05596143752336502,1.727108359336853
