method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_shannon_js,66201,10,240,0.0009225347658789874,4.871162575038111,6,-0.013407310470938683,0.03485708311200142,1.7545212507247925
ppo_shannon_js,66201,20,480,0.025210069218046204,1.3053759571040766,6,-0.0064186775125563145,0.030218705534934998,1.7533985376358032
ppo_shannon_js,66201,30,720,-0.008308482522576722,2.8244399135910214,6,-0.006635966245085001,0.06662791967391968,1.7450144290924072
ppo_shannon_js,66201,40,960,-0.0021255185838683797,2.8687510074886173,6,-0.004269290249794722,0.06072661653161049,1.7514328956604004
ppo_shannon_js,66201,50,1200,0.0083609122045793,4.875455204834518,6,-0.0032032481394708157,0.04632285237312317,1.7453415393829346
ppo_shannon_js,66201,60,1440,0.021490800692181143,3.5645898866589065,6,-0.006423759739845991,0.03695165365934372,1.7514147758483887
ppo_shannon_js,66201,70,1680,0.001088832003532929,4.08696934437519,6,-0.0031616133637726307,0.029878893867135048,1.7479194402694702
ppo_shannon_js,66201,80,1920,0.001274046451434501,3.7474657196482886,6,-0.004458792041987181,0.01214513834565878,1.7510700225830078
ppo_shannon_js,66201,90,2160,0.03409331376480455,4.489123788725574,6,-0.0065994285978376865,0.02834061160683632,1.7454417943954468
ppo_shannon_js,66201,100,2400,-0.008039507133354268,7.564146587734204,6,-0.003827568143606186,0.016781285405158997,1.736721396446228
ppo_shannon_js,66201,110,2640,0.015155226050622783,1.7817063795904238,6,-0.005067749880254269,0.05186999961733818,1.7433723211288452
ppo_shannon_js,66201,120,2880,-0.006798873136258989,5.851199086969299,6,-0.0038086907006800175,0.02995126321911812,1.7357769012451172
ppo_shannon_js,66201,130,3120,0.00013681147409551898,2.749080768230906,6,-0.005915761459618807,0.04610681161284447,1.7383276224136353
ppo_shannon_js,66201,140,3360,0.016822712288747033,6.364655387570015,6,-0.0047050719149410725,0.025296228006482124,1.7359423637390137
ppo_shannon_js,66201,150,3600,-0.009872760402311486,6.327292261947346,6,-0.0065087322145700455,0.0420292466878891,1.7366621494293213
ppo_shannon_js,66201,160,3840,0.03845866779901049,2.5041733881176578,6,-0.005723373498767614,0.03304286301136017,1.7252568006515503
ppo_shannon_js,66201,170,4080,0.021809125404335144,4.771505023744087,6,-0.006423329468816519,0.02562435157597065,1.719345211982727
ppo_shannon_js,66201,180,4320,-0.015958772459678378,3.5305492214836045,6,-0.0033549033105373383,0.08651763200759888,1.7243263721466064
ppo_shannon_js,66201,190,4560,0.011205113293452834,2.7881968092348792,6,-0.0038910589646548033,0.02376580610871315,1.7161102294921875
ppo_shannon_js,66201,200,4800,-0.010552577260687302,2.5925922681805407,6,-0.0036247572861611843,0.029716316610574722,1.7162094116210938
