method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_predictive_uncertainty,66201,10,240,0.003490970407001735,5.8389143696944155,6,-0.014656499028205872,0.024090580642223358,1.7539288997650146
ppo_predictive_uncertainty,66201,20,480,0.023663655538182084,1.3053759571040766,6,-0.006815314758569002,0.036897026002407074,1.7526943683624268
ppo_predictive_uncertainty,66201,30,720,-0.009798847882097818,2.827447683924228,6,-0.006058832164853811,0.049116477370262146,1.7445852756500244
ppo_predictive_uncertainty,66201,40,960,0.0072611295490104645,2.8687510074886173,6,-0.0036148112267255783,0.0324164479970932,1.7508035898208618
ppo_predictive_uncertainty,66201,50,1200,0.002148191105183115,4.397011719616955,6,-0.0038994750939309597,0.039321813732385635,1.7440359592437744
ppo_predictive_uncertainty,66201,60,1440,0.02830886329237602,3.916865253008561,6,-0.007407733239233494,0.034596629440784454,1.750490427017212
ppo_predictive_uncertainty,66201,70,1680,-0.00447549672563023,4.310483690483165,6,-0.0028328022453933954,0.03354763239622116,1.7479356527328491
ppo_predictive_uncertainty,66201,80,1920,-0.004200679294740282,3.7474657196482886,6,-0.0038282813038676977,0.012331651523709297,1.7479876279830933
ppo_predictive_uncertainty,66201,90,2160,0.022173543563666822,4.820414601521897,6,-0.007065592799335718,0.02331884205341339,1.7452878952026367
ppo_predictive_uncertainty,66201,100,2400,-0.011050617516784164,7.506200928234038,6,-0.004876391496509314,0.016023265197873116,1.735084056854248
ppo_predictive_uncertainty,66201,110,2640,0.015344538343120395,1.678028153275579,6,-0.006295410916209221,0.04805133491754532,1.7408612966537476
ppo_predictive_uncertainty,66201,120,2880,-0.008654742263600352,5.808382976702217,6,-0.004621904343366623,0.022317159920930862,1.735621452331543
ppo_predictive_uncertainty,66201,130,3120,0.00036010647352081036,3.270590575788092,6,-0.005559214390814304,0.04440293833613396,1.73710036277771
ppo_predictive_uncertainty,66201,140,3360,0.019948767534663524,6.353887857975166,6,-0.005419063847512007,0.02239454723894596,1.7320053577423096
ppo_predictive_uncertainty,66201,150,3600,-0.010141854084747874,6.572467599286243,6,-0.006377250421792269,0.039275798946619034,1.7332065105438232
ppo_predictive_uncertainty,66201,160,3840,0.04131434496650907,3.1792274662707225,6,-0.005481823347508907,0.03203905373811722,1.725070834159851
ppo_predictive_uncertainty,66201,170,4080,0.020687782105436783,4.727329180328869,6,-0.0074779135175049305,0.023241788148880005,1.7090325355529785
ppo_predictive_uncertainty,66201,180,4320,-0.028555648385218225,5.633267031160335,6,-0.005534178111702204,0.051674168556928635,1.7177878618240356
ppo_predictive_uncertainty,66201,190,4560,0.013278053946323549,2.8757883153428123,6,-0.0037799400743097067,0.022010864689946175,1.7108510732650757
ppo_predictive_uncertainty,66201,200,4800,-0.009388259706920015,2.5821314085630593,6,-0.00480389641597867,0.02829805575311184,1.7081398963928223
