method,rl_seed,training_episode,decision_epochs,mean_trajectory_reward,service_loss,action_diversity,actor_loss,critic_loss,policy_entropy
ppo_predictive_uncertainty,66205,10,240,0.0008902231586860215,2.485668060346058,6,-0.012594430707395077,0.026679661124944687,1.753724217414856
ppo_predictive_uncertainty,66205,20,480,0.029079624640342472,5.458275777937667,6,-0.005668085999786854,0.06762228161096573,1.7527116537094116
ppo_predictive_uncertainty,66205,30,720,0.021854880445119237,2.2552442288357515,6,-0.00665293587371707,0.02294492907822132,1.7495591640472412
ppo_predictive_uncertainty,66205,40,960,0.028444533583115036,4.393149314106529,6,-0.006397529970854521,0.02189449779689312,1.7524144649505615
ppo_predictive_uncertainty,66205,50,1200,0.0030625851667114134,5.727303339857836,6,-0.00414296006783843,0.050596773624420166,1.7490835189819336
ppo_predictive_uncertainty,66205,60,1440,0.023270385974372483,3.8206474597519233,6,-0.006843698211014271,0.028323087841272354,1.7506147623062134
ppo_predictive_uncertainty,66205,70,1680,0.005443016790524472,7.453934886411048,6,-0.004000640008598566,0.04390496388077736,1.7449135780334473
ppo_predictive_uncertainty,66205,80,1920,-0.0002916730466705875,5.479969146697801,6,-0.0037934225983917713,0.020831283181905746,1.747080683708191
ppo_predictive_uncertainty,66205,90,2160,0.03355956591037716,3.028251777886464,6,-0.003960434813052416,0.05267518758773804,1.7436468601226807
ppo_predictive_uncertainty,66205,100,2400,0.012264327747949591,2.4008691901890113,6,-0.004221745766699314,0.03523227572441101,1.7409533262252808
ppo_predictive_uncertainty,66205,110,2640,0.033602503606815874,1.755933261680947,6,-0.006769836414605379,0.021317362785339355,1.7412848472595215
ppo_predictive_uncertainty,66205,120,2880,0.01431620345156063,4.4687894365998835,6,-0.005052957218140364,0.03616156056523323,1.7346173524856567
ppo_predictive_uncertainty,66205,130,3120,0.01692046755644193,3.839894361013237,6,-0.004755521193146706,0.0537705235183239,1.7291146516799927
ppo_predictive_uncertainty,66205,140,3360,-0.0007591024529015444,6.146283830662502,6,-0.0041743856854736805,0.06565731018781662,1.730282187461853
ppo_predictive_uncertainty,66205,150,3600,0.010084776215462998,5.27958178071453,6,-0.004986286628991365,0.035772547125816345,1.729947805404663
ppo_predictive_uncertainty,66205,160,3840,0.0179203927240405,3.5230628284200125,6,-0.0016137203201651573,0.038196954876184464,1.729582667350769
ppo_predictive_uncertainty,66205,170,4080,0.013227884208014119,5.050875931807966,6,-0.0047464254312217236,0.02123439311981201,1.7250920534133911
ppo_predictive_uncertainty,66205,180,4320,0.027310090158211908,11.098659569443967,6,-0.00683834170922637,0.09122288972139359,1.7203891277313232
ppo_predictive_uncertainty,66205,190,4560,0.009594471785567134,3.5890534732580703,6,-0.00423162616789341,0.05183237046003342,1.7133359909057617
ppo_predictive_uncertainty,66205,200,4800,0.04305429881837714,4.043090999704494,6,-0.005308405961841345,0.04918980970978737,1.6983095407485962
