run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,delay,action_probability,action_value,communication_reliability,coupling_numeric,fragmentation_numeric,size_normalized,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,jt_disagreement_1_5,jt_disagreement_3,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,evaluator_distributed_estimation_error,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-00-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.427481825009678,0.39953073131635797,0.0,0.0,0.0,1.0,0.572518174990322,0.04312954374758049,0.6699999999999999,0.85,0.2,0.35,0.716101531638895,0.716101531638895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.04775369788795203,0.19574382050329053,0.427481825009678,0.35001811291359497,0.39498961049743175,0.3395423665040648,0.22369491100270988
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.3487733890159517,0.5220735330907698,0.11670180928922268,0.16921762346937289,0.0,1.0,0.6512266109840483,0.37325599466020143,0.6699999999999999,0.85,0.2,0.35,0.6273072045696206,0.6273072045696206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.030460720392386564,0.20959518189807308,0.3487733890159517,0.29633615674878583,0.3339437509597171,0.3064848233866997,0.2219626637407912
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.41216394332851214,0.44874567065104165,0.01640154705279445,0.023782243226551952,0.0,1.0,0.5878360566714879,0.18514040093700732,0.6699999999999999,0.85,0.2,0.35,0.6962002122794666,0.6962002122794666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.054238757591747344,0.1962434791060666,0.41216394332851214,0.3389156304012715,0.3835459055613369,0.33977552286464174,0.22659310665250298
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-03-communications,U03,reconfigure_service_edge,no_information_action,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.4189516053776,0.4336319577781166,0.0,0.0,0.0,1.0,0.5810483946224,0.04526209865559999,0.6699999999999999,0.85,0.2,0.35,0.7033841795767307,0.7033841795767307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1447152226838142,0.192843545828384,0.4189516053776,0.3434266870452227,0.38844931974421426,0.335959674258592,0.22130644950572803
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.276515894795327,0.5786490850937296,0.09025370450683733,0.13086787153491414,0.0,1.0,0.723484105204673,0.3277073751051991,0.6699999999999999,0.85,0.2,0.35,0.4898834505542346,0.4898834505542346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.051047871719678284,0.1758236933987906,0.276515894795327,0.23307722055668945,0.2713296660022359,0.2761366758140374,0.19712859512688127
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-05-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.2835201315890372,0.6003424270153304,0.0,0.0,0.0,1.0,0.7164798684109628,0.1791199671027407,0.6699999999999999,0.85,0.2,0.35,0.5475876899024464,0.5475876899024464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1827727395862866,0.14679684474027266,0.2835201315890372,0.2503049751112265,0.2798354888674213,0.27907845526739566,0.18338563684493042
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-06-zone_operator,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.2695919906051808,0.6060355658700415,0.048085788659895254,0.06972439355684812,0.0,1.0,0.7304080093948192,0.19615591412319486,0.6699999999999999,0.85,0.2,0.35,0.5279770554098553,0.5279770554098553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.054238757591747344,0.15879513125940503,0.2695919906051808,0.23983106009453614,0.2676588438588474,0.2798953027208426,0.19218601792960577
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.4093136048225241,0.44724109399074224,0.07313208661756146,0.10604152559546412,0.0,1.0,0.5906863951774759,0.2748232179815946,0.6699999999999999,0.85,0.2,0.35,0.6948490472708201,0.6948490472708201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1447152226838142,0.2150165917825696,0.4093136048225241,0.33743770374671467,0.38133695060433265,0.33191171402546016,0.23133279242176247
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.41795769526232573,0.38913501414097135,0.16419521796077935,0.23808306604313006,0.0,1.0,0.5820423047376743,0.6565829582406478,0.6699999999999999,0.85,0.2,0.35,0.6199976994126478,0.6199976994126478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.04775369788795203,0.24964555223954196,0.41795769526232573,0.32218250295809225,0.3792619537342033,0.33554223201017686,0.24959812259862685
v7-pilots_iteration3-utility_restoration-medium-high-low-medium-grid-private_fragmented-776104-always_act-event_triggered,utility_restoration,medium,high,low,medium,grid,private_fragmented,event_triggered,776104,always_act,0,UTL-09-communications,U01,reconfigure_service_edge,no_information_action,negotiate_commitment,execute_autonomously,True,True,-0.011500143301535457,True,False,True,0.40440294298970725,0.3866926590154823,0.03333811005118194,0.04834025957421381,0.0,1.0,0.5955970570102928,0.13412958264799912,0.6699999999999999,0.85,0.2,0.35,0.6611508151663607,0.6611508151663607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1827727395862866,0.1994986629143118,0.40440294298970725,0.3270488809874731,0.37333215116202445,0.32984923605567706,0.2230336551860237
