cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,split_family,coverage_target,eligible_decisions,selected_actions,action_coverage,harmful_actions,harmful_action_rate,beneficial_actions,neutral_actions,mean_causal_utility,total_causal_utility,feature_block
commercial|compound|private_fragmented|60961,commercial,compound,private_fragmented,60961,commercial_v6_topology_1,commercial_compound_family_1,commercial_v6_split_1,0.25,20,5,0.25,0,0.0,5,0,0.45308141460008977,2.265407073000449,kpi_confidence
commercial|compound|private_fragmented|60962,commercial,compound,private_fragmented,60962,commercial_v6_topology_2,commercial_compound_family_2,commercial_v6_split_2,0.25,20,5,0.25,1,0.2,4,0,0.2402428997934786,1.201214498967393,kpi_confidence
commercial|compound|private_fragmented|60963,commercial,compound,private_fragmented,60963,commercial_v6_topology_3,commercial_compound_family_3,commercial_v6_split_3,0.25,20,5,0.25,0,0.0,5,0,0.4359013442644232,2.1795067213221158,kpi_confidence
commercial|compound|private_fragmented|60964,commercial,compound,private_fragmented,60964,commercial_v6_topology_4,commercial_compound_family_4,commercial_v6_split_4,0.25,20,5,0.25,1,0.2,4,0,0.5128943377729872,2.564471688864936,kpi_confidence
commercial|compound|private_fragmented|60965,commercial,compound,private_fragmented,60965,commercial_v6_topology_0,commercial_compound_family_0,commercial_v6_split_0,0.25,20,5,0.25,0,0.0,5,0,0.316926280671778,1.5846314033588902,kpi_confidence
commercial|partition|private_fragmented|60961,commercial,partition,private_fragmented,60961,commercial_v6_topology_1,commercial_partition_family_1,commercial_v6_split_1,0.25,20,5,0.25,0,0.0,5,0,0.17287020976556142,0.8643510488278071,kpi_confidence
commercial|partition|private_fragmented|60962,commercial,partition,private_fragmented,60962,commercial_v6_topology_2,commercial_partition_family_2,commercial_v6_split_2,0.25,20,5,0.25,2,0.4,3,0,0.03285675450700341,0.16428377253501705,kpi_confidence
commercial|partition|private_fragmented|60963,commercial,partition,private_fragmented,60963,commercial_v6_topology_3,commercial_partition_family_3,commercial_v6_split_3,0.25,20,5,0.25,0,0.0,5,0,0.16382277586709873,0.8191138793354936,kpi_confidence
commercial|partition|private_fragmented|60964,commercial,partition,private_fragmented,60964,commercial_v6_topology_4,commercial_partition_family_4,commercial_v6_split_4,0.25,20,5,0.25,0,0.0,5,0,0.2478144092183673,1.2390720460918365,kpi_confidence
commercial|partition|private_fragmented|60965,commercial,partition,private_fragmented,60965,commercial_v6_topology_0,commercial_partition_family_0,commercial_v6_split_0,0.25,20,5,0.25,0,0.0,5,0,0.39250935335741205,1.9625467667870602,kpi_confidence
