study,panel_id,regime,block_length,pseudocount,raw_block_divergence_nats_per_update,shuffle_floor_nats_per_update,adjusted_irreversibility_nats_per_update,conditional_memory_depth_1,conditional_memory_depth_2,conditional_memory_depth_3
V12_discovery,memory_n8_ring_g0_markovized_a0.00_reciprocal,markovized,2,0.5,0.132718263060577,0.1453467924798365,-0.0126285294192595,0.0276788478537445,0.0100458101977418,0.023223529435204
V12_discovery,memory_n8_ring_g0_markovized_a0.00_reciprocal,markovized,3,0.5,0.0933461421744145,0.1288146434706778,-0.0354685012962632,0.0276788478537445,0.0100458101977418,0.023223529435204
V12_discovery,memory_n8_ring_g0_markovized_a0.00_reciprocal,markovized,4,0.5,0.0708782121721361,0.1203666927629805,-0.0494884805908444,0.0276788478537445,0.0100458101977418,0.023223529435204
V12_discovery,memory_n8_ring_g0_markovized_a0.80_forward,markovized,2,0.5,0.1445542485089618,0.2226191532118489,-0.0780649047028871,0.0290244014300165,0.0115380607994162,0.0248928200395729
V12_discovery,memory_n8_ring_g0_markovized_a0.80_forward,markovized,3,0.5,0.104298635000137,0.1812850413063687,-0.0769864063062317,0.0290244014300165,0.0115380607994162,0.0248928200395729
V12_discovery,memory_n8_ring_g0_markovized_a0.80_forward,markovized,4,0.5,0.0813786880494895,0.155701474340054,-0.0743227862905644,0.0290244014300165,0.0115380607994162,0.0248928200395729
V12_discovery,memory_n8_ring_g0_markovized_a0.80_transpose,markovized,2,0.5,0.103225315713782,0.1775065620834558,-0.0742812463696737,0.0497344351144565,0.0591843968822203,0.0499811297133638
V12_discovery,memory_n8_ring_g0_markovized_a0.80_transpose,markovized,3,0.5,0.0839703660128491,0.1481847538008557,-0.0642143877880066,0.0497344351144565,0.0591843968822203,0.0499811297133638
V12_discovery,memory_n8_ring_g0_markovized_a0.80_transpose,markovized,4,0.5,0.0682367881160316,0.1343829514404992,-0.0661461633244676,0.0497344351144565,0.0591843968822203,0.0499811297133638
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.00_reciprocal,persistent_memory,2,0.5,0.1455115614129946,0.1989916580778925,-0.0534800966648979,0.0240668342269473,0.0035157646886483,0.0038810455951446
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.00_reciprocal,persistent_memory,3,0.5,0.0992294970409905,0.1629551097276615,-0.0637256126866709,0.0240668342269473,0.0035157646886483,0.0038810455951446
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.00_reciprocal,persistent_memory,4,0.5,0.0746403253447547,0.1511746642890742,-0.0765343389443195,0.0240668342269473,0.0035157646886483,0.0038810455951446
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.80_forward,persistent_memory,2,0.5,0.1455115614129946,0.1876595642595813,-0.0421480028465867,0.0240668342269473,0.0035157646886483,0.0038810455951446
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.80_forward,persistent_memory,3,0.5,0.0992294970409905,0.1680924694185455,-0.0688629723775549,0.0240668342269473,0.0035157646886483,0.0038810455951446
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.80_forward,persistent_memory,4,0.5,0.0746403253447547,0.1489318867746797,-0.0742915614299249,0.0240668342269473,0.0035157646886483,0.0038810455951446
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.80_transpose,persistent_memory,2,0.5,0.118768896072228,0.1766820764231152,-0.0579131803508871,0.0323716594998402,0.0247222671629703,0.0040732590342735
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.80_transpose,persistent_memory,3,0.5,0.0927399983940612,0.1596823551846925,-0.0669423567906313,0.0323716594998402,0.0247222671629703,0.0040732590342735
V12_discovery,memory_n8_ring_g0_persistent_memory_a0.80_transpose,persistent_memory,4,0.5,0.0746403253447547,0.1440308415911111,-0.0693905162463564,0.0323716594998402,0.0247222671629703,0.0040732590342735
V12_discovery,memory_n8_ring_g1_markovized_a0.00_reciprocal,markovized,2,0.5,0.0928404750987135,0.0953541950069672,-0.0025137199082537,0.0111304472330714,0.0243655562442635,0.0037932295148155
V12_discovery,memory_n8_ring_g1_markovized_a0.00_reciprocal,markovized,3,0.5,0.067722675328856,0.1013897927494732,-0.0336671174206172,0.0111304472330714,0.0243655562442635,0.0037932295148155
V12_discovery,memory_n8_ring_g1_markovized_a0.00_reciprocal,markovized,4,0.5,0.0589858946935897,0.104571783716842,-0.0455858890232522,0.0111304472330714,0.0243655562442635,0.0037932295148155
V12_discovery,memory_n8_ring_g1_markovized_a0.80_forward,markovized,2,0.5,0.1068095280649551,0.0704763808562148,0.0363331472087403,0.0318076477509113,0.0171071191921349,0.0431084776616701
V12_discovery,memory_n8_ring_g1_markovized_a0.80_forward,markovized,3,0.5,0.074735529841368,0.069784720476825,0.0049508093645429,0.0318076477509113,0.0171071191921349,0.0431084776616701
V12_discovery,memory_n8_ring_g1_markovized_a0.80_forward,markovized,4,0.5,0.0589858946935897,0.0748627060601135,-0.0158768113665237,0.0318076477509113,0.0171071191921349,0.0431084776616701
V12_discovery,memory_n8_ring_g1_markovized_a0.80_transpose,markovized,2,0.5,0.1060729106300244,0.1242849745318984,-0.018212063901874,0.014376820210714,0.0285051176121751,0.0094500614373688
V12_discovery,memory_n8_ring_g1_markovized_a0.80_transpose,markovized,3,0.5,0.080031358777147,0.118614725695239,-0.038583366918092,0.014376820210714,0.0285051176121751,0.0094500614373688
V12_discovery,memory_n8_ring_g1_markovized_a0.80_transpose,markovized,4,0.5,0.0708782121721361,0.1153225883158767,-0.0444443761437406,0.014376820210714,0.0285051176121751,0.0094500614373688
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,persistent_memory,2,0.5,0.0928404750987135,0.0631045737924003,0.0297359013063131,0.0193643059042986,0.0383080098454153,0.0431084776616701
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,persistent_memory,3,0.5,0.0677226753288561,0.06441847335057,0.003304201978286,0.0193643059042986,0.0383080098454153,0.0431084776616701
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,persistent_memory,4,0.5,0.0589858946935897,0.0699107641046068,-0.010924869411017,0.0193643059042986,0.0383080098454153,0.0431084776616701
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.80_forward,persistent_memory,2,0.5,0.1060729106300244,0.1556501204913903,-0.0495772098613659,0.0168210765455729,0.0318587429815634,0.0148407198800843
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.80_forward,persistent_memory,3,0.5,0.080031358777147,0.1411785247748438,-0.0611471659976968,0.0168210765455729,0.0318587429815634,0.0148407198800843
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.80_forward,persistent_memory,4,0.5,0.0704238646582121,0.1354667457820428,-0.0650428811238306,0.0168210765455729,0.0318587429815634,0.0148407198800843
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.80_transpose,persistent_memory,2,0.5,0.0928404750987135,0.0650109952420477,0.0278294798566657,0.0193643059042986,0.0383080098454153,0.0431084776616701
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.80_transpose,persistent_memory,3,0.5,0.0677226753288561,0.0667736495749733,0.0009490257538828,0.0193643059042986,0.0383080098454153,0.0431084776616701
V12_discovery,memory_n8_ring_g1_persistent_memory_a0.80_transpose,persistent_memory,4,0.5,0.0589858946935897,0.0696056132093286,-0.0106197185157389,0.0193643059042986,0.0383080098454153,0.0431084776616701
