sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,29
UTL-00-zone_operator,UTL-08-cyber_defense,26
UTL-01-crew_dispatch,UTL-00-zone_operator,24
UTL-01-crew_dispatch,UTL-02-cyber_defense,23
UTL-01-crew_dispatch,UTL-09-communications,26
UTL-02-cyber_defense,UTL-01-crew_dispatch,24
UTL-02-cyber_defense,UTL-03-communications,23
UTL-02-cyber_defense,UTL-10-resource_allocation,25
UTL-03-communications,UTL-02-cyber_defense,27
UTL-03-communications,UTL-04-resource_allocation,26
UTL-03-communications,UTL-11-critical_load,25
UTL-04-resource_allocation,UTL-03-communications,26
UTL-04-resource_allocation,UTL-05-critical_load,23
UTL-04-resource_allocation,UTL-12-zone_operator,26
UTL-05-critical_load,UTL-04-resource_allocation,21
UTL-05-critical_load,UTL-06-zone_operator,25
UTL-05-critical_load,UTL-13-crew_dispatch,21
UTL-06-zone_operator,UTL-05-critical_load,24
UTL-06-zone_operator,UTL-07-crew_dispatch,24
UTL-06-zone_operator,UTL-14-cyber_defense,25
UTL-07-crew_dispatch,UTL-06-zone_operator,26
UTL-07-crew_dispatch,UTL-15-communications,29
UTL-08-cyber_defense,UTL-00-zone_operator,27
UTL-08-cyber_defense,UTL-09-communications,24
UTL-08-cyber_defense,UTL-16-resource_allocation,25
UTL-09-communications,UTL-01-crew_dispatch,24
UTL-09-communications,UTL-08-cyber_defense,24
UTL-09-communications,UTL-10-resource_allocation,23
UTL-09-communications,UTL-17-critical_load,23
UTL-10-resource_allocation,UTL-02-cyber_defense,25
UTL-10-resource_allocation,UTL-09-communications,24
UTL-10-resource_allocation,UTL-11-critical_load,24
UTL-10-resource_allocation,UTL-18-zone_operator,24
UTL-11-critical_load,UTL-03-communications,23
UTL-11-critical_load,UTL-10-resource_allocation,22
UTL-11-critical_load,UTL-12-zone_operator,23
UTL-11-critical_load,UTL-19-crew_dispatch,22
UTL-12-zone_operator,UTL-04-resource_allocation,24
UTL-12-zone_operator,UTL-11-critical_load,23
UTL-12-zone_operator,UTL-13-crew_dispatch,25
UTL-12-zone_operator,UTL-20-cyber_defense,25
UTL-13-crew_dispatch,UTL-05-critical_load,22
UTL-13-crew_dispatch,UTL-12-zone_operator,22
UTL-13-crew_dispatch,UTL-14-cyber_defense,22
UTL-13-crew_dispatch,UTL-21-communications,23
UTL-14-cyber_defense,UTL-06-zone_operator,23
UTL-14-cyber_defense,UTL-13-crew_dispatch,22
UTL-14-cyber_defense,UTL-15-communications,23
UTL-14-cyber_defense,UTL-22-resource_allocation,24
UTL-15-communications,UTL-07-crew_dispatch,26
UTL-15-communications,UTL-14-cyber_defense,25
UTL-15-communications,UTL-23-critical_load,27
UTL-16-resource_allocation,UTL-08-cyber_defense,27
UTL-16-resource_allocation,UTL-17-critical_load,23
UTL-16-resource_allocation,UTL-24-zone_operator,26
UTL-17-critical_load,UTL-09-communications,22
UTL-17-critical_load,UTL-16-resource_allocation,23
UTL-17-critical_load,UTL-18-zone_operator,23
UTL-17-critical_load,UTL-25-crew_dispatch,23
UTL-18-zone_operator,UTL-10-resource_allocation,23
UTL-18-zone_operator,UTL-17-critical_load,24
UTL-18-zone_operator,UTL-19-crew_dispatch,24
UTL-18-zone_operator,UTL-26-cyber_defense,23
UTL-19-crew_dispatch,UTL-11-critical_load,22
UTL-19-crew_dispatch,UTL-18-zone_operator,23
UTL-19-crew_dispatch,UTL-20-cyber_defense,23
UTL-19-crew_dispatch,UTL-27-communications,24
UTL-20-cyber_defense,UTL-12-zone_operator,23
UTL-20-cyber_defense,UTL-19-crew_dispatch,24
UTL-20-cyber_defense,UTL-21-communications,24
UTL-20-cyber_defense,UTL-28-resource_allocation,22
UTL-21-communications,UTL-13-crew_dispatch,21
UTL-21-communications,UTL-20-cyber_defense,24
UTL-21-communications,UTL-22-resource_allocation,24
UTL-21-communications,UTL-29-critical_load,23
UTL-22-resource_allocation,UTL-14-cyber_defense,24
UTL-22-resource_allocation,UTL-21-communications,22
UTL-22-resource_allocation,UTL-23-critical_load,23
UTL-22-resource_allocation,UTL-30-zone_operator,23
UTL-23-critical_load,UTL-15-communications,23
UTL-23-critical_load,UTL-22-resource_allocation,25
UTL-23-critical_load,UTL-31-crew_dispatch,23
UTL-24-zone_operator,UTL-16-resource_allocation,23
UTL-24-zone_operator,UTL-25-crew_dispatch,24
UTL-24-zone_operator,UTL-32-cyber_defense,22
UTL-25-crew_dispatch,UTL-17-critical_load,24
UTL-25-crew_dispatch,UTL-24-zone_operator,21
UTL-25-crew_dispatch,UTL-26-cyber_defense,23
UTL-25-crew_dispatch,UTL-33-communications,24
