sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,39
UTL-00-zone_operator,UTL-03-communications,33
UTL-00-zone_operator,UTL-09-communications,33
UTL-01-crew_dispatch,UTL-00-zone_operator,28
UTL-01-crew_dispatch,UTL-02-cyber_defense,23
UTL-01-crew_dispatch,UTL-11-critical_load,22
UTL-02-cyber_defense,UTL-01-crew_dispatch,16
UTL-02-cyber_defense,UTL-05-critical_load,17
UTL-03-communications,UTL-00-zone_operator,27
UTL-03-communications,UTL-04-resource_allocation,27
UTL-03-communications,UTL-06-zone_operator,28
UTL-03-communications,UTL-07-crew_dispatch,27
UTL-03-communications,UTL-08-cyber_defense,27
UTL-04-resource_allocation,UTL-03-communications,23
UTL-04-resource_allocation,UTL-10-resource_allocation,23
UTL-05-critical_load,UTL-02-cyber_defense,20
UTL-06-zone_operator,UTL-03-communications,24
UTL-07-crew_dispatch,UTL-03-communications,26
UTL-08-cyber_defense,UTL-03-communications,24
UTL-09-communications,UTL-00-zone_operator,14
UTL-10-resource_allocation,UTL-04-resource_allocation,11
UTL-11-critical_load,UTL-01-crew_dispatch,15
