sender,recipient,messages
HUM-00-ngo,HUM-02-local_authority,174
HUM-00-ngo,HUM-03-assessment,154
HUM-00-ngo,HUM-40-ngo,157
HUM-00-ngo,HUM-49-transport,155
HUM-00-ngo,HUM-50-local_authority,152
HUM-01-transport,HUM-02-local_authority,226
HUM-01-transport,HUM-03-assessment,222
HUM-01-transport,HUM-04-clinic,226
HUM-01-transport,HUM-25-transport,227
HUM-01-transport,HUM-50-local_authority,227
HUM-01-transport,HUM-51-assessment,226
HUM-02-local_authority,HUM-00-ngo,218
HUM-02-local_authority,HUM-01-transport,211
HUM-02-local_authority,HUM-03-assessment,212
HUM-02-local_authority,HUM-05-shelter,216
HUM-02-local_authority,HUM-12-clinic,209
HUM-02-local_authority,HUM-26-local_authority,215
HUM-02-local_authority,HUM-51-assessment,214
HUM-03-assessment,HUM-00-ngo,251
HUM-03-assessment,HUM-01-transport,243
HUM-03-assessment,HUM-02-local_authority,245
HUM-03-assessment,HUM-04-clinic,244
HUM-03-assessment,HUM-05-shelter,246
HUM-03-assessment,HUM-11-assessment,246
HUM-03-assessment,HUM-23-hub,240
HUM-03-assessment,HUM-35-assessment,250
HUM-04-clinic,HUM-01-transport,232
HUM-04-clinic,HUM-03-assessment,229
HUM-04-clinic,HUM-05-shelter,234
HUM-04-clinic,HUM-06-depot,230
HUM-04-clinic,HUM-07-hub,235
HUM-04-clinic,HUM-36-clinic,235
HUM-04-clinic,HUM-43-assessment,238
HUM-05-shelter,HUM-02-local_authority,233
HUM-05-shelter,HUM-03-assessment,228
HUM-05-shelter,HUM-04-clinic,231
HUM-05-shelter,HUM-06-depot,229
HUM-05-shelter,HUM-08-ngo,233
HUM-05-shelter,HUM-18-local_authority,228
HUM-05-shelter,HUM-35-assessment,236
HUM-06-depot,HUM-04-clinic,195
HUM-06-depot,HUM-05-shelter,177
HUM-06-depot,HUM-07-hub,177
HUM-06-depot,HUM-08-ngo,173
HUM-06-depot,HUM-19-assessment,178
HUM-07-hub,HUM-04-clinic,174
HUM-07-hub,HUM-06-depot,170
HUM-07-hub,HUM-08-ngo,171
HUM-07-hub,HUM-09-transport,174
HUM-07-hub,HUM-10-local_authority,173
HUM-07-hub,HUM-34-local_authority,177
HUM-08-ngo,HUM-05-shelter,208
HUM-08-ngo,HUM-06-depot,202
HUM-08-ngo,HUM-07-hub,206
HUM-08-ngo,HUM-09-transport,204
HUM-08-ngo,HUM-10-local_authority,203
HUM-08-ngo,HUM-11-assessment,203
HUM-08-ngo,HUM-17-transport,206
HUM-08-ngo,HUM-24-ngo,209
HUM-09-transport,HUM-07-hub,200
HUM-09-transport,HUM-08-ngo,195
HUM-09-transport,HUM-10-local_authority,197
HUM-09-transport,HUM-11-assessment,196
HUM-09-transport,HUM-18-local_authority,194
HUM-09-transport,HUM-38-depot,201
HUM-10-local_authority,HUM-07-hub,189
HUM-10-local_authority,HUM-08-ngo,184
HUM-10-local_authority,HUM-09-transport,187
HUM-10-local_authority,HUM-11-assessment,185
HUM-10-local_authority,HUM-12-clinic,183
HUM-10-local_authority,HUM-20-clinic,190
HUM-11-assessment,HUM-03-assessment,197
HUM-11-assessment,HUM-08-ngo,193
HUM-11-assessment,HUM-09-transport,196
HUM-11-assessment,HUM-10-local_authority,195
HUM-11-assessment,HUM-12-clinic,192
HUM-11-assessment,HUM-14-depot,198
HUM-12-clinic,HUM-02-local_authority,276
HUM-12-clinic,HUM-10-local_authority,276
HUM-12-clinic,HUM-11-assessment,275
HUM-12-clinic,HUM-15-hub,280
HUM-12-clinic,HUM-23-hub,271
HUM-12-clinic,HUM-33-transport,280
HUM-13-shelter,HUM-14-depot,92
HUM-13-shelter,HUM-15-hub,94
HUM-13-shelter,HUM-16-ngo,88
HUM-14-depot,HUM-11-assessment,192
HUM-14-depot,HUM-13-shelter,174
HUM-14-depot,HUM-15-hub,173
HUM-14-depot,HUM-17-transport,172
HUM-14-depot,HUM-39-hub,171
HUM-15-hub,HUM-12-clinic,229
HUM-15-hub,HUM-13-shelter,229
HUM-15-hub,HUM-14-depot,226
HUM-15-hub,HUM-16-ngo,221
HUM-15-hub,HUM-17-transport,227
HUM-15-hub,HUM-18-local_authority,223
HUM-15-hub,HUM-28-clinic,224
HUM-15-hub,HUM-40-ngo,229
HUM-16-ngo,HUM-13-shelter,175
HUM-16-ngo,HUM-15-hub,153
HUM-16-ngo,HUM-17-transport,152
HUM-16-ngo,HUM-18-local_authority,147
HUM-16-ngo,HUM-19-assessment,156
HUM-17-transport,HUM-08-ngo,184
HUM-17-transport,HUM-14-depot,183
HUM-17-transport,HUM-15-hub,186
HUM-17-transport,HUM-16-ngo,179
HUM-17-transport,HUM-18-local_authority,180
HUM-17-transport,HUM-19-assessment,190
HUM-18-local_authority,HUM-05-shelter,268
HUM-18-local_authority,HUM-09-transport,267
HUM-18-local_authority,HUM-15-hub,267
HUM-18-local_authority,HUM-16-ngo,260
HUM-18-local_authority,HUM-17-transport,266
HUM-18-local_authority,HUM-19-assessment,269
HUM-18-local_authority,HUM-20-clinic,267
HUM-18-local_authority,HUM-21-shelter,264
HUM-18-local_authority,HUM-28-clinic,267
HUM-19-assessment,HUM-06-depot,252
HUM-19-assessment,HUM-16-ngo,252
HUM-19-assessment,HUM-17-transport,258
HUM-19-assessment,HUM-18-local_authority,250
HUM-19-assessment,HUM-21-shelter,253
HUM-19-assessment,HUM-22-depot,254
HUM-19-assessment,HUM-33-transport,257
