sender,recipient,messages
HUM-00-ngo,HUM-01-transport,35
HUM-00-ngo,HUM-03-assessment,21
HUM-01-transport,HUM-00-ngo,44
HUM-01-transport,HUM-05-shelter,43
HUM-01-transport,HUM-06-depot,41
HUM-02-local_authority,HUM-05-shelter,59
HUM-02-local_authority,HUM-06-depot,56
HUM-02-local_authority,HUM-25-transport,55
HUM-03-assessment,HUM-00-ngo,38
HUM-03-assessment,HUM-05-shelter,39
HUM-03-assessment,HUM-06-depot,36
HUM-04-clinic,HUM-10-local_authority,45
HUM-05-shelter,HUM-01-transport,69
HUM-05-shelter,HUM-02-local_authority,69
HUM-05-shelter,HUM-03-assessment,71
HUM-05-shelter,HUM-06-depot,69
HUM-05-shelter,HUM-26-local_authority,68
HUM-06-depot,HUM-01-transport,59
HUM-06-depot,HUM-02-local_authority,44
HUM-06-depot,HUM-03-assessment,45
HUM-06-depot,HUM-05-shelter,46
HUM-07-hub,HUM-12-clinic,72
HUM-07-hub,HUM-13-shelter,68
HUM-07-hub,HUM-27-assessment,68
HUM-08-ngo,HUM-11-assessment,48
HUM-08-ngo,HUM-12-clinic,50
HUM-08-ngo,HUM-13-shelter,48
HUM-09-transport,HUM-13-shelter,46
HUM-10-local_authority,HUM-04-clinic,78
HUM-10-local_authority,HUM-11-assessment,60
HUM-10-local_authority,HUM-13-shelter,60
HUM-10-local_authority,HUM-22-depot,60
HUM-11-assessment,HUM-08-ngo,55
HUM-11-assessment,HUM-10-local_authority,55
HUM-11-assessment,HUM-13-shelter,53
HUM-12-clinic,HUM-07-hub,68
HUM-12-clinic,HUM-08-ngo,65
HUM-12-clinic,HUM-17-transport,67
HUM-13-shelter,HUM-07-hub,63
HUM-13-shelter,HUM-08-ngo,63
HUM-13-shelter,HUM-09-transport,63
HUM-13-shelter,HUM-10-local_authority,63
HUM-13-shelter,HUM-11-assessment,61
HUM-14-depot,HUM-15-hub,32
HUM-14-depot,HUM-16-ngo,30
HUM-14-depot,HUM-19-assessment,30
HUM-15-hub,HUM-14-depot,45
HUM-15-hub,HUM-17-transport,46
HUM-15-hub,HUM-18-local_authority,47
HUM-16-ngo,HUM-14-depot,49
HUM-16-ngo,HUM-17-transport,51
HUM-16-ngo,HUM-19-assessment,50
HUM-17-transport,HUM-12-clinic,58
HUM-17-transport,HUM-15-hub,58
HUM-17-transport,HUM-16-ngo,57
HUM-17-transport,HUM-18-local_authority,60
HUM-17-transport,HUM-20-clinic,54
HUM-18-local_authority,HUM-15-hub,33
HUM-18-local_authority,HUM-17-transport,33
HUM-18-local_authority,HUM-20-clinic,29
HUM-19-assessment,HUM-14-depot,37
HUM-19-assessment,HUM-16-ngo,23
HUM-20-clinic,HUM-17-transport,46
HUM-20-clinic,HUM-18-local_authority,32
HUM-21-shelter,HUM-24-ngo,63
HUM-21-shelter,HUM-25-transport,47
HUM-21-shelter,HUM-26-local_authority,47
HUM-21-shelter,HUM-27-assessment,49
HUM-22-depot,HUM-10-local_authority,84
HUM-22-depot,HUM-25-transport,66
HUM-22-depot,HUM-26-local_authority,65
HUM-22-depot,HUM-27-assessment,65
HUM-23-hub,HUM-27-assessment,36
HUM-24-ngo,HUM-21-shelter,38
HUM-25-transport,HUM-02-local_authority,78
HUM-25-transport,HUM-21-shelter,65
HUM-25-transport,HUM-22-depot,61
HUM-25-transport,HUM-26-local_authority,62
HUM-26-local_authority,HUM-05-shelter,85
HUM-26-local_authority,HUM-21-shelter,83
HUM-26-local_authority,HUM-22-depot,79
HUM-26-local_authority,HUM-25-transport,81
HUM-26-local_authority,HUM-27-assessment,80
HUM-27-assessment,HUM-07-hub,68
HUM-27-assessment,HUM-21-shelter,69
HUM-27-assessment,HUM-22-depot,63
HUM-27-assessment,HUM-23-hub,68
HUM-27-assessment,HUM-26-local_authority,64
