sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,7
UTL-01-crew_dispatch,UTL-00-zone_operator,2
UTL-01-crew_dispatch,UTL-02-cyber_defense,3
UTL-01-crew_dispatch,UTL-07-crew_dispatch,4
UTL-02-cyber_defense,UTL-01-crew_dispatch,4
UTL-02-cyber_defense,UTL-03-communications,4
UTL-02-cyber_defense,UTL-08-cyber_defense,4
UTL-03-communications,UTL-02-cyber_defense,3
UTL-03-communications,UTL-04-resource_allocation,3
UTL-03-communications,UTL-09-communications,4
UTL-04-resource_allocation,UTL-03-communications,5
UTL-04-resource_allocation,UTL-05-critical_load,3
UTL-04-resource_allocation,UTL-10-resource_allocation,2
UTL-05-critical_load,UTL-04-resource_allocation,9
UTL-06-zone_operator,UTL-00-zone_operator,2
UTL-06-zone_operator,UTL-07-crew_dispatch,4
UTL-06-zone_operator,UTL-12-zone_operator,5
UTL-07-crew_dispatch,UTL-01-crew_dispatch,12
UTL-08-cyber_defense,UTL-02-cyber_defense,10
UTL-09-communications,UTL-03-communications,12
UTL-10-resource_allocation,UTL-04-resource_allocation,8
UTL-11-critical_load,UTL-05-critical_load,1
UTL-11-critical_load,UTL-10-resource_allocation,2
UTL-11-critical_load,UTL-17-critical_load,3
UTL-12-zone_operator,UTL-06-zone_operator,4
UTL-12-zone_operator,UTL-13-crew_dispatch,5
UTL-12-zone_operator,UTL-18-zone_operator,4
UTL-13-crew_dispatch,UTL-07-crew_dispatch,9
UTL-14-cyber_defense,UTL-08-cyber_defense,11
UTL-15-communications,UTL-09-communications,12
UTL-16-resource_allocation,UTL-10-resource_allocation,8
UTL-17-critical_load,UTL-11-critical_load,1
UTL-17-critical_load,UTL-16-resource_allocation,1
UTL-17-critical_load,UTL-23-critical_load,3
UTL-18-zone_operator,UTL-12-zone_operator,3
UTL-18-zone_operator,UTL-19-crew_dispatch,2
UTL-18-zone_operator,UTL-24-zone_operator,5
UTL-19-crew_dispatch,UTL-13-crew_dispatch,12
UTL-20-cyber_defense,UTL-14-cyber_defense,10
UTL-21-communications,UTL-15-communications,12
UTL-22-resource_allocation,UTL-16-resource_allocation,4
UTL-22-resource_allocation,UTL-21-communications,2
UTL-22-resource_allocation,UTL-23-critical_load,5
UTL-23-critical_load,UTL-17-critical_load,7
UTL-24-zone_operator,UTL-18-zone_operator,11
UTL-25-crew_dispatch,UTL-19-crew_dispatch,4
UTL-25-crew_dispatch,UTL-24-zone_operator,4
UTL-25-crew_dispatch,UTL-26-cyber_defense,3
UTL-26-cyber_defense,UTL-20-cyber_defense,4
UTL-26-cyber_defense,UTL-25-crew_dispatch,2
UTL-26-cyber_defense,UTL-27-communications,5
UTL-27-communications,UTL-21-communications,11
