sender,recipient,messages
HUM-00-ngo,HUM-01-transport,28
HUM-01-transport,HUM-00-ngo,40
HUM-01-transport,HUM-06-depot,25
HUM-02-local_authority,HUM-05-shelter,49
HUM-02-local_authority,HUM-06-depot,29
HUM-03-assessment,HUM-04-clinic,48
HUM-03-assessment,HUM-06-depot,29
HUM-04-clinic,HUM-03-assessment,25
HUM-05-shelter,HUM-02-local_authority,27
HUM-06-depot,HUM-01-transport,75
HUM-06-depot,HUM-02-local_authority,59
HUM-06-depot,HUM-03-assessment,58
HUM-06-depot,HUM-23-hub,59
HUM-07-hub,HUM-08-ngo,40
HUM-07-hub,HUM-09-transport,43
HUM-07-hub,HUM-11-assessment,43
HUM-07-hub,HUM-12-clinic,38
HUM-07-hub,HUM-13-shelter,42
HUM-08-ngo,HUM-07-hub,67
HUM-08-ngo,HUM-10-local_authority,50
HUM-08-ngo,HUM-11-assessment,51
HUM-08-ngo,HUM-12-clinic,46
HUM-09-transport,HUM-07-hub,40
HUM-09-transport,HUM-10-local_authority,38
HUM-09-transport,HUM-13-shelter,39
HUM-10-local_authority,HUM-08-ngo,60
HUM-10-local_authority,HUM-09-transport,59
HUM-10-local_authority,HUM-11-assessment,63
HUM-10-local_authority,HUM-12-clinic,55
HUM-10-local_authority,HUM-13-shelter,62
HUM-10-local_authority,HUM-21-shelter,60
HUM-11-assessment,HUM-07-hub,73
HUM-11-assessment,HUM-08-ngo,64
HUM-11-assessment,HUM-10-local_authority,70
HUM-11-assessment,HUM-12-clinic,63
HUM-11-assessment,HUM-13-shelter,71
HUM-11-assessment,HUM-22-depot,68
HUM-12-clinic,HUM-07-hub,53
HUM-12-clinic,HUM-08-ngo,49
HUM-12-clinic,HUM-10-local_authority,52
HUM-12-clinic,HUM-11-assessment,52
HUM-12-clinic,HUM-13-shelter,53
HUM-13-shelter,HUM-07-hub,55
HUM-13-shelter,HUM-09-transport,55
HUM-13-shelter,HUM-10-local_authority,52
HUM-13-shelter,HUM-11-assessment,54
HUM-13-shelter,HUM-12-clinic,51
HUM-14-depot,HUM-17-transport,50
HUM-14-depot,HUM-19-assessment,32
HUM-15-hub,HUM-19-assessment,50
HUM-15-hub,HUM-20-clinic,38
HUM-16-ngo,HUM-18-local_authority,97
HUM-16-ngo,HUM-19-assessment,81
HUM-16-ngo,HUM-23-hub,81
HUM-16-ngo,HUM-27-assessment,80
HUM-17-transport,HUM-14-depot,62
HUM-17-transport,HUM-18-local_authority,61
HUM-17-transport,HUM-19-assessment,58
HUM-18-local_authority,HUM-16-ngo,74
HUM-18-local_authority,HUM-17-transport,63
HUM-18-local_authority,HUM-20-clinic,60
HUM-18-local_authority,HUM-27-assessment,58
HUM-19-assessment,HUM-14-depot,73
HUM-19-assessment,HUM-15-hub,57
HUM-19-assessment,HUM-16-ngo,55
HUM-19-assessment,HUM-17-transport,57
HUM-20-clinic,HUM-15-hub,62
HUM-20-clinic,HUM-18-local_authority,43
HUM-21-shelter,HUM-10-local_authority,65
HUM-21-shelter,HUM-23-hub,61
HUM-21-shelter,HUM-26-local_authority,65
HUM-22-depot,HUM-11-assessment,89
HUM-22-depot,HUM-23-hub,69
HUM-22-depot,HUM-24-ngo,73
HUM-22-depot,HUM-25-transport,75
HUM-23-hub,HUM-06-depot,91
HUM-23-hub,HUM-16-ngo,83
HUM-23-hub,HUM-21-shelter,93
HUM-23-hub,HUM-22-depot,86
HUM-23-hub,HUM-25-transport,93
HUM-23-hub,HUM-26-local_authority,86
HUM-24-ngo,HUM-22-depot,39
HUM-25-transport,HUM-22-depot,56
HUM-25-transport,HUM-23-hub,37
HUM-26-local_authority,HUM-21-shelter,59
HUM-26-local_authority,HUM-23-hub,38
HUM-27-assessment,HUM-16-ngo,60
HUM-27-assessment,HUM-18-local_authority,46
