run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-00-zone_operator,U00,dispatch_repair_crew,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.015083622173745074,True,False,True,0.6784252221245033,0.06772569595452921,0.15278740579150246,0.22154173839767857,0.0,0.9156343278003974,0.9156343278003974,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.34863459273777403,0.6784252221245033,0.5002786707999007,0.5528767965778729,0.46271637107006913,0.33209962635813794
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7028269654988596,0.005474746277952802,0.0,0.0,0.0,0.8845964777221548,0.8845964777221548,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.3037611682696123,0.7028269654988596,0.5022799056300825,0.5580136848450226,0.4729651032872988,0.3123471058952363
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-02-cyber_defense,U10,restore_communication_relay,request_peer_evidence,send_targeted_summary,execute_autonomously,True,True,-0.014982746553755569,True,False,True,0.6977751611811469,0.016953957506008033,0.1494248851251857,0.21666608343151927,0.0,0.8273265847358238,0.8273265847358238,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.3540434148251546,0.6977751611811469,0.4859417106564147,0.5475329943829745,0.4708433454738594,0.336932530698059
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-03-communications,U15,reconfigure_service_edge,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.6654301651058163,0.005188763368143112,0.0,0.0,0.0,0.7832882166138387,0.7832882166138387,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.29104625613597757,0.6654301651058163,0.46199412019578623,0.5251351149345231,0.45725844712222063,0.30187600178518414
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.5491075777033243,0.28274457584241103,0.0,0.0,0.0,0.8605995706198585,0.8605995706198585,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,1,7,0.25149657641913026,0.5491075777033243,0.43479292373629436,0.48232366808358884,0.4056251826353962,0.26750012175693083
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-05-critical_load,U02,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7112586554627152,0.05170286724473544,0.0,0.0,0.0,0.8716475704743716,0.8716475704743716,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,1,7,0.3066279428573232,0.7112586554627152,0.5024153548036789,0.5570666357749108,0.4737286352943404,0.31290242352956027
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-06-zone_operator,U00,dispatch_repair_crew,no_information_action,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.5673452406711618,0.23763522888906438,0.0,0.0,0.0,0.80873725094632,0.80873725094632,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.257697381828195,0.5673452406711618,0.4291224090050447,0.48660094851070385,0.4160627788596657,0.2744122229434809
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-07-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.8236591552088701,0.28661358218705185,0.34067888098710825,0.49398437743130696,0.0,0.8263019224859522,0.8263019224859522,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.46340036335452955,0.8236591552088701,0.5360391427050362,0.5862133534630882,0.5237146229655032,0.405458244305796
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-08-cyber_defense,U10,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7254118917941583,0.09687960497187093,0.0,0.0,0.0,0.8343161772634948,0.8343161772634948,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.31144004321001384,0.7254118917941583,0.49874380103353705,0.5572791652542406,0.4824507723313243,0.31867088525791987
v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,774107,always_act,0,UTL-09-communications,U15,reconfigure_service_edge,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,False,0.7132387313329254,0.044915912232783045,0.020130139884911635,0.029188702833121874,0.0,0.8959351723033482,0.8959351723033481,0.0,0.0,1.1102230246251565e-16,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.31430645733314394,0.7132387313329254,0.5092792856090071,0.5665373773245936,0.47733804493760645,0.31876504466874933
