run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-00-zone_operator,U00,dispatch_repair_crew,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.012414197161723548,True,False,True,0.604762498157358,0.126879896638054,0.06380657205745167,0.09251952948330493,0.0,0.8494664850921639,0.8494664850921639,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.29262393644949497,0.604762498157358,0.45427162053598424,0.5078528241056184,0.38733358255942374,0.2671025096887235
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-01-crew_dispatch,U05,dispatch_repair_crew,no_information_action,negotiate_commitment,execute_autonomously,True,True,-0.017173934522353152,True,False,True,0.8534714450233498,0.31813147468560665,0.22246448407843844,0.32257350191373574,0.0,0.8301303170998005,0.8301303170998005,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.4323979317672355,0.8534714450233498,0.54892115728429,0.5958380473375773,0.4917913402431402,0.36434749150285295
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.41320009744869923,0.40623962562163507,0.2132699605094558,0.3092414427387109,0.0,0.6678727395410708,0.6678727395410708,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1,3,0.27950597938984834,0.41320009744869923,0.3322482238647474,0.38194735588200024,0.3235440409284537,0.2503050004142811
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-03-communications,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6023803287265483,0.1347526965728838,0.0,0.0,0.0,0.8066516003832105,0.8066516003832105,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.26960931176702646,0.6023803287265483,0.44261503158642196,0.5023322117857016,0.3863330713984836,0.2553331587101002
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6442977832612838,0.023271858093547537,0.16960391288666538,0.24592567368566481,0.0,0.8035982325432852,0.8035982325432852,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.3428834079933961,0.6442977832612838,0.45861867144033486,0.5180586112262002,0.40393840230307254,0.2965811268221059
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-05-critical_load,U01,deploy_mobile_generation,request_peer_evidence,send_targeted_summary,execute_autonomously,True,True,-0.012966186702250916,True,False,True,0.6541569729745578,0.053371530699128256,0.08220622340836393,0.1191990239421277,0.0,0.845234146166042,0.845234146166042,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.3158211365574603,0.6541569729745578,0.4729713257313336,0.531544492431204,0.40807926198264755,0.28413450197259815
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-06-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.4624949938634344,0.3881701190939312,0.0,0.0,0.0,0.7427094814383632,0.7427094814383632,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.2220482979135677,0.4624949938634344,0.3706753679049646,0.42000820343151624,0.3275812307559758,0.2161652649484283
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-07-crew_dispatch,U03,dispatch_repair_crew,no_information_action,no_communication_action,execute_autonomously,True,True,7.034574443365703,True,True,False,0.7733197110088955,0.204894242654127,0.060303256039500035,0.08743972125727505,0.0,0.8055772315315693,0.8055772315315693,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,0.34871423484477054,0.7733197110088955,0.5107221922864505,0.5674245744089753,0.4247942786237361,0.29202228563336374
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.4745422792411127,0.33550877748621105,0.1892660954627461,0.27443583842098185,0.0,0.7509121749685362,0.7509121749685362,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.292008976163014,0.4745422792411127,0.37754495543857913,0.4270873153760009,0.3326410906146007,0.252470805464696
v7-pilots_iteration2-utility_restoration-small-high-high-high-modular-private_fragmented-774102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,774102,always_act,0,UTL-09-communications,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.5748742581234542,0.22899510476169707,0.057738116005763424,0.08372026820835696,0.0,0.8549847969261473,0.8549847969261473,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1,2,0.28035011213198013,0.5748742581234542,0.4436959024809185,0.49550340866107223,0.37478052174518406,0.2576778911262367
