artifact_path,artifact_type,stage,description,application,method,size_bytes,sha256
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-correlated-reliable-e10703-o40703-rnone,commercial,autonomous_no_human,3710,2550bbec73a9f0118e562bf2ae89da8b15d1d1440c32c3f808240ad041ff2797
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-correlated-reliable-e10704-o40704-rnone,commercial,autonomous_no_human,3709,5c44b4b7f1877ca3d8671e075b4241e464506501ae721502976cc9478914b1e4
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-correlated-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-correlated-reliable-e10705-o40705-rnone,commercial,autonomous_no_human,3710,ca58d12e94490eb4d2516da40b9472f3233c8399ec80d5aa0d25f169137510e1
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-moderate-reliable-e10701-o40701-rnone,commercial,autonomous_no_human,3706,c33554d33df880f5f979cf75209f80ab4ac7a3bb8a520e41a4048e3422e4b526
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-moderate-reliable-e10702-o40702-rnone,commercial,autonomous_no_human,3707,0b7829dac3be5069dd052de8a68a232a4ead96753b5d89a25dc864111ace1f9b
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-moderate-reliable-e10703-o40703-rnone,commercial,autonomous_no_human,3706,4941b286e77c60ffcd393e8a5a2ea2712e93e2f066b90c6be3313fd0c34261bd
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-moderate-reliable-e10704-o40704-rnone,commercial,autonomous_no_human,3706,74d4d7fda94f39a54c42d67c29067d3b5c770693606baf5bfa99e4a99fc82ce6
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-moderate-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-moderate-reliable-e10705-o40705-rnone,commercial,autonomous_no_human,3707,7d7cfb5e0bd1c3883047ef2df8c072846ef0feb80d2d3a6e2e4be5ae67b441e3
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-nominal-reliable-e10701-o40701-rnone,commercial,autonomous_no_human,3705,1cedd7517a34d051e4fcf9031e3fd3a368bef99455b42adeeaaf2a76096526ab
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-nominal-reliable-e10702-o40702-rnone,commercial,autonomous_no_human,3703,5bce04ac9dd74cc2a8bb8b8c968e258782e2556083f6957166767e6b1911164e
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-nominal-reliable-e10703-o40703-rnone,commercial,autonomous_no_human,3705,9bd44e7422cf4ba31a021cfdebaf5d8f9aa38f60dad4754406dd9de3e061628e
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-nominal-reliable-e10704-o40704-rnone,commercial,autonomous_no_human,3704,472336bb87bf07ee20b55b57ed02c7388e82f6691d15a61c236b4d80a131b492
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-autonomous_no_human-nominal-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-autonomous no human-nominal-reliable-e10705-o40705-rnone,commercial,autonomous_no_human,3705,8cf4c6a5ed3f3be24b733d565195410b4fd27cdc237a2280c1625292cf01c92f
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-compound-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-compound-reliable-e10701-o40701-rnone,commercial,local_kpi_trigger,3678,a319b959b88064a2d8edfc0a48c7c407bd6532c8906124df2d3f4bd22e9f060f
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-compound-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-compound-reliable-e10702-o40702-rnone,commercial,local_kpi_trigger,3679,b76f5a9ba9b701872fecb162ca06aaed60be53d1a057cd5b4deeff3b5f326197
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-compound-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-compound-reliable-e10703-o40703-rnone,commercial,local_kpi_trigger,3678,bb41785f1948a8f1f3fcd3f26e5ecf47eec88467f554eff7247483cf9c2266f4
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-compound-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-compound-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,3679,5681f1be3e60fc709a02791c17b1b61fd813ce1a973538831c06c42f17becc3a
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-compound-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-compound-reliable-e10705-o40705-rnone,commercial,local_kpi_trigger,3679,94ff7ec1cbb6be4b79ad65ffc09c12ca716c74b458745a27a44fc629e923eb4a
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-correlated-reliable-e10701-o40701-rnone,commercial,local_kpi_trigger,3682,a90ed22f9c650c6b2585ed304db949e59cb40b1ec78c237e1ac4ac54bf7b4ddb
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-correlated-reliable-e10702-o40702-rnone,commercial,local_kpi_trigger,3682,3585aa331b738e069a4e8038da200007e883798059e9133d24c11a65d07b197a
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-correlated-reliable-e10703-o40703-rnone,commercial,local_kpi_trigger,3682,7a03ab582b937934e0bae7b68b8eea7749c6749590781a2185869d56783fc44e
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-correlated-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,3683,4f01e7e7594fd73ce8d4da39a839e73eaf803ea0598299df6d6cbe3b6b6b5f51
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-correlated-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-correlated-reliable-e10705-o40705-rnone,commercial,local_kpi_trigger,3682,d4548c00c18a33a1a8912391accc2fe1fd030e195708afb168e6b23306bdf5e7
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-moderate-reliable-e10701-o40701-rnone,commercial,local_kpi_trigger,3679,dc633304e2e7a7644edfaba25fda5a2344168a1a0801e60ba97052da20bb771e
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-moderate-reliable-e10702-o40702-rnone,commercial,local_kpi_trigger,3679,80238ddd71ed0d4d689e5f2da7b8a86dcaafd89afef15b312ada7ef9e2d2f839
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-moderate-reliable-e10703-o40703-rnone,commercial,local_kpi_trigger,3679,a2d6a33c8aa002ae24677066e004e9e0d4cb0ca0402b090419c3d5d1335d5c45
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-moderate-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,3679,de0071722edb78792da6a3050ffd9bddeb87a7e4accbbde7e4b2f951a3be881f
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-moderate-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-moderate-reliable-e10705-o40705-rnone,commercial,local_kpi_trigger,3678,f7ceb13b0ba5b1fa86d72a46f578646a022ea4705f999039e562765704c9a221
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-nominal-reliable-e10701-o40701-rnone,commercial,local_kpi_trigger,3676,6c5a358fe9ccf521a367ef3dfc722c37e85ed5a35779117aa68a9ad2ba259b95
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-nominal-reliable-e10702-o40702-rnone,commercial,local_kpi_trigger,3675,d863f37a6637c34190a7e9904ce1d5550fff0e81adadf284ba94a5563f97d7a9
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-nominal-reliable-e10703-o40703-rnone,commercial,local_kpi_trigger,3676,ca0598ee301ebfb2f00927ad0360efb22413f46b8a27f82925a09b223eedbba3
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-nominal-reliable-e10704-o40704-rnone,commercial,local_kpi_trigger,3675,42b66a854c5e55a6f7834fed8b7643a967c8219047b39245b60dd3d91d89b854
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-local_kpi_trigger-nominal-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-local kpi trigger-nominal-reliable-e10705-o40705-rnone,commercial,local_kpi_trigger,3677,c497a3e5a79688a2e3f4f26f577d0dce743c7d803777b00485bde3a51ddcb440
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-compound-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-compound-reliable-e10701-o40701-rnone,commercial,thermohitl_rule,3698,9b53d2d31b13b790bcb863a38b2446deb2983d33ef9b9143cb6f85b92bc429a9
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-compound-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-compound-reliable-e10702-o40702-rnone,commercial,thermohitl_rule,3698,3015343ff861cbb38abf00e55d8c83c5762e9708a97d0610abad41ad10444089
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-compound-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-compound-reliable-e10703-o40703-rnone,commercial,thermohitl_rule,3698,3ce74674a39a4b64c54f4292b6eae412a0152eba60756a7c71c7073f8cb6b444
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-compound-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-compound-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,3698,f468119db7b8ab61431fd2733b3238c23d3940786184acc7ee5073f954065838
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-compound-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-compound-reliable-e10705-o40705-rnone,commercial,thermohitl_rule,3698,946d0ec83c403f4acb4f966680b55102fb07b64b9fa5f1f4cb8806584f576be1
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-correlated-reliable-e10701-o40701-rnone,commercial,thermohitl_rule,3701,71a8bf96e88439534538f948652d6ac79c002bb16d0583eedeae913acd5ffff2
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-correlated-reliable-e10702-o40702-rnone,commercial,thermohitl_rule,3701,18477bfef432ef540f9c749b65d4cef4f1ad939039fe193f520f806aaf1701bb
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-correlated-reliable-e10703-o40703-rnone,commercial,thermohitl_rule,3701,e619e85636a15280bcb08f72c611d49b3dd93a8f1c0aea752a538e1631babf27
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-correlated-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,3701,d3083ff3f48caef79ff59eb2488fcfb3db4fc43f7b9dd508144224e689d0fd56
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-correlated-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-correlated-reliable-e10705-o40705-rnone,commercial,thermohitl_rule,3702,358a9b128db3a30d205dc6a3ca76e9bb3fc352409014f642c0dc103c2e98f2ae
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-moderate-reliable-e10701-o40701-rnone,commercial,thermohitl_rule,3697,2e82780e6bef759ff9df78f6f71c4ffcf842f80e2c03bfd78e9d35c87ab12b6d
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-moderate-reliable-e10702-o40702-rnone,commercial,thermohitl_rule,3698,d74c631218c06eb52f258c241cf4474c35b4d8bccb8b4b179ac9f52565f9e04f
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-moderate-reliable-e10703-o40703-rnone,commercial,thermohitl_rule,3698,fd96bb9f4ae60f19aa773642956761b574ccdc1aa2aedd2c36db45da498ea3aa
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-moderate-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,3698,7e84e8e19a6b5aefa490dd1e14794fcb7dcb401aee03db4bbf944d4e1514aab1
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-moderate-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-moderate-reliable-e10705-o40705-rnone,commercial,thermohitl_rule,3698,877cd2353ab447a2805e46d2484aadbaccae99c0d98210b7f901896982e2c775
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-nominal-reliable-e10701-o40701-rnone,commercial,thermohitl_rule,3695,5f43b2065248b6061f96fba09a4223055b3f827045c0079c8059272a24c4056f
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-nominal-reliable-e10702-o40702-rnone,commercial,thermohitl_rule,3696,9a4b79c398caf7fdf76cbad966d06a522f5ffec920867b75cf61b241d3225023
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-nominal-reliable-e10703-o40703-rnone,commercial,thermohitl_rule,3697,01a2b6d23afff5e5b671c2806358c6eeb690f4ccc78efd7a7d32946e3f3f0404
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-nominal-reliable-e10704-o40704-rnone,commercial,thermohitl_rule,3697,22a2f124460d9c433a9425defacd127cc0d254528e4f92192efb6a16d0541632
results/human_operator_v3/manifests/development_gate_preliminary_v1-commercial-thermohitl_rule-nominal-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-commercial-thermohitl rule-nominal-reliable-e10705-o40705-rnone,commercial,thermohitl_rule,3696,4040cd8905563eea0f8f5c4cac1b2067c47ef1bcfe003e93d7498f03ffcca92b
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-compound-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-compound-reliable-e10701-o40701-rnone,humanitarian,autonomous_no_human,3712,b1b5da902f34cfbaecad5b65c36c97ff680435d026a1dd555bcd3200424086a0
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-compound-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-compound-reliable-e10702-o40702-rnone,humanitarian,autonomous_no_human,3712,daf9175468a6968b3bd592ca9288dbe5dece3e4070cf13d29e0ef2a68e1a2e2d
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-compound-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-compound-reliable-e10703-o40703-rnone,humanitarian,autonomous_no_human,3712,e427537bcdd2b0e5cf61a17a23941541f49d79e8fe98cdf2b69d1ebcccd70e65
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-compound-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-compound-reliable-e10704-o40704-rnone,humanitarian,autonomous_no_human,3712,8fca83faf718774ac5ecc1dca226fcd63d61a5842c1e4851c3849c56f5908b8f
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-compound-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-compound-reliable-e10705-o40705-rnone,humanitarian,autonomous_no_human,3713,0b7762e48c9dda452aa265e40139bdf617e08df6fd6f7cc34b2f0d159ff13b67
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-correlated-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-correlated-reliable-e10701-o40701-rnone,humanitarian,autonomous_no_human,3717,3246c192733253e1141e10f3fd7578c16f393e71a42cb23321c78ac311e66b11
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-correlated-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-correlated-reliable-e10702-o40702-rnone,humanitarian,autonomous_no_human,3717,d5919c4585116c1e3a49d92c3b583813e3be7b46d914f0af8fa465ade36e1f3c
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-correlated-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-correlated-reliable-e10703-o40703-rnone,humanitarian,autonomous_no_human,3716,cd8d78c52839e33daa918136314893b85dee74759711fb95335604ba5e70fc44
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-correlated-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-correlated-reliable-e10704-o40704-rnone,humanitarian,autonomous_no_human,3717,1966eabb817733e2e37c52b9754c16b3fe594c86f270ed3263e1d38168fa85f7
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-correlated-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-correlated-reliable-e10705-o40705-rnone,humanitarian,autonomous_no_human,3717,2f862a8bdcad3a3559f331778f4272d328bc1a787c5ba13d7ab5231eb159eb9a
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-moderate-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-moderate-reliable-e10701-o40701-rnone,humanitarian,autonomous_no_human,3712,500169eadb8c9a10678eabba7dd1d407caf13bb107d84a4cffc61530dbb8f1a9
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-moderate-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-moderate-reliable-e10702-o40702-rnone,humanitarian,autonomous_no_human,3712,f1ffa10b15b5d72420c2693ac5075ad18b799a300537813d547d911bd01c4894
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-moderate-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-moderate-reliable-e10703-o40703-rnone,humanitarian,autonomous_no_human,3712,4899abb010f06398aa276ff47b50abd6afe0cfb93251ac3743765460302c35fb
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-moderate-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-moderate-reliable-e10704-o40704-rnone,humanitarian,autonomous_no_human,3712,be60468b41ae05641ce7a1984b6593f5605db7ac084327d30f87389ca94b6a30
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-moderate-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-moderate-reliable-e10705-o40705-rnone,humanitarian,autonomous_no_human,3713,02370d4774ab07552a237d1db2b1c103442270d58e15936d7977b656f25d861d
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-nominal-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-nominal-reliable-e10701-o40701-rnone,humanitarian,autonomous_no_human,3711,800e7acf18f24765dcc09adb0e1135101c4403dbd159e96ecf113e122debcd9f
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-nominal-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-nominal-reliable-e10702-o40702-rnone,humanitarian,autonomous_no_human,3710,50ea11da82f08d85ecab31e6ab042deb3ff3e84e87a92114c009853aa278bcdd
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-nominal-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-nominal-reliable-e10703-o40703-rnone,humanitarian,autonomous_no_human,3710,45e4728b6110fab2ee0fd7b458c86f0649c0f2a37b02deae9af4bdad58e3b75c
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-nominal-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-nominal-reliable-e10704-o40704-rnone,humanitarian,autonomous_no_human,3710,9e5f61cf76aefa095f8ffc9460e130d15850378b3b5104c4cf3af974b736b55a
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-autonomous_no_human-nominal-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-humanitarian-autonomous no human-nominal-reliable-e10705-o40705-rnone,humanitarian,autonomous_no_human,3710,f4da7027626877f8c1e519550dc099fe8148955760e2b046bee5ee0c93b689e3
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-compound-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-compound-reliable-e10701-o40701-rnone,humanitarian,local_kpi_trigger,3685,036f682640d2fa801c3d63c2cfdb8bc584240e4c394e02915685268346804212
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-compound-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-compound-reliable-e10702-o40702-rnone,humanitarian,local_kpi_trigger,3684,ebc2f6dae1c17756220046ef70fd84750819984d4d974b34aeebabfb54005999
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-compound-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-compound-reliable-e10703-o40703-rnone,humanitarian,local_kpi_trigger,3684,be2af1da00f5ad7e3e62a0141e2bceaab6a43a2970ccb263d5d4c0641f936903
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-compound-reliable-e10704-o40704-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-compound-reliable-e10704-o40704-rnone,humanitarian,local_kpi_trigger,3685,8ca2a6bd91a8d030e7dd4d9e925f9307363ac00ef9303e125d0d84b89d6c7088
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-compound-reliable-e10705-o40705-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-compound-reliable-e10705-o40705-rnone,humanitarian,local_kpi_trigger,3685,3316c76bb77b773d5af660ee06ca4673446166ac21464f9e55d52a1f38332ad7
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-correlated-reliable-e10701-o40701-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-correlated-reliable-e10701-o40701-rnone,humanitarian,local_kpi_trigger,3689,4200610feae4613beaf47e94fbe9d2cb6a69ec34e377320bfa8964cdbbf1ca18
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-correlated-reliable-e10702-o40702-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-correlated-reliable-e10702-o40702-rnone,humanitarian,local_kpi_trigger,3688,7201db349b82cc4601797807a89291a772bd9cb440a713821784d8b183da8ec6
results/human_operator_v3/manifests/development_gate_preliminary_v1-humanitarian-local_kpi_trigger-correlated-reliable-e10703-o40703-rnone.json,json,manifests,development gate preliminary v1-humanitarian-local kpi trigger-correlated-reliable-e10703-o40703-rnone,humanitarian,local_kpi_trigger,3688,bc57281e51c013128bbebbf08c2bd761df81e7048e66f506967abd7363507346
