run_id,application,regime,information_condition,method,environment_seed,operator_seed,rl_seed,status,primary_outcome,service_loss_auc,cumulative_weighted_unmet_need,cumulative_critical_unserved_load,operator_interventions,operator_minutes,operator_workload_auc,maximum_operator_workload,mean_queue_wait_steps,maximum_queue_length,operator_requests,low_confidence_operator_decisions,safe_low_confidence_decisions,safe_low_confidence_decision_rate,communication_active_agent_epoch_fraction,timely_activation,missed_activation,pre_disruption_false_activation,nominal_false_activation,first_request_step,first_visible_collapse_step,complete_causal_chains,harmful_interventions,beneficial_interventions,mean_counterfactual_effect,structured_attempts,first_pass_valid,valid_after_repair,material_actions_accepted,material_actions_next_stage,material_actions_reached_service,commitment_changes,agent_messages,agent_message_bytes,thermodynamic_sketch_messages,thermodynamic_sketch_bytes,tool_calls,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,wall_clock_seconds,maximum_conservation_residual,conservation_feasible,active_incidents
implementation_pilot_v9_dense-commercial-autonomy_no_operator-correlated-globally_public-e24006-o124006-rnone,commercial,correlated,globally_public,autonomy_no_operator,24006,124006,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131442,2,0,0,0,0.0,0.29685055901063606,0.0,True,2
implementation_pilot_v9_dense-commercial-autonomy_no_operator-correlated-globally_public-e24007-o124007-rnone,commercial,correlated,globally_public,autonomy_no_operator,24007,124007,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131442,2,0,0,0,0.0,0.28119634196627885,0.0,True,2
implementation_pilot_v9_dense-commercial-autonomy_no_operator-correlated-globally_public-e24008-o124008-rnone,commercial,correlated,globally_public,autonomy_no_operator,24008,124008,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131442,2,0,0,0,0.0,0.28388926602201536,0.0,True,2
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24001-o124001-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24001,124001,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.34460086101898924,0.0,True,3
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24002-o124002-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24002,124002,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.34121223795227706,0.0,True,3
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24003-o124003-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24003,124003,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101290,3,0,0,0,0.0,0.35440586699405685,0.0,True,3
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24004-o124004-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24004,124004,,complete,12.382070400000002,12.382070400000002,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,2,447,460,101262,3,0,0,0,0.0,0.34551420802017674,0.0,True,3
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24005-o124005-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24005,124005,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.36778628296451643,0.0,True,3
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24006-o124006-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24006,124006,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.34163677896140143,0.0,True,3
implementation_pilot_v9_dense-commercial-autonomy_no_operator-compound-private_fragmented-e24007-o124007-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24007,124007,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101290,3,0,0,0,0.0,0.3563490209635347,0.0,True,3
