candidate_name,worst_application_budget_log_distance,mean_budget_log_distance,mean_primary_distributed_state_error,mean_disagreement_error,mean_detection_delay,mean_service_loss
kpi_012_u8,0.5740539229441927,0.5573976225505659,0.06442765762867435,0.06059702673302845,0.9884348391608798,30879.750479456114
kpi_010_u8,0.6215697707231219,0.6052274278349214,0.06428059771694757,0.06049991157865525,0.9709418113012185,30857.405592093008
