candidate_name,application,independent_panels,all_panels_integrated_delivered_beliefs,mean_pre_disruption_noninitial_transmission_rate,pre_disruption_rate_limit,eligible_in_application,message_reduction_mean,message_reduction_ci_low,message_reduction_ci_high,sketch_byte_reduction_mean,sketch_byte_reduction_ci_low,sketch_byte_reduction_ci_high,primary_estimation_error_increase_mean,primary_estimation_error_increase_ci_low,primary_estimation_error_increase_ci_high,primary_p95_increase_mean,primary_p95_increase_ci_low,primary_p95_increase_ci_high,detection_delay_increase_mean,detection_delay_increase_ci_low,detection_delay_increase_ci_high
generalized_0125_u8,humanitarian,24,True,0.0,0.1,True,0.590473082883929,0.5342123079216082,0.6510140045895731,0.590473082883929,0.5324738426213939,0.6504283534386034,0.0077484976307344204,0.005159028512274871,0.010600981202837272,0.0015053911429692643,-0.001293747106014938,0.003931599781225961,0.6048393811252569,0.19121319669440331,1.1899814765730798
generalized_0125_u8,utility_restoration,24,True,0.0,0.1,True,0.5865130822266907,0.5311477062500243,0.6446207141240908,0.5865130822266907,0.5306485574174754,0.6457882480596796,0.0030576403594707994,0.0021756554610417498,0.004062787491057102,0.0006896721936420531,-0.0006677216034847073,0.001967500425674582,0.3408576509815628,0.10391858057972703,0.640275547349106
generalized_013_u8,humanitarian,24,True,0.0,0.1,True,0.590473082883929,0.5324833498481142,0.6519253609420307,0.590473082883929,0.532427679133802,0.6499627715223125,0.0077484976307344204,0.005247335352387274,0.010626105817985003,0.0015053911429692643,-0.0013174839847866497,0.003946336674360144,0.6048393811252569,0.18624111089495224,1.203383404432204
generalized_013_u8,utility_restoration,24,True,0.0,0.1,True,0.5865130822266907,0.5305688684194042,0.6439010760228262,0.5865130822266907,0.5296769211194192,0.6440525963174644,0.0030576403594707994,0.002178180254742963,0.004050057114559092,0.0006896721936420531,-0.0006664456532819945,0.0019559277503960544,0.3408576509815628,0.10435265535736322,0.6417006219946472
