abstentions,accepted_physical_actions,accepted_typed_actions,agents,application,autonomous_beneficial_actions,autonomous_causal_utility,autonomous_completed_actions,autonomous_executions,autonomous_harmful_actions,beneficial_actions,cluster_id,commitment_revisions,conservation_feasible,controller,coverage_target,decision_epoch_count,eligible_operational_proposals,environment_seed,escalation_attempts,escalation_risk_threshold,escalation_slots_per_epoch,escalations,event_count,event_ledger_digest,event_ledger_path,event_ledger_sha256,final_service_deficit,first_escalation_step,first_post_disruption_escalation_step,harmful_actions,horizon,incident_decision_count,incidents,information_condition,maximum_conservation_residual,maximum_queue_length,net_causal_utility,neutral_actions,nominal_false_activation,operational_bytes,operational_messages,operator_completed_actions,operator_harmful_actions,operator_minutes,operator_queue_unserved,post_disruption_escalations,pre_disruption_escalations,regime,run_id,scenario_family,service_loss,service_reaching_actions,sketch_bytes,sketch_latency,sketch_messages,sketch_policy,split_family,stage,status,stochastic_tape_digest,timely_post_disruption_activation_by_step_4,topology_family,total_bytes,total_messages,wall_seconds
9,11,14,12,commercial,9,3.178833567210094,10,10,1,9,commercial|compound|private_fragmented|66101,5,True,combined_generalized_entropic_crossfit,0.5,6,20,66101,5,0.8,1,4,705,0930b19843099cf8a2e34a834a6143cd793a321376a043b6bbcef7074bdefd14,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66101-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,263aee3b9e42c6b83fc59e3fbcdb8a02691f40d5f95393400e6ab0dbcc700835,0.8001223279984093,2,2,4,12,24,4,private_fragmented,0.0,1,3.048767344748698,1,False,6612,41,4,3,21.58036855629068,0,4,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66101-combined_generalized_entropic_crossfit-c050-event_triggered,commercial_compound_family_1,2.0804932727382184,7,10200,0.20376394403855141,102,event_triggered,commercial_v6_split_1,development_dynamic,complete,4efd9dd59e766feecb263cbd8cf9d80f448c6a4340f48cbdc80cbe5c081b9e75,True,commercial_v6_topology_1,16812,143,0.32061439007520676
10,10,14,12,commercial,9,3.178833567210094,10,10,1,9,commercial|compound|private_fragmented|66101,5,True,kpi_confidence_crossfit,0.5,6,20,66101,4,0.8,1,4,707,a78a3f494e0db44958ebde29a2e0efe98805fa26186fd4c9301867db0e702e82,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66101-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,4adfd5ddd601689259dcafe7c49dd6c37bdcea82e15190bf8ada07a8a8a43a9f,0.7017361055370127,2,2,4,12,24,4,private_fragmented,0.0,1,3.1471535672100943,1,False,6612,41,4,3,21.64150784402741,0,4,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66101-kpi_confidence_crossfit-c050-event_triggered,commercial_compound_family_1,2.0333932060588173,7,10200,0.20376394403855141,102,event_triggered,commercial_v6_split_1,development_dynamic,complete,4efd9dd59e766feecb263cbd8cf9d80f448c6a4340f48cbdc80cbe5c081b9e75,True,commercial_v6_topology_1,16812,143,0.3724586218595505
9,8,12,12,commercial,8,2.839737218519584,8,10,0,8,commercial|compound|private_fragmented|66102,0,True,combined_generalized_entropic_crossfit,0.5,6,20,66102,5,0.8,1,4,703,f47288e0adbf7a74b93075794c989eaf374bd9eba86b6bb676546cb04cf306c0,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66102-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,73aa66842c83c08e1649f4735ed3bcf820ca875d4b7b1e5835cda5e70b13a219,0.5905313356985581,2,2,3,12,24,4,private_fragmented,0.0,1,2.7993561566036886,1,False,7352,46,4,3,22.005843262805765,0,4,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66102-combined_generalized_entropic_crossfit-c050-event_triggered,commercial_compound_family_2,2.5986111475622176,8,10100,0.19865061986597268,101,event_triggered,commercial_v6_split_2,development_dynamic,complete,9481cda6ae04beb3b0acd8b27c6e1e8cacac4bd8cf55782eb5e145a4881d17a4,True,commercial_v6_topology_2,17452,147,0.32044411823153496
10,8,12,12,commercial,8,2.5010691338628046,8,10,0,8,commercial|compound|private_fragmented|66102,0,True,kpi_confidence_crossfit,0.5,6,20,66102,4,0.8,1,4,703,f01427dfcaf420f6408600ed46dff81cbcfc6b3e93c4c6318f4798ae7f5f71fe,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66102-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,5a7937e9adf73e3178cb5b3a1460214c2bd350c157e2e854c40e460b1ac82e60,0.7621881537110244,2,2,3,12,24,4,private_fragmented,0.0,1,2.460688071946909,1,False,7352,46,4,3,21.521056093334288,0,4,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66102-kpi_confidence_crossfit-c050-event_triggered,commercial_compound_family_2,2.2431423582309407,7,10100,0.19865061986597268,101,event_triggered,commercial_v6_split_2,development_dynamic,complete,9481cda6ae04beb3b0acd8b27c6e1e8cacac4bd8cf55782eb5e145a4881d17a4,True,commercial_v6_topology_2,17452,147,0.32931677997112274
9,12,14,12,commercial,4,0.3665609365433252,10,10,6,4,commercial|compound|private_fragmented|66103,0,True,combined_generalized_entropic_crossfit,0.5,6,20,66103,5,0.8,1,4,693,ac5a111cd54edfd70edd6cf4bfa56cef643aeb8b75bf61954a2ad04e107f4e0d,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66103-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,09f0966c882edecd0f85d674dbeceede67a17f0f5e7c56f20f1ce34eb53140ca,2.0645178545843557,2,2,10,12,24,4,private_fragmented,0.0,1,0.05005223623369747,0,False,6908,43,4,4,21.64968595965512,0,4,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66103-combined_generalized_entropic_crossfit-c050-event_triggered,commercial_compound_family_3,5.601432323232581,4,9000,0.18078669537335032,90,event_triggered,commercial_v6_split_3,development_dynamic,complete,20ed7909a5a8f476370f67811961e6aced4432e2f57aea6216c6c8b9824863d6,True,commercial_v6_topology_3,15908,133,0.31937405094504356
9,10,14,12,commercial,4,0.2828398002958973,10,10,6,4,commercial|compound|private_fragmented|66103,0,True,kpi_confidence_crossfit,0.5,6,20,66103,5,0.8,1,4,693,c793d99d634d6a536c8672905e46267667c3d381c781ed9bfedb5e561691ccf0,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66103-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,a007a28dac4c796b5627c0ea358fe8230421932a0cbf8fda92bba1cbad524efa,1.8750023513492795,2,2,9,12,24,4,private_fragmented,0.0,1,0.23956773946877372,1,False,6908,43,4,3,21.387072968843697,0,4,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66103-kpi_confidence_crossfit-c050-event_triggered,commercial_compound_family_3,5.224390356951065,4,9000,0.1807866953733503,90,event_triggered,commercial_v6_split_3,development_dynamic,complete,20ed7909a5a8f476370f67811961e6aced4432e2f57aea6216c6c8b9824863d6,True,commercial_v6_topology_3,15908,133,0.3318139836192131
12,10,12,12,commercial,9,3.159296791631701,10,10,1,9,commercial|compound|private_fragmented|66104,1,True,combined_generalized_entropic_crossfit,0.5,6,19,66104,2,0.8,1,2,683,f223b44b250c299f7414a773dac0e6d024ad433f5aa05ea2ad26690e55618485,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66104-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,b3956ff28f6243d9a93eb793efa7b42584c83ee1173421d61fb116caa72981a5,0.5730115562679153,6,6,3,12,24,4,private_fragmented,0.0,1,3.1282501416449358,0,False,6636,43,2,2,10.856529295489274,0,2,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66104-combined_generalized_entropic_crossfit-c050-event_triggered,commercial_compound_family_4,2.7400724351502923,7,9300,0.17904203425056053,93,event_triggered,commercial_v6_split_4,development_dynamic,complete,a924d7d055374244674b402e2e9ba9f1812b5721372c1997bec6be753db07ae3,False,commercial_v6_topology_4,15936,136,0.31525400280952454
13,10,11,12,commercial,9,2.937367996199587,10,10,1,9,commercial|compound|private_fragmented|66104,1,True,kpi_confidence_crossfit,0.5,6,19,66104,1,0.8,1,1,673,9376ad08c9659853cda71c8a926d33711400d0dd04be92b7bd76456538944577,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66104-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,96d535929713add21f69656fb359956e76dd927f9d8c581f05ddc87a048c431e,0.6289599796255119,8,8,2,12,24,4,private_fragmented,0.0,1,2.9196069652985814,0,False,6352,42,1,1,5.4135750125716084,0,1,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66104-kpi_confidence_crossfit-c050-event_triggered,commercial_compound_family_4,2.7768683923329105,7,9300,0.17904203425056053,93,event_triggered,commercial_v6_split_4,development_dynamic,complete,a924d7d055374244674b402e2e9ba9f1812b5721372c1997bec6be753db07ae3,False,commercial_v6_topology_4,15652,135,0.33107665553689003
14,8,8,12,commercial,8,2.3656342295248125,8,10,0,8,commercial|compound|private_fragmented|66105,0,True,combined_generalized_entropic_crossfit,0.5,6,19,66105,0,0.8,1,0,660,603c4792d3a337ba418b705654375b6d1ee064fd3738825785151d36020fdce5,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66105-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,3968302657ab4007a7cf032e0b1431fd2518b387b3b34b8b5033b6a8e44a1d1d,0.7332004506711027,,,0,12,24,4,private_fragmented,0.0,0,2.3656342295248125,0,False,6512,44,0,0,0.0,0,0,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66105-combined_generalized_entropic_crossfit-c050-event_triggered,commercial_compound_family_0,3.1682307996666976,6,9600,0.18966648137261416,96,event_triggered,commercial_v6_split_0,development_dynamic,complete,0c7314a01b5c73e11c2a29532f3f79fbee8bce148dc40a463f836758e8c3fea5,False,commercial_v6_topology_0,16112,140,0.33706745505332947
14,8,8,12,commercial,8,2.548405257268025,8,10,0,8,commercial|compound|private_fragmented|66105,0,True,kpi_confidence_crossfit,0.5,6,19,66105,0,0.8,1,0,660,60e127e5deef61811f94b7fcf755d69797cfc12d2f398742f53e3a9ace3989ba,raw/development_dynamic/v6-development_dynamic-commercial-compound-private_fragmented-e66105-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,a05b6c3eb55510e7d41d3bff195e5ab1662c2b853d52c3386d8bd0a8e0d8c38d,0.7389080368478145,,,0,12,24,4,private_fragmented,0.0,0,2.548405257268025,0,False,6512,44,0,0,0.0,0,0,0,compound,v6-development_dynamic-commercial-compound-private_fragmented-e66105-kpi_confidence_crossfit-c050-event_triggered,commercial_compound_family_0,3.3148810528612076,6,9600,0.18966648137261416,96,event_triggered,commercial_v6_split_0,development_dynamic,complete,0c7314a01b5c73e11c2a29532f3f79fbee8bce148dc40a463f836758e8c3fea5,False,commercial_v6_topology_0,16112,140,0.31962258741259575
