run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,delay,action_probability,action_value,communication_reliability,coupling_numeric,fragmentation_numeric,size_normalized,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,jt_disagreement_1_5,jt_disagreement_3,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,evaluator_distributed_estimation_error,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-00-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.728265558703741,0.14902720999812358,0.0,0.0,0.0,1.0,0.271734441296259,-0.03206638967593525,0.49,0.85,0.85,0.35,0.7562981910151925,0.7562981910151925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.17862066637627927,0.31241028995927195,0.728265558703741,0.48038077123529455,0.5436830659097762,0.46587153465557124,0.3079143564370475
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6523057980874579,0.13810408914171063,0.26732080198628344,0.387615162880111,0.0,1.0,0.3476942019125421,0.5545532774219712,0.49,0.85,0.85,0.35,0.9156709155421892,0.9156709155421892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.06975700952479491,0.37961161044096237,0.6523057980874579,0.48984004812053045,0.5415378935683819,0.43396843519673234,0.3331594430101016
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.5585386119256842,0.2693698175112081,0.00430455144212321,0.006241599591078654,0.0,1.0,0.4414613880743158,0.12099200424726152,0.49,0.85,0.85,0.35,0.8265210325736563,0.8265210325736563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.13440549338816898,0.2562011119565915,0.5585386119256842,0.43004570291368777,0.48522860727293227,0.4012528836754541,0.2654731366234544
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-03-communications,U03,reconfigure_service_edge,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.011341156521838262,True,False,True,0.6715736478109511,0.03200377525956288,0.028038550727942115,0.040655898555516067,0.0,1.0,0.328426352189049,0.04752326919963054,0.49,0.85,0.85,0.35,0.8805985764051053,0.8805985764051053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.16518091564329251,0.30289245590904723,0.6715736478109511,0.48877910322565676,0.5431952520332162,0.4420609320805995,0.2969193292137282
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-04-resource_allocation,U04,deploy_mobile_generation,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,1.3071971333054866,True,True,False,0.6610273460346822,0.02641590145983974,0.0,0.0,0.0,1.0,0.33897265396531784,-0.015256836508670546,0.49,0.85,0.85,0.35,0.8215532805055575,0.8215532805055575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.10883955571520976,0.28954929765179194,0.6610273460346822,0.4697992585402623,0.5313875590637089,0.43763148533456653,0.28908765688971105
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-05-critical_load,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6881747579435415,0.05706086514833397,0.0,0.0,0.0,1.0,0.3118252420564584,0.0779563105141146,0.49,0.85,0.85,0.35,0.8994287553021726,0.8994287553021726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1348153218687288,0.29877941770080413,0.6881747579435415,0.5001270920029598,0.5554307130103648,0.44903339833628747,0.2966889322241917
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-06-zone_operator,U02,isolate_component,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-5.391684860101272,True,False,True,0.7451839938363204,0.058370993003638016,0.0,0.0,0.0,1.0,0.2548160061636796,-0.0362959984590801,0.49,0.85,0.85,0.35,0.866215759021338,0.866215759021338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.13440549338816898,0.318162557904349,0.7451839938363204,0.5146275372898627,0.574412714672383,0.4796439440779212,0.31698485160750306
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6279270918398427,0.07280676596653146,0.0,0.0,0.0,1.0,0.37207290816015726,-0.0069817729599606915,0.49,0.85,0.85,0.35,0.8149852683066681,0.8149852683066681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.16518091564329251,0.27829521122554657,0.6279270918398427,0.4549171538126041,0.5140219985536112,0.42372937857273396,0.27981958571515597
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6582322874191585,0.07966949265349133,0.03816898602359402,0.05534502973421133,0.0,1.0,0.3417677125808415,0.1971511516092328,0.49,0.85,0.85,0.35,0.8452993589171786,0.8452993589171786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.17862066637627927,0.30188178485872463,0.6582322874191585,0.4746177546969581,0.5352603844545172,0.4364575607160466,0.29494644404546977
v7-pilots_iteration3-utility_restoration-medium-high-high-high-modular-private_fragmented-776106-always_act-event_triggered,utility_restoration,medium,high,high,high,modular,private_fragmented,event_triggered,776106,always_act,0,UTL-09-communications,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7205232806717068,0.12652763485798285,0.06456876449107514,0.09362470851205895,0.0,1.0,0.2794767193282932,0.14741459018933653,0.49,0.85,0.85,0.35,0.8063347290139985,0.8063347290139985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1348153218687288,0.3322478454712745,0.7205232806717068,0.4897929945221824,0.5482296968843807,0.4626197778821169,0.31698148360952505
