sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,7
UTL-00-zone_operator,UTL-04-resource_allocation,7
UTL-01-crew_dispatch,UTL-00-zone_operator,7
UTL-01-crew_dispatch,UTL-02-cyber_defense,5
UTL-01-crew_dispatch,UTL-05-critical_load,5
UTL-02-cyber_defense,UTL-01-crew_dispatch,3
UTL-02-cyber_defense,UTL-03-communications,3
UTL-02-cyber_defense,UTL-06-zone_operator,3
UTL-03-communications,UTL-02-cyber_defense,7
UTL-03-communications,UTL-07-crew_dispatch,9
UTL-04-resource_allocation,UTL-00-zone_operator,10
UTL-04-resource_allocation,UTL-05-critical_load,6
UTL-04-resource_allocation,UTL-08-cyber_defense,6
UTL-05-critical_load,UTL-01-crew_dispatch,4
UTL-05-critical_load,UTL-04-resource_allocation,4
UTL-05-critical_load,UTL-06-zone_operator,4
UTL-05-critical_load,UTL-09-communications,4
UTL-06-zone_operator,UTL-02-cyber_defense,10
UTL-06-zone_operator,UTL-05-critical_load,12
UTL-06-zone_operator,UTL-07-crew_dispatch,10
UTL-06-zone_operator,UTL-10-resource_allocation,12
UTL-07-crew_dispatch,UTL-03-communications,8
UTL-07-crew_dispatch,UTL-06-zone_operator,7
UTL-07-crew_dispatch,UTL-11-critical_load,7
UTL-08-cyber_defense,UTL-04-resource_allocation,7
UTL-08-cyber_defense,UTL-09-communications,7
UTL-09-communications,UTL-05-critical_load,7
UTL-09-communications,UTL-08-cyber_defense,7
UTL-09-communications,UTL-10-resource_allocation,7
UTL-10-resource_allocation,UTL-06-zone_operator,7
UTL-10-resource_allocation,UTL-09-communications,6
UTL-10-resource_allocation,UTL-11-critical_load,6
UTL-11-critical_load,UTL-07-crew_dispatch,8
UTL-11-critical_load,UTL-10-resource_allocation,8
