sender,recipient,messages
HUM-00-ngo,HUM-01-transport,75
HUM-00-ngo,HUM-04-clinic,68
HUM-00-ngo,HUM-06-depot,65
HUM-00-ngo,HUM-17-transport,68
HUM-01-transport,HUM-00-ngo,56
HUM-01-transport,HUM-05-shelter,48
HUM-02-local_authority,HUM-23-hub,47
HUM-03-assessment,HUM-05-shelter,56
HUM-03-assessment,HUM-25-transport,46
HUM-04-clinic,HUM-00-ngo,47
HUM-04-clinic,HUM-06-depot,32
HUM-05-shelter,HUM-01-transport,67
HUM-05-shelter,HUM-03-assessment,71
HUM-05-shelter,HUM-19-assessment,63
HUM-06-depot,HUM-00-ngo,48
HUM-06-depot,HUM-04-clinic,36
HUM-07-hub,HUM-08-ngo,67
HUM-07-hub,HUM-09-transport,72
HUM-07-hub,HUM-11-assessment,70
HUM-07-hub,HUM-12-clinic,68
HUM-07-hub,HUM-27-assessment,72
HUM-08-ngo,HUM-07-hub,59
HUM-08-ngo,HUM-09-transport,56
HUM-08-ngo,HUM-10-local_authority,55
HUM-08-ngo,HUM-11-assessment,54
HUM-09-transport,HUM-07-hub,60
HUM-09-transport,HUM-08-ngo,53
HUM-09-transport,HUM-10-local_authority,57
HUM-09-transport,HUM-12-clinic,55
HUM-10-local_authority,HUM-08-ngo,57
HUM-10-local_authority,HUM-09-transport,60
HUM-10-local_authority,HUM-11-assessment,58
HUM-10-local_authority,HUM-12-clinic,57
HUM-11-assessment,HUM-07-hub,62
HUM-11-assessment,HUM-08-ngo,53
HUM-11-assessment,HUM-10-local_authority,57
HUM-11-assessment,HUM-13-shelter,59
HUM-12-clinic,HUM-07-hub,82
HUM-12-clinic,HUM-09-transport,79
HUM-12-clinic,HUM-10-local_authority,78
HUM-12-clinic,HUM-24-ngo,74
HUM-13-shelter,HUM-11-assessment,61
HUM-13-shelter,HUM-15-hub,55
HUM-14-depot,HUM-15-hub,78
HUM-14-depot,HUM-18-local_authority,81
HUM-14-depot,HUM-19-assessment,81
HUM-15-hub,HUM-13-shelter,93
HUM-15-hub,HUM-14-depot,94
HUM-15-hub,HUM-16-ngo,98
HUM-15-hub,HUM-17-transport,93
HUM-15-hub,HUM-19-assessment,96
HUM-16-ngo,HUM-15-hub,59
HUM-16-ngo,HUM-17-transport,59
HUM-16-ngo,HUM-20-clinic,60
HUM-17-transport,HUM-00-ngo,104
HUM-17-transport,HUM-15-hub,100
HUM-17-transport,HUM-16-ngo,104
HUM-17-transport,HUM-19-assessment,103
HUM-17-transport,HUM-20-clinic,101
HUM-18-local_authority,HUM-14-depot,64
HUM-18-local_authority,HUM-20-clinic,69
HUM-18-local_authority,HUM-21-shelter,63
HUM-19-assessment,HUM-05-shelter,127
HUM-19-assessment,HUM-14-depot,129
HUM-19-assessment,HUM-15-hub,129
HUM-19-assessment,HUM-17-transport,130
HUM-19-assessment,HUM-23-hub,134
HUM-19-assessment,HUM-25-transport,132
HUM-20-clinic,HUM-16-ngo,58
HUM-20-clinic,HUM-17-transport,56
HUM-20-clinic,HUM-18-local_authority,57
HUM-21-shelter,HUM-18-local_authority,90
HUM-21-shelter,HUM-23-hub,90
HUM-21-shelter,HUM-25-transport,90
HUM-21-shelter,HUM-26-local_authority,89
HUM-22-depot,HUM-24-ngo,66
HUM-22-depot,HUM-25-transport,72
HUM-22-depot,HUM-26-local_authority,69
HUM-23-hub,HUM-02-local_authority,114
HUM-23-hub,HUM-19-assessment,116
HUM-23-hub,HUM-21-shelter,110
HUM-23-hub,HUM-24-ngo,109
HUM-23-hub,HUM-25-transport,116
HUM-23-hub,HUM-27-assessment,114
HUM-24-ngo,HUM-12-clinic,93
HUM-24-ngo,HUM-22-depot,89
HUM-24-ngo,HUM-23-hub,93
HUM-24-ngo,HUM-26-local_authority,91
HUM-25-transport,HUM-03-assessment,106
HUM-25-transport,HUM-19-assessment,107
HUM-25-transport,HUM-21-shelter,102
HUM-25-transport,HUM-22-depot,101
HUM-25-transport,HUM-23-hub,105
HUM-25-transport,HUM-26-local_authority,103
HUM-26-local_authority,HUM-21-shelter,71
HUM-26-local_authority,HUM-22-depot,68
HUM-26-local_authority,HUM-24-ngo,67
HUM-26-local_authority,HUM-25-transport,73
HUM-27-assessment,HUM-07-hub,67
HUM-27-assessment,HUM-23-hub,63
