sender,recipient,messages
HUM-00-ngo,HUM-03-assessment,122
HUM-00-ngo,HUM-14-depot,127
HUM-00-ngo,HUM-15-hub,125
HUM-00-ngo,HUM-19-assessment,122
HUM-00-ngo,HUM-23-hub,123
HUM-00-ngo,HUM-24-ngo,122
HUM-00-ngo,HUM-25-transport,123
HUM-00-ngo,HUM-26-local_authority,125
HUM-00-ngo,HUM-27-assessment,124
HUM-01-transport,HUM-04-clinic,62
HUM-01-transport,HUM-05-shelter,60
HUM-01-transport,HUM-07-hub,62
HUM-01-transport,HUM-20-clinic,62
HUM-01-transport,HUM-22-depot,58
HUM-02-local_authority,HUM-09-transport,54
HUM-02-local_authority,HUM-11-assessment,41
HUM-02-local_authority,HUM-14-depot,39
HUM-02-local_authority,HUM-16-ngo,36
HUM-03-assessment,HUM-00-ngo,117
HUM-03-assessment,HUM-04-clinic,106
HUM-03-assessment,HUM-07-hub,109
HUM-03-assessment,HUM-15-hub,108
HUM-03-assessment,HUM-22-depot,113
HUM-03-assessment,HUM-23-hub,106
HUM-03-assessment,HUM-24-ngo,106
HUM-03-assessment,HUM-26-local_authority,108
HUM-04-clinic,HUM-01-transport,111
HUM-04-clinic,HUM-03-assessment,109
HUM-04-clinic,HUM-05-shelter,110
HUM-04-clinic,HUM-15-hub,113
HUM-04-clinic,HUM-17-transport,110
HUM-04-clinic,HUM-20-clinic,112
HUM-04-clinic,HUM-22-depot,109
HUM-04-clinic,HUM-23-hub,111
HUM-04-clinic,HUM-26-local_authority,113
HUM-05-shelter,HUM-01-transport,81
HUM-05-shelter,HUM-04-clinic,76
HUM-05-shelter,HUM-17-transport,80
HUM-05-shelter,HUM-20-clinic,78
HUM-05-shelter,HUM-22-depot,80
HUM-05-shelter,HUM-23-hub,77
HUM-06-depot,HUM-11-assessment,79
HUM-06-depot,HUM-13-shelter,69
HUM-06-depot,HUM-18-local_authority,75
HUM-06-depot,HUM-19-assessment,69
HUM-06-depot,HUM-25-transport,76
HUM-06-depot,HUM-27-assessment,71
HUM-07-hub,HUM-01-transport,75
HUM-07-hub,HUM-03-assessment,77
HUM-07-hub,HUM-22-depot,77
HUM-07-hub,HUM-24-ngo,78
HUM-07-hub,HUM-26-local_authority,80
HUM-08-ngo,HUM-10-local_authority,59
HUM-08-ngo,HUM-12-clinic,47
HUM-08-ngo,HUM-14-depot,45
HUM-08-ngo,HUM-21-shelter,44
HUM-09-transport,HUM-02-local_authority,41
HUM-09-transport,HUM-14-depot,40
HUM-09-transport,HUM-16-ngo,37
HUM-10-local_authority,HUM-08-ngo,33
HUM-10-local_authority,HUM-12-clinic,33
HUM-10-local_authority,HUM-21-shelter,30
