sender,recipient,messages
HUM-00-ngo,HUM-02-local_authority,92
HUM-00-ngo,HUM-14-depot,76
HUM-00-ngo,HUM-19-assessment,79
HUM-00-ngo,HUM-25-transport,75
HUM-01-transport,HUM-03-assessment,100
HUM-01-transport,HUM-04-clinic,88
HUM-01-transport,HUM-17-transport,82
HUM-01-transport,HUM-26-local_authority,88
HUM-02-local_authority,HUM-00-ngo,86
HUM-02-local_authority,HUM-04-clinic,87
HUM-02-local_authority,HUM-05-shelter,86
HUM-02-local_authority,HUM-20-clinic,88
HUM-02-local_authority,HUM-27-assessment,86
HUM-03-assessment,HUM-01-transport,75
HUM-03-assessment,HUM-04-clinic,77
HUM-03-assessment,HUM-05-shelter,73
HUM-03-assessment,HUM-06-depot,73
HUM-03-assessment,HUM-27-assessment,74
HUM-04-clinic,HUM-01-transport,93
HUM-04-clinic,HUM-02-local_authority,86
HUM-04-clinic,HUM-03-assessment,91
HUM-04-clinic,HUM-05-shelter,87
HUM-04-clinic,HUM-06-depot,92
HUM-04-clinic,HUM-19-assessment,87
HUM-05-shelter,HUM-02-local_authority,85
HUM-05-shelter,HUM-03-assessment,81
HUM-05-shelter,HUM-04-clinic,89
HUM-05-shelter,HUM-06-depot,80
HUM-05-shelter,HUM-07-hub,88
HUM-05-shelter,HUM-08-ngo,79
HUM-06-depot,HUM-03-assessment,116
HUM-06-depot,HUM-04-clinic,112
HUM-06-depot,HUM-05-shelter,108
HUM-06-depot,HUM-07-hub,110
HUM-06-depot,HUM-08-ngo,112
HUM-06-depot,HUM-09-transport,105
HUM-06-depot,HUM-19-assessment,107
HUM-06-depot,HUM-26-local_authority,111
HUM-07-hub,HUM-05-shelter,73
HUM-07-hub,HUM-06-depot,73
HUM-07-hub,HUM-08-ngo,70
HUM-07-hub,HUM-09-transport,71
HUM-07-hub,HUM-10-local_authority,74
HUM-08-ngo,HUM-05-shelter,108
HUM-08-ngo,HUM-06-depot,106
HUM-08-ngo,HUM-07-hub,109
HUM-08-ngo,HUM-09-transport,104
HUM-08-ngo,HUM-11-assessment,110
HUM-08-ngo,HUM-16-ngo,109
HUM-08-ngo,HUM-17-transport,107
HUM-09-transport,HUM-06-depot,98
HUM-09-transport,HUM-07-hub,99
HUM-09-transport,HUM-08-ngo,94
HUM-09-transport,HUM-10-local_authority,96
HUM-09-transport,HUM-11-assessment,99
HUM-09-transport,HUM-12-clinic,101
HUM-09-transport,HUM-16-ngo,99
HUM-10-local_authority,HUM-07-hub,82
HUM-10-local_authority,HUM-09-transport,76
HUM-10-local_authority,HUM-11-assessment,80
HUM-10-local_authority,HUM-12-clinic,82
HUM-10-local_authority,HUM-13-shelter,76
HUM-11-assessment,HUM-08-ngo,110
HUM-11-assessment,HUM-09-transport,108
HUM-11-assessment,HUM-10-local_authority,110
HUM-11-assessment,HUM-12-clinic,115
HUM-11-assessment,HUM-14-depot,111
HUM-11-assessment,HUM-22-depot,111
HUM-11-assessment,HUM-26-local_authority,112
HUM-12-clinic,HUM-09-transport,89
HUM-12-clinic,HUM-10-local_authority,86
HUM-12-clinic,HUM-11-assessment,93
HUM-12-clinic,HUM-13-shelter,83
HUM-12-clinic,HUM-14-depot,90
HUM-12-clinic,HUM-15-hub,87
HUM-13-shelter,HUM-10-local_authority,81
HUM-13-shelter,HUM-12-clinic,83
HUM-13-shelter,HUM-14-depot,79
HUM-13-shelter,HUM-15-hub,81
HUM-13-shelter,HUM-16-ngo,82
HUM-14-depot,HUM-00-ngo,123
HUM-14-depot,HUM-11-assessment,117
HUM-14-depot,HUM-12-clinic,119
HUM-14-depot,HUM-13-shelter,112
HUM-14-depot,HUM-15-hub,120
HUM-14-depot,HUM-16-ngo,117
HUM-14-depot,HUM-17-transport,114
HUM-14-depot,HUM-25-transport,114
HUM-15-hub,HUM-12-clinic,119
HUM-15-hub,HUM-13-shelter,113
HUM-15-hub,HUM-14-depot,114
HUM-15-hub,HUM-16-ngo,116
HUM-15-hub,HUM-17-transport,113
HUM-15-hub,HUM-18-local_authority,114
HUM-15-hub,HUM-27-assessment,117
HUM-16-ngo,HUM-08-ngo,117
HUM-16-ngo,HUM-09-transport,115
HUM-16-ngo,HUM-13-shelter,116
HUM-16-ngo,HUM-14-depot,117
HUM-16-ngo,HUM-15-hub,119
HUM-16-ngo,HUM-18-local_authority,118
HUM-16-ngo,HUM-19-assessment,117
HUM-17-transport,HUM-01-transport,139
HUM-17-transport,HUM-08-ngo,134
HUM-17-transport,HUM-14-depot,140
HUM-17-transport,HUM-15-hub,133
HUM-17-transport,HUM-18-local_authority,140
