run_id,controller,coverage_target,sketch_policy,action_probability,action_value,agent_id,application,average_local_uncertainty,cluster_id,commitment_strain,communication_reliability,consensus,consensus_residual,contributors,disagreement_slope,entropy_slope,environment_seed,evaluator_beneficial_if_executed,evaluator_direct_effect_if_executed,evaluator_harmful_if_executed,gini_simpson_local,graph_disagreement,incident_id,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_1_5,jt_disagreement_2,jt_disagreement_3,local_kpis,missing_agents,operational_energy,pooled_uncertainty,proposed_action,regime,resource_scarcity,role,safety_risk,scenario_family,shannon_local,split_family,step,topology_family,tsallis_0_5_local,tsallis_1_5_local,tsallis_2_local,tsallis_3_local,value_margin,visible_backlog,visible_delay,visible_severity
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.7226050857306656,0.6477471432801425,commercial_supplier_01_1,commercial,0.7022896692564895,commercial|compound|private_fragmented|60961,0.13020197156342142,0.8133831349548315,0.9533165084686683,0.0,"['commercial_carrier_01_2', 'commercial_supplier_01_1', 'commercial_warehouse_01_3']",0.0,0.0,60961,True,0.3661021072043873,False,0.5540444169134175,0.04174155638019504,commercial_incident_01,private_fragmented,0.04668349153133167,0.03654676811193047,0.04952546785004874,0.05119416424319767,0.053622693502910046,"{'commitment_strain': 0.13020197156342142, 'resource_scarcity': 0.2036863965005457, 'safety_risk': 0.19179528453632447, 'visible_backlog': 0.005855259556013891, 'visible_delay': 0.21522515303786183, 'visible_severity': 0.7383613133129472}",[],0.3222761825032873,0.7489731607878212,deploy_repair_capacity,compound,0.2036863965005457,supplier,0.19179528453632447,commercial_compound_family_1,0.5748213910366102,commercial_v6_split_1,2,commercial_v6_topology_1,0.7038229285242025,0.5394029669053811,0.5540444169134175,0.6394734632893112,0.6524940363143311,0.005855259556013891,0.21522515303786183,0.7383613133129472
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.28069654103933267,0.5025438240628022,commercial_warehouse_02_2,commercial,0.8734337342596161,commercial|compound|private_fragmented|60961,0.13771161736961102,0.8412688707450062,0.9027766420563141,0.0,"['commercial_warehouse_02_2', 'commercial_carrier_02_1', 'commercial_retailer_02_3']",0.0,0.0,60961,False,-0.20467563039001946,True,0.9596263686522355,0.0677605272575793,commercial_incident_02,private_fragmented,0.09722335794368586,0.07077813070789263,0.0986020649478645,0.08755318986730787,0.05659896766482597,"{'commitment_strain': 0.13771161736961102, 'resource_scarcity': 0.21544510445384848, 'safety_risk': 0.20431634823930953, 'visible_backlog': 0.015393007100057435, 'visible_delay': 0.21181397091632165, 'visible_severity': 0.616475713286438}",[],0.2893589542262295,0.970657092203302,deploy_repair_capacity,compound,0.21544510445384848,warehouse,0.20431634823930953,commercial_compound_family_1,0.9470988184282164,commercial_v6_split_1,2,commercial_v6_topology_1,0.960680775037629,0.9496102849488224,0.9596263686522355,0.9809266841262906,0.018115717917359442,0.015393007100057435,0.21181397091632165,0.616475713286438
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.6202523692511872,0.8333625375348758,commercial_warehouse_03_1,commercial,0.8184805750141589,commercial|compound|private_fragmented|60961,0.12679371050739724,0.7849562372524901,0.89640996713325,0.0,"['commercial_retailer_03_2', 'commercial_supplier_03_3', 'commercial_warehouse_03_1']",0.0,0.0,60961,True,0.31678241937277146,False,0.6846381849061969,0.07386472951854726,commercial_incident_03,private_fragmented,0.10359003286674995,0.07934236351607993,0.10340008798735212,0.09381951727848004,0.0695045569767957,"{'commitment_strain': 0.12679371050739724, 'resource_scarcity': 0.20535199791771502, 'safety_risk': 0.18812507356893812, 'visible_backlog': 0.00677177569647351, 'visible_delay': 0.20847607835594034, 'visible_severity': 0.662357782116028}",[],0.2974310461255205,0.9220706078809089,deploy_repair_capacity,compound,0.20535199791771502,warehouse,0.18812507356893812,commercial_compound_family_1,0.6648459502611463,commercial_v6_split_1,2,commercial_v6_topology_1,0.7555260778850461,0.6551708842950963,0.6846381849061969,0.7757922605108005,0.43188971522631636,0.00677177569647351,0.20847607835594034,0.662357782116028
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.45316885372634913,0.8806317932754749,commercial_carrier_04_3,commercial,0.8597281817668618,commercial|compound|private_fragmented|60961,0.12900356330390458,0.9550395884429774,0.941783563410249,0.027777777777777776,"['commercial_supplier_04_2', 'commercial_carrier_04_3', 'commercial_retailer_04_1']",0.0,0.0,60961,True,0.18617526652269878,False,0.8688495998478678,0.03494816707406003,commercial_incident_04,private_fragmented,0.05821643658975095,0.04146478222250205,0.06146807085133199,0.05713356055040042,0.03981289748679351,"{'commitment_strain': 0.12900356330390458, 'resource_scarcity': 0.27528999389204, 'safety_risk': 0.1924313023326305, 'visible_backlog': 0.06557214928824776, 'visible_delay': 0.20928309113541388, 'visible_severity': 0.7940413272922369}",[],0.36168075297341123,0.9179446183566128,deploy_repair_capacity,compound,0.27528999389204,carrier,0.1924313023326305,commercial_compound_family_1,0.8485393054955988,commercial_v6_split_1,2,commercial_v6_topology_1,0.8897770318113296,0.8483958800789583,0.8688495998478678,0.9222396124824811,0.26946157574294627,0.06557214928824776,0.20928309113541388,0.7940413272922369
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.5277236032977027,0.6124539681976979,commercial_supplier_01_1,commercial,0.7335130810348904,commercial|compound|private_fragmented|60961,0.13125494159544454,0.8133831349548315,0.852309262728215,0.0,"['commercial_warehouse_01_3', 'commercial_carrier_01_2', 'commercial_supplier_01_1']",0.10100724574045339,0.13223065751885432,60961,True,0.32910414554758805,False,0.8019742002575013,0.10231564239246331,commercial_incident_01,private_fragmented,0.14769073727178506,0.10055357515768903,0.16287696247305095,0.15808649218369308,0.12063735135837583,"{'commitment_strain': 0.13125494159544454, 'resource_scarcity': 0.21263887242562368, 'safety_risk': 0.24220044841077915, 'visible_backlog': 0.022794809355604143, 'visible_delay': 0.2514992024613641, 'visible_severity': 0.7268488177878162}",[],0.3349576394672797,0.8812038183066755,deploy_repair_capacity,compound,0.21263887242562368,supplier,0.24220044841077915,commercial_compound_family_1,0.7848051921977605,commercial_v6_split_1,4,commercial_v6_topology_1,0.8453599803918488,0.7791619715078074,0.8019742002575013,0.8704463291848294,0.368827744498231,0.022794809355604143,0.2514992024613641,0.7268488177878162
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.3224912003071385,0.5034339955960225,commercial_warehouse_02_2,commercial,0.8312980798696799,commercial|compound|private_fragmented|60961,0.12886934985853546,0.8412688707450062,0.9467766548172376,0.08333333333333333,"['commercial_retailer_02_3', 'commercial_carrier_02_1', 'commercial_warehouse_02_2']",-0.04400001276092347,-0.08613566715085974,60961,False,-0.047906267777450225,True,0.9334216461340913,0.042830676453900256,commercial_incident_02,private_fragmented,0.053223345182762394,0.0400751595740515,0.053424875096198976,0.04817157316532483,0.034307154549767516,"{'commitment_strain': 0.12886934985853546, 'resource_scarcity': 0.2519847949469516, 'safety_risk': 0.23435528307369746, 'visible_backlog': 0.053736571927937564, 'visible_delay': 0.26072755338945597, 'visible_severity': 0.6239121830717963}",[],0.3160040672440657,0.8845214250524422,authorize_emergency_resource,compound,0.2519847949469516,warehouse,0.23435528307369746,commercial_compound_family_1,0.904329209276026,commercial_v6_split_1,4,commercial_v6_topology_1,0.9229815534443357,0.9138352176283825,0.9334216461340913,0.9693666655313591,0.06680446282028074,0.053736571927937564,0.26072755338945597,0.6239121830717963
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.669004132159443,0.8670512660443124,commercial_warehouse_03_1,commercial,0.75649333182366,commercial|compound|private_fragmented|60961,0.1275971819409925,0.7849562372524901,0.8616100829243544,0.0,"['commercial_supplier_03_3', 'commercial_retailer_03_2', 'commercial_warehouse_03_1']",0.03479988420889568,-0.027187358981603404,60961,True,0.30066364277505303,False,0.6344881783925612,0.10033569911883863,commercial_incident_03,private_fragmented,0.13838991707564563,0.09418008361290664,0.15343849666719478,0.1511215808639127,0.12216055306462015,"{'commitment_strain': 0.1275971819409925, 'resource_scarcity': 0.2049910889527303, 'safety_risk': 0.23489654513926603, 'visible_backlog': 0.015004258472165494, 'visible_delay': 0.2460993556964262, 'visible_severity': 0.6604357106649151}",[],0.30971713552216096,0.8948832488993055,deploy_repair_capacity,compound,0.2049910889527303,warehouse,0.23489654513926603,commercial_compound_family_1,0.6440520264084308,commercial_v6_split_1,4,commercial_v6_topology_1,0.7526360087875854,0.6168779198267528,0.6344881783925612,0.7187308124881636,0.5736205796698075,0.015004258472165494,0.2460993556964262,0.6604357106649151
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.6320609825699486,0.9717873060982269,commercial_carrier_04_3,commercial,0.693250347679399,commercial|compound|private_fragmented|60961,0.2062407221974774,0.9550395884429774,0.8726969898832136,0.0,"['commercial_carrier_04_3', 'commercial_retailer_04_1', 'commercial_supplier_04_2']",0.0690865735270354,-0.09739126056042746,60961,False,-0.221089823349607,True,0.6821594927718363,0.08752309422410623,commercial_incident_04,private_fragmented,0.12730301011678635,0.07939252736000224,0.15640572823385435,0.17102542098141538,0.16737171995597344,"{'commitment_strain': 0.2062407221974774, 'resource_scarcity': 0.21282437763968756, 'safety_risk': 0.2512963861311163, 'visible_backlog': 0.023622341961291347, 'visible_delay': 0.2585592620027268, 'visible_severity': 0.7963473386328455}",[],0.36331915956264627,0.8205533577961853,revise_commitment,compound,0.21282437763968756,carrier,0.2512963861311163,commercial_compound_family_1,0.6808943601998511,commercial_v6_split_1,4,commercial_v6_topology_1,0.77601465856584,0.6611739872147482,0.6821594927718363,0.7654810691577836,0.49824693114693314,0.023622341961291347,0.2585592620027268,0.7963473386328455
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.6026352130242069,0.6664062009377039,commercial_supplier_01_1,commercial,0.6783767186340217,commercial|compound|private_fragmented|60961,0.14085277098305543,0.8133831349548315,0.986530908225641,0.0,"['commercial_supplier_01_1', 'commercial_carrier_01_2', 'commercial_warehouse_01_3']",-0.1342216454974261,-0.18935800789829482,60961,True,0.39334853754108995,False,0.7227569357282483,0.01097793239490836,commercial_incident_01,private_fragmented,0.013469091774358954,0.014600813185587702,0.010646625739615612,0.009288069587342962,0.010102892980213718,"{'commitment_strain': 0.14085277098305543, 'resource_scarcity': 0.20346314819158706, 'safety_risk': 0.2961054285622083, 'visible_backlog': 0.032082138122927956, 'visible_delay': 0.29825926734548436, 'visible_severity': 0.7305382123777997}",[],0.35077554153492074,0.6918458104083807,deploy_repair_capacity,compound,0.20346314819158706,supplier,0.2961054285622083,commercial_compound_family_1,0.7216643401923438,commercial_v6_split_1,6,commercial_v6_topology_1,0.8068115174996351,0.7034278005077789,0.7227569357282483,0.8001328189048617,0.48892703597990583,0.032082138122927956,0.29825926734548436,0.7305382123777997
v6-pilot_sketch_cost-commercial-compound-private_fragmented-e60961-never_act-c050-always_on,never_act,0.5,always_on,0.18188304882695766,0.5181682783402299,commercial_warehouse_02_2,commercial,0.7265823511020436,commercial|compound|private_fragmented|60961,0.1371243244871609,0.8412688707450062,0.8472815265779258,0.1111111111111111,"['commercial_carrier_02_1', 'commercial_retailer_02_3', 'commercial_warehouse_02_2']",0.09949512823931184,-0.005220600528324404,60961,False,-0.13097377774693345,True,0.7465485588939158,0.1155288440206507,commercial_incident_02,private_fragmented,0.15271847342207423,0.10276786479086386,0.17138352283282854,0.17050799677989092,0.13908286207741438,"{'commitment_strain': 0.1371243244871609, 'resource_scarcity': 0.20393703871631183, 'safety_risk': 0.2719609887822495, 'visible_backlog': 0.02786905692057949, 'visible_delay': 0.2822028601513181, 'visible_severity': 0.6530411703805153}",[],0.3205231853339496,0.8793008245241178,deploy_repair_capacity,compound,0.20393703871631183,warehouse,0.2719609887822495,commercial_compound_family_1,0.7302574807968465,commercial_v6_split_1,6,commercial_v6_topology_1,0.8068275989358946,0.7210508711742709,0.7465485588939158,0.826771112605911,0.39220691913419964,0.02786905692057949,0.2822028601513181,0.6530411703805153
