run_id,application,method,scenario_name,signal,disruption_step,detection_step,detection_delay,visible_collapse_step,detection_lead_before_collapse,detected_before_collapse
main-commercial-centralized_llm-n11-s2101-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2101-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2101-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2101-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2101-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2102-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_moderate_center,commercial,centralized_llm,factor_moderate_center,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_aligned,commercial,centralized_llm,factor_private_aligned,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_private_mixed,commercial,centralized_llm,factor_private_mixed,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_aligned,commercial,centralized_llm,factor_shared_aligned,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_entropy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-factor_shared_mixed,commercial,centralized_llm,factor_shared_mixed,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,absolute_free_energy_deviation,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,distributed_free_energy_mean,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,interaction_entropy,6,,,6.0,,False
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy_sensitivity_backlog_service_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy_sensitivity_balanced,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_compound_partition_large,commercial,centralized_llm,private_mixed_compound_partition_large,exact_free_energy_sensitivity_delay_commitment_heavy,6,6.0,0.0,6.0,0.0,True
main-commercial-centralized_llm-n11-s2103-private_mixed_correlated,commercial,centralized_llm,private_mixed_correlated,exact_free_energy,6,6.0,0.0,6.0,0.0,True
