sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,62
UTL-00-zone_operator,UTL-08-cyber_defense,60
UTL-01-crew_dispatch,UTL-00-zone_operator,86
UTL-01-crew_dispatch,UTL-02-cyber_defense,84
UTL-01-crew_dispatch,UTL-09-communications,82
UTL-02-cyber_defense,UTL-01-crew_dispatch,84
UTL-02-cyber_defense,UTL-03-communications,86
UTL-02-cyber_defense,UTL-10-resource_allocation,80
UTL-03-communications,UTL-02-cyber_defense,92
UTL-03-communications,UTL-04-resource_allocation,92
UTL-03-communications,UTL-11-critical_load,93
UTL-04-resource_allocation,UTL-03-communications,89
UTL-04-resource_allocation,UTL-05-critical_load,89
UTL-04-resource_allocation,UTL-12-zone_operator,86
UTL-05-critical_load,UTL-04-resource_allocation,78
UTL-05-critical_load,UTL-06-zone_operator,78
UTL-05-critical_load,UTL-13-crew_dispatch,83
UTL-06-zone_operator,UTL-05-critical_load,84
UTL-06-zone_operator,UTL-07-crew_dispatch,82
UTL-06-zone_operator,UTL-14-cyber_defense,82
UTL-07-crew_dispatch,UTL-06-zone_operator,60
UTL-07-crew_dispatch,UTL-15-communications,58
UTL-08-cyber_defense,UTL-00-zone_operator,83
UTL-08-cyber_defense,UTL-09-communications,78
UTL-08-cyber_defense,UTL-16-resource_allocation,78
UTL-09-communications,UTL-01-crew_dispatch,106
UTL-09-communications,UTL-08-cyber_defense,105
UTL-09-communications,UTL-10-resource_allocation,102
UTL-09-communications,UTL-17-critical_load,109
UTL-10-resource_allocation,UTL-02-cyber_defense,120
UTL-10-resource_allocation,UTL-09-communications,118
UTL-10-resource_allocation,UTL-11-critical_load,119
UTL-10-resource_allocation,UTL-18-zone_operator,121
UTL-11-critical_load,UTL-03-communications,115
UTL-11-critical_load,UTL-10-resource_allocation,111
UTL-11-critical_load,UTL-12-zone_operator,112
UTL-11-critical_load,UTL-19-crew_dispatch,115
UTL-12-zone_operator,UTL-04-resource_allocation,118
UTL-12-zone_operator,UTL-11-critical_load,118
UTL-12-zone_operator,UTL-13-crew_dispatch,120
UTL-12-zone_operator,UTL-20-cyber_defense,113
UTL-13-crew_dispatch,UTL-05-critical_load,122
UTL-13-crew_dispatch,UTL-12-zone_operator,119
UTL-13-crew_dispatch,UTL-14-cyber_defense,119
UTL-13-crew_dispatch,UTL-21-communications,122
UTL-14-cyber_defense,UTL-06-zone_operator,101
UTL-14-cyber_defense,UTL-13-crew_dispatch,106
UTL-14-cyber_defense,UTL-15-communications,100
UTL-14-cyber_defense,UTL-22-resource_allocation,101
UTL-15-communications,UTL-07-crew_dispatch,79
UTL-15-communications,UTL-14-cyber_defense,80
UTL-15-communications,UTL-23-critical_load,84
UTL-16-resource_allocation,UTL-08-cyber_defense,74
UTL-16-resource_allocation,UTL-17-critical_load,77
UTL-16-resource_allocation,UTL-24-zone_operator,78
UTL-17-critical_load,UTL-09-communications,111
UTL-17-critical_load,UTL-16-resource_allocation,110
UTL-17-critical_load,UTL-18-zone_operator,117
UTL-17-critical_load,UTL-25-crew_dispatch,112
UTL-18-zone_operator,UTL-10-resource_allocation,117
UTL-18-zone_operator,UTL-17-critical_load,126
UTL-18-zone_operator,UTL-19-crew_dispatch,124
UTL-18-zone_operator,UTL-26-cyber_defense,123
UTL-19-crew_dispatch,UTL-11-critical_load,115
UTL-19-crew_dispatch,UTL-18-zone_operator,116
UTL-19-crew_dispatch,UTL-20-cyber_defense,110
UTL-19-crew_dispatch,UTL-27-communications,116
UTL-20-cyber_defense,UTL-12-zone_operator,120
UTL-20-cyber_defense,UTL-19-crew_dispatch,122
UTL-20-cyber_defense,UTL-21-communications,119
UTL-20-cyber_defense,UTL-28-resource_allocation,122
UTL-21-communications,UTL-13-crew_dispatch,120
UTL-21-communications,UTL-20-cyber_defense,111
UTL-21-communications,UTL-22-resource_allocation,115
UTL-21-communications,UTL-29-critical_load,119
UTL-22-resource_allocation,UTL-14-cyber_defense,114
