run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,delay,action_probability,action_value,communication_reliability,coupling_numeric,fragmentation_numeric,size_normalized,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,jt_disagreement_1_5,jt_disagreement_3,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,evaluator_distributed_estimation_error,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-00-zone_operator,U00,reconfigure_service_edge,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.6929736634982134,0.0013107489457558907,0.0,0.0,0.0,1.0,0.30702633650178657,-0.023243415874553364,0.49,0.85,0.85,0.65,0.8577401774106815,0.8577401774106815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.14217213335381162,0.3004110455893926,0.6929736634982134,0.4916245097519558,0.5498719783322977,0.46882671644702745,0.30958818133505533
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7226407179315597,0.09594259041311484,0.03506669804385416,0.05084671216358853,0.0,1.0,0.27735928206844024,0.06899081825117606,0.49,0.85,0.85,0.65,0.9671008962927589,0.9671008962927589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.13236251992691173,0.3227010550159916,0.7226407179315597,0.5308315112458136,0.5816805741102093,0.4812868793090328,0.3239965620360229
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-02-cyber_defense,U10,isolate_component,request_peer_evidence,send_targeted_summary,execute_autonomously,True,True,-5.3561526338982715,True,False,True,0.6248533182937213,0.08269371754686072,0.17908336246090112,0.2596708755683066,0.0,1.0,0.37514668170627874,0.5779003421988371,0.49,0.85,0.85,0.65,0.8285122190342127,0.8285122190342127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.13107619365250633,0.33957113835625885,0.6248533182937213,0.4570693820760417,0.514256080641791,0.44021617146114067,0.3216749897459943
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-03-communications,U15,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.5577665640347318,0.23748154714638237,0.0,0.0,0.0,1.0,0.44223343596526826,0.01055835899131706,0.49,0.85,0.85,0.65,0.8374134014454979,0.8374134014454979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.10174362584386698,0.2544406317718088,0.5577665640347318,0.4324599759752672,0.48382539050868345,0.4120397346723651,0.2717301934852805
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-04-resource_allocation,U04,deploy_mobile_generation,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.014513785043100396,True,False,True,0.6959451705659259,0.10658564418418814,0.13379283477001325,0.1939996104165192,0.0,1.0,0.30405482943407414,0.35460747068927345,0.49,0.85,0.85,0.65,0.9103489661363665,0.9103489661363665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,1,7,0.0946796666908244,0.3479812644923794,0.6959451705659259,0.505965309760462,0.5629814566410045,0.4672969716376889,0.3318946010084416
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-05-critical_load,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.5632765976647964,0.21557728988090494,0.0,0.0,0.0,1.0,0.4367234023352035,0.10918085058380088,0.49,0.85,0.85,0.65,0.8156585085021715,0.8156585085021715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,1,7,0.0690685873523681,0.2563140432060308,0.5632765976647964,0.42922526619146145,0.4831447835439847,0.4115761710192145,0.27146744734614303
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-06-zone_operator,U00,isolate_component,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,False,0.6414083451707249,0.05016054171356865,0.0,0.0,0.0,1.0,0.35859165482927513,-0.010352086292681223,0.49,0.85,0.85,0.65,0.7894585490527801,0.7894585490527801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.14217213335381162,0.2828788373580465,0.6414083451707249,0.453927975331485,0.5170719316391031,0.4471692827494822,0.2951498922033585
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-07-crew_dispatch,U05,dispatch_repair_crew,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.9431104503414314,0.07540686614222203,0.0,0.0,0.0,1.0,0.05688954965856857,-0.08577761258535786,0.49,0.85,0.85,0.65,0.6963363058166955,0.6963363058166955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.13236251992691173,0.3854575531160867,0.9431104503414314,0.5513282565907465,0.6086428382882941,0.5738841669211789,0.3796264816511563
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-08-cyber_defense,U10,restore_communication_relay,no_information_action,no_communication_action,execute_autonomously,True,True,-0.010499999999999999,True,False,True,0.6304908089311578,0.17764878125418626,0.0,0.0,0.0,1.0,0.36950919106884217,0.09237729776721054,0.49,0.85,0.85,0.65,0.8683649237610641,0.8683649237610641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.13107619365250633,0.27916687503659365,0.6304908089311578,0.4692875545127292,0.5253236523887578,0.44258391752886406,0.29209298205627976
v7-pilots_iteration3-utility_restoration-large-high-high-high-grid-private_fragmented-776107-always_act-event_triggered,utility_restoration,large,high,high,high,grid,private_fragmented,event_triggered,776107,always_act,0,UTL-09-communications,U15,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.6120670754616313,0.17751547823344238,0.036270347051300424,0.05259200322438562,0.0,1.0,0.38793292453836875,0.07958417749779612,0.49,0.85,0.85,0.65,0.8429029872013457,0.8429029872013457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,1,8,0.10174362584386698,0.2855248864308072,0.6120670754616313,0.45555257698498897,0.5140697744464177,0.4348459494716629,0.2932453770717386
