sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,1
UTL-00-zone_operator,UTL-02-cyber_defense,1
UTL-00-zone_operator,UTL-03-communications,1
UTL-00-zone_operator,UTL-04-resource_allocation,1
UTL-00-zone_operator,UTL-06-zone_operator,1
UTL-00-zone_operator,UTL-07-crew_dispatch,1
UTL-00-zone_operator,UTL-10-resource_allocation,1
UTL-00-zone_operator,UTL-13-crew_dispatch,1
UTL-00-zone_operator,UTL-15-communications,1
UTL-00-zone_operator,UTL-17-critical_load,1
UTL-00-zone_operator,UTL-18-zone_operator,1
UTL-00-zone_operator,UTL-22-resource_allocation,1
UTL-00-zone_operator,UTL-26-cyber_defense,1
UTL-01-crew_dispatch,UTL-00-zone_operator,4
UTL-01-crew_dispatch,UTL-04-resource_allocation,4
UTL-01-crew_dispatch,UTL-05-critical_load,4
UTL-02-cyber_defense,UTL-00-zone_operator,11
UTL-03-communications,UTL-00-zone_operator,2
UTL-03-communications,UTL-05-critical_load,1
UTL-03-communications,UTL-08-cyber_defense,1
UTL-03-communications,UTL-10-resource_allocation,2
UTL-03-communications,UTL-17-critical_load,1
UTL-03-communications,UTL-19-crew_dispatch,2
UTL-03-communications,UTL-25-crew_dispatch,2
UTL-04-resource_allocation,UTL-00-zone_operator,4
UTL-04-resource_allocation,UTL-10-resource_allocation,3
UTL-04-resource_allocation,UTL-19-crew_dispatch,1
UTL-05-critical_load,UTL-00-zone_operator,2
UTL-05-critical_load,UTL-03-communications,1
UTL-05-critical_load,UTL-08-cyber_defense,1
UTL-05-critical_load,UTL-12-zone_operator,1
UTL-05-critical_load,UTL-14-cyber_defense,1
UTL-05-critical_load,UTL-17-critical_load,2
UTL-05-critical_load,UTL-22-resource_allocation,2
UTL-06-zone_operator,UTL-00-zone_operator,3
UTL-06-zone_operator,UTL-02-cyber_defense,2
UTL-06-zone_operator,UTL-05-critical_load,2
UTL-06-zone_operator,UTL-07-crew_dispatch,2
UTL-06-zone_operator,UTL-08-cyber_defense,2
UTL-06-zone_operator,UTL-13-crew_dispatch,1
UTL-06-zone_operator,UTL-20-cyber_defense,2
UTL-07-crew_dispatch,UTL-00-zone_operator,14
UTL-08-cyber_defense,UTL-03-communications,1
UTL-08-cyber_defense,UTL-14-cyber_defense,7
UTL-09-communications,UTL-03-communications,5
UTL-09-communications,UTL-08-cyber_defense,5
UTL-09-communications,UTL-16-resource_allocation,5
UTL-10-resource_allocation,UTL-00-zone_operator,9
UTL-11-critical_load,UTL-04-resource_allocation,2
UTL-11-critical_load,UTL-05-critical_load,3
UTL-11-critical_load,UTL-10-resource_allocation,5
UTL-12-zone_operator,UTL-05-critical_load,12
UTL-13-crew_dispatch,UTL-00-zone_operator,11
UTL-14-cyber_defense,UTL-04-resource_allocation,2
UTL-14-cyber_defense,UTL-05-critical_load,4
UTL-14-cyber_defense,UTL-08-cyber_defense,4
UTL-15-communications,UTL-00-zone_operator,8
UTL-16-resource_allocation,UTL-03-communications,10
UTL-17-critical_load,UTL-00-zone_operator,2
UTL-17-critical_load,UTL-03-communications,3
UTL-17-critical_load,UTL-05-critical_load,4
UTL-18-zone_operator,UTL-00-zone_operator,1
UTL-18-zone_operator,UTL-03-communications,3
UTL-18-zone_operator,UTL-04-resource_allocation,3
UTL-18-zone_operator,UTL-24-zone_operator,2
UTL-19-crew_dispatch,UTL-03-communications,7
UTL-20-cyber_defense,UTL-04-resource_allocation,1
UTL-20-cyber_defense,UTL-05-critical_load,3
UTL-20-cyber_defense,UTL-06-zone_operator,3
UTL-20-cyber_defense,UTL-21-communications,3
UTL-20-cyber_defense,UTL-26-cyber_defense,2
UTL-21-communications,UTL-08-cyber_defense,4
UTL-21-communications,UTL-18-zone_operator,4
UTL-21-communications,UTL-20-cyber_defense,4
UTL-22-resource_allocation,UTL-00-zone_operator,12
UTL-23-critical_load,UTL-08-cyber_defense,4
UTL-23-critical_load,UTL-15-communications,3
UTL-23-critical_load,UTL-22-resource_allocation,4
UTL-24-zone_operator,UTL-05-critical_load,4
UTL-24-zone_operator,UTL-12-zone_operator,4
UTL-24-zone_operator,UTL-18-zone_operator,3
UTL-25-crew_dispatch,UTL-03-communications,4
UTL-25-crew_dispatch,UTL-16-resource_allocation,1
UTL-25-crew_dispatch,UTL-19-crew_dispatch,3
UTL-26-cyber_defense,UTL-00-zone_operator,2
UTL-26-cyber_defense,UTL-04-resource_allocation,1
UTL-26-cyber_defense,UTL-20-cyber_defense,2
UTL-27-communications,UTL-00-zone_operator,5
UTL-27-communications,UTL-03-communications,3
UTL-27-communications,UTL-04-resource_allocation,3
