sketch_policy,episodes,sketch_messages_mean,sketch_bytes_mean,operational_messages_mean,total_messages_mean,total_bytes_mean,sketch_latency_seconds_mean
always_on,180,245.96666666666667,24596.666666666668,40.84444444444444,286.81111111111113,30641.644444444446,0.484044316881245
event_triggered,180,96.08333333333333,9608.333333333334,40.84444444444444,136.92777777777778,15653.31111111111,0.18912055365392927
none,180,0.0,0.0,40.84444444444444,40.84444444444444,6044.977777777778,0.0
periodic,180,83.37777777777778,8337.777777777777,40.84444444444444,124.22222222222223,14382.755555555555,0.16409296773032644
