run_id,controller,coverage_target,sketch_policy,action_value,agent_id,consensus,delegation_action,incident_id,js_disagreement,proposed_action,step,value_margin
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.30816335728083855,commercial_carrier_01_2,0.9744281004437196,abstain,commercial_incident_01,0.025571899556280364,reroute_or_reconfigure,2,0.1153455592260387
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.9858113796371939,commercial_warehouse_02_2,0.9673321454906229,execute_autonomously,commercial_incident_02,0.03266785450937715,authorize_emergency_resource,2,0.3187528195114731
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.44066855610377254,commercial_retailer_03_2,0.9038600179364003,execute_autonomously,commercial_incident_03,0.09613998206359975,verify,2,0.40041873690843044
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.7333591529876557,commercial_supplier_04_2,0.953570724673713,escalate_operator,commercial_incident_04,0.046429275326287045,revise_commitment,2,0.08035461883730186
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.3137328932686274,commercial_warehouse_01_3,0.917988855347119,abstain,commercial_incident_01,0.08201114465288095,reroute_or_reconfigure,4,0.026918595438557236
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.6471527972915808,commercial_retailer_02_3,0.884615696767534,execute_autonomously,commercial_incident_02,0.11538430323246596,verify,4,0.45636699063421793
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.6824700333854061,commercial_supplier_03_3,0.9429852533257915,execute_autonomously,commercial_incident_03,0.05701474667420847,authorize_emergency_resource,4,0.24418584093550808
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.6303666750274419,commercial_carrier_04_3,0.8821015857964435,escalate_operator,commercial_incident_04,0.11789841420355651,reroute_or_reconfigure,4,0.009716799040502044
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.7548520006779295,commercial_supplier_01_1,0.9356269303833169,execute_autonomously,commercial_incident_01,0.0643730696166831,authorize_emergency_resource,6,0.29129714228236886
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.9573443554767234,commercial_carrier_02_1,0.9060838437442311,execute_autonomously,commercial_incident_02,0.09391615625576888,deploy_repair_capacity,6,0.24339246242120902
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.479079852565488,commercial_warehouse_03_1,0.9241434065795959,abstain,commercial_incident_03,0.07585659342040407,revise_commitment,6,0.136186506957812
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.17364043708347923,commercial_retailer_04_1,0.9674842110844711,escalate_operator,commercial_incident_04,0.032515788915528865,request_peer_evidence,6,0.031785512871740695
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.5183239742926873,commercial_carrier_01_2,0.9323219219817969,execute_autonomously,commercial_incident_01,0.06767807801820314,revise_commitment,8,0.1114349710030697
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,1.048708586761792,commercial_warehouse_02_2,0.9051748914206015,execute_autonomously,commercial_incident_02,0.09482510857939852,authorize_emergency_resource,8,0.4931491494955958
v6-pilot_v1-commercial-compound-private_fragmented-e60901-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,0.3310044465793647,commercial_retailer_03_2,0.9650779993692934,escalate_operator,commercial_incident_03,0.03492200063070661,request_peer_evidence,8,0.025816100486909382
