run_id,application,regime,information_condition,method,environment_seed,operator_seed,rl_seed,status,primary_outcome,service_loss_auc,cumulative_weighted_unmet_need,cumulative_critical_unserved_load,operator_interventions,operator_minutes,operator_workload_auc,maximum_operator_workload,mean_queue_wait_steps,maximum_queue_length,operator_requests,low_confidence_operator_decisions,safe_low_confidence_decisions,safe_low_confidence_decision_rate,communication_active_agent_epoch_fraction,timely_activation,missed_activation,pre_disruption_false_activation,nominal_false_activation,first_request_step,first_visible_collapse_step,complete_causal_chains,harmful_interventions,beneficial_interventions,mean_counterfactual_effect,structured_attempts,first_pass_valid,valid_after_repair,material_actions_accepted,material_actions_next_stage,material_actions_reached_service,commitment_changes,agent_messages,agent_message_bytes,thermodynamic_sketch_messages,thermodynamic_sketch_bytes,tool_calls,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,wall_clock_seconds,maximum_conservation_residual,conservation_feasible,active_incidents
development_gate_human-commercial-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24012-o124012-rnone,commercial,telemetry_integrity,private_fragmented,thermohitl_v4_rule,24012,124012,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,600,130950,1,0,0,0,0.0,0.22434178198454902,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24001-o124001-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24001,124001,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100754,1,0,0,0,0.0,0.15885459101991728,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24002-o124002-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24002,124002,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100432,1,0,0,0,0.0,0.16161556303268299,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24003-o124003-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24003,124003,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100306,1,0,0,0,0.0,0.16061056399485096,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24004-o124004-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24004,124004,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100698,1,0,0,0,0.0,0.16636792797362432,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24005-o124005-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24005,124005,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100754,1,0,0,0,0.0,0.16491387598216534,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24006-o124006-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24006,124006,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100432,1,0,0,0,0.0,0.17048175702802837,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24007-o124007-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24007,124007,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100306,1,0,0,0,0.0,0.22279754100600258,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24008-o124008-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24008,124008,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100698,1,0,0,0,0.0,0.16337685799226165,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24009-o124009-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24009,124009,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100754,1,0,0,0,0.0,0.1690494699869305,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24010-o124010-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24010,124010,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100432,1,0,0,0,0.0,0.16402936598751694,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24011-o124011-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24011,124011,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100306,1,0,0,0,0.0,0.1614410449983552,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-partition-private_fragmented-e24012-o124012-rnone,commercial,partition,private_fragmented,autonomy_no_operator,24012,124012,,complete,3.820320000000001,3.820320000000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,1,224,460,100698,1,0,0,0,0.0,0.16434792696963996,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24001-o124001-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24001,124001,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100442,1,0,0,0,0.0,0.22667122801067308,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24002-o124002-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24002,124002,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100419,1,0,0,0,0.0,0.23510293697472662,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24003-o124003-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24003,124003,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100410,1,0,0,0,0.0,0.22656943299807608,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24004-o124004-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24004,124004,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100438,1,0,0,0,0.0,0.22746987600112334,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24005-o124005-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24005,124005,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,1,1,224,460,100754,1,0,0,0,0.0,0.2670261909952387,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24006-o124006-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24006,124006,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100419,1,0,0,0,0.0,0.2227314779884182,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24007-o124007-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24007,124007,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100410,1,0,0,0,0.0,0.22291010501794517,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24008-o124008-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24008,124008,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100438,1,0,0,0,0.0,0.22937706898665056,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24009-o124009-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24009,124009,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100442,1,0,0,0,0.0,0.22487893601646647,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24010-o124010-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24010,124010,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100419,1,0,0,0,0.0,0.22598049795487896,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24011-o124011-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24011,124011,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100410,1,0,0,0,0.0,0.2220870759920217,0.0,True,1
development_gate_human-commercial-thermohitl_v4_rule-partition-private_fragmented-e24012-o124012-rnone,commercial,partition,private_fragmented,thermohitl_v4_rule,24012,124012,,complete,3.820320000000001,3.820320000000001,,,1,8.0,0.7600000000000001,0.34,0.0,0,1,0,0,0.0,0.07,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,1,224,460,100438,1,0,0,0,0.0,0.2450450729811564,0.0,True,1
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24001-o124001-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24001,124001,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131778,2,0,0,0,0.0,0.20542791398474947,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24002-o124002-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24002,124002,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131820,2,0,0,0,0.0,0.16800615598913282,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24003-o124003-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24003,124003,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131442,2,0,0,0,0.0,0.1712441180134192,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24004-o124004-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24004,124004,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131316,2,0,0,0,0.0,0.1634399329777807,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24005-o124005-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24005,124005,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131778,2,0,0,0,0.0,0.16920487402239814,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24006-o124006-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24006,124006,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131820,2,0,0,0,0.0,0.1681482219719328,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24007-o124007-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24007,124007,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131442,2,0,0,0,0.0,0.16709362994879484,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24008-o124008-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24008,124008,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131316,2,0,0,0,0.0,0.16902264498639852,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24009-o124009-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24009,124009,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131778,2,0,0,0,0.0,0.1683472550357692,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24010-o124010-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24010,124010,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131820,2,0,0,0,0.0,0.16286963899619877,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24011-o124011-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24011,124011,,complete,10.238121600000001,10.238121600000001,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,1,0,2,447,600,131280,2,0,0,0,0.0,0.16488287196261808,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-correlated-private_fragmented-e24012-o124012-rnone,commercial,correlated,private_fragmented,autonomy_no_operator,24012,124012,,complete,6.9642048,6.9642048,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,2,2,2,2,2,2,0,2,447,600,131316,2,0,0,0,0.0,0.16516107798088342,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24001-o124001-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24001,124001,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131778,2,0,0,0,0.0,0.24071251699933782,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24002-o124002-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24002,124002,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131469,2,0,0,0,0.0,0.26995624596020207,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24003-o124003-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24003,124003,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131442,2,0,0,0,0.0,0.2410956479725428,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24004-o124004-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24004,124004,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131433,2,0,0,0,0.0,0.24161970999557525,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24005-o124005-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24005,124005,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,1,2,447,600,131778,2,0,0,0,0.0,0.2383899359847419,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24006-o124006-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24006,124006,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131469,2,0,0,0,0.0,0.2450832329923287,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24007-o124007-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24007,124007,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131442,2,0,0,0,0.0,0.2351694559911266,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24008-o124008-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24008,124008,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131433,2,0,0,0,0.0,0.2465270739630796,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24009-o124009-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24009,124009,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131778,2,0,0,0,0.0,0.24028335098410025,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24010-o124010-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24010,124010,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131469,2,0,0,0,0.0,0.27544294600374997,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24011-o124011-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24011,124011,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,1,0,1,0.8928864000000001,2,2,2,2,2,2,2,2,447,600,131442,2,0,0,0,0.0,0.23923706397181377,0.0,True,2
development_gate_human-commercial-thermohitl_v4_rule-correlated-private_fragmented-e24012-o124012-rnone,commercial,correlated,private_fragmented,thermohitl_v4_rule,24012,124012,,complete,6.9642048,6.9642048,,,1,8.0,0.7600000000000001,0.34,0.0,1,2,0,0,0.0,0.14,True,False,False,False,7,,0,0,0,0.0,2,2,2,2,2,2,2,2,447,600,131433,2,0,0,0,0.0,0.23663094302173704,0.0,True,2
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24001-o124001-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24001,124001,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.17195772501872852,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24002-o124002-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24002,124002,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.17502131796209142,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24003-o124003-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24003,124003,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101290,3,0,0,0,0.0,0.16947053099283949,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24004-o124004-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24004,124004,,complete,12.382070400000002,12.382070400000002,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,2,447,460,101262,3,0,0,0,0.0,0.16764257504837587,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24005-o124005-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24005,124005,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.16662284795893356,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24006-o124006-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24006,124006,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.16598373901797459,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24007-o124007-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24007,124007,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101290,3,0,0,0,0.0,0.16477361298166215,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24008-o124008-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24008,124008,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.16724045999580994,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24009-o124009-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24009,124009,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101402,3,0,0,0,0.0,0.16434976499294862,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24010-o124010-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24010,124010,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.20237848901888356,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24011-o124011-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24011,124011,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101290,3,0,0,0,0.0,0.171765047009103,0.0,True,3
development_gate_human-commercial-autonomy_no_operator-compound-private_fragmented-e24012-o124012-rnone,commercial,compound,private_fragmented,autonomy_no_operator,24012,124012,,complete,9.564979199999998,9.564979199999998,,,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,2,447,460,101388,3,0,0,0,0.0,0.18253706401446834,0.0,True,3
development_gate_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,commercial,compound,private_fragmented,thermohitl_v4_rule,24001,124001,,complete,9.564979199999998,9.564979199999998,,,1,8.0,0.7600000000000001,0.34,0.0,2,3,0,0,0.0,0.21,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,3,2,2,447,460,101480,3,0,0,0,0.0,0.24394090002169833,0.0,True,3
development_gate_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,commercial,compound,private_fragmented,thermohitl_v4_rule,24002,124002,,complete,9.564979199999998,9.564979199999998,,,1,8.0,0.7600000000000001,0.34,0.0,2,3,0,0,0.0,0.21,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,3,2,2,447,460,101375,3,0,0,0,0.0,0.24053120298776776,0.0,True,3
development_gate_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,commercial,compound,private_fragmented,thermohitl_v4_rule,24003,124003,,complete,9.564979199999998,9.564979199999998,,,1,8.0,0.7600000000000001,0.34,0.0,2,3,0,0,0.0,0.21,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,3,2,2,447,460,101394,3,0,0,0,0.0,0.2585899110417813,0.0,True,3
development_gate_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24004-o124004-rnone,commercial,compound,private_fragmented,thermohitl_v4_rule,24004,124004,,complete,9.564979199999998,9.564979199999998,,,1,8.0,0.7600000000000001,0.34,0.0,2,3,0,0,0.0,0.21,True,False,False,False,7,,1,0,1,0.7682975999999995,3,3,3,3,3,3,2,2,447,460,101427,3,0,0,0,0.0,0.24277903902111575,0.0,True,3
