model_key,cluster_id,panel_id,condition,block_length,pseudocount,raw_block_divergence_nats_per_update,shuffle_floor_nats_per_update,shuffle_floor_median_nats_per_update,shuffle_floor_null_ci_low,shuffle_floor_null_ci_high,shuffle_floor_null_sd,shuffle_floor_monte_carlo_se,shuffle_floor_mean_mc_ci_low,shuffle_floor_mean_mc_ci_high,shuffle_replicates,adjusted_irreversibility_nats_per_update,analysis_role
qwen,V15Q_g2,V15Q_g2_field_markovized,field_markovized,4,0.5,0.0302911518359067,0.0788056786367113,0.0784673824475493,0.0669677160737601,0.0919802344918496,0.0064353336641612,0.0002877968706191,0.0782415967702978,0.0793697605031248,500.0,-0.0485145268008046,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_markovized,field_markovized,4,1.0,0.0175997827448616,0.0418679341389633,0.0417934058751649,0.0351470637046124,0.0490523277676682,0.0035693180590534,0.0001596247562672,0.0415550696166795,0.042180798661247,500.0,-0.0242681513941016,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,2,0.1,0.1268193696942337,0.0625275483769754,0.0620092016288797,0.0297566844364863,0.096302206088508,0.0171607371711991,0.0007674514971761,0.06102334344251,0.0640317533114407,500.0,0.0642918213172583,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,2,0.5,0.055724974875466,0.0306477626260052,0.030704304583537,0.0138428277405717,0.049159091970915,0.0085383997854354,0.000381848846786,0.0298993388863045,0.0313961863657058,500.0,0.0250772122494608,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,2,1.0,0.0332726998498704,0.0188716392934004,0.0186698932407363,0.01013095554904,0.0293119879699567,0.0051073820628345,0.0002284090695912,0.0184239575170016,0.0193193210697992,500.0,0.01440106055647,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,3,0.1,0.0992934136099539,0.0750333337465471,0.0742069083690346,0.0501914425196528,0.1004210172906244,0.0130608537432871,0.0005840991362834,0.0738884994394316,0.0761781680536627,500.0,0.0242600798634067,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,3,0.5,0.0427448202858355,0.0338247816061972,0.0337408900442556,0.0235801095749375,0.0445392017849128,0.0056329339899508,0.0002519124662859,0.0333310331722767,0.0343185300401178,500.0,0.0089200386796382,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,3,1.0,0.0249998591095595,0.0199230906672248,0.0198032326166068,0.0141316385552036,0.0268089566523444,0.0032532020254873,0.0001454876174705,0.0196379349369825,0.0202082463974672,500.0,0.0050767684423346,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,4,0.1,0.0802894000109871,0.0910028744662083,0.0912951338159223,0.0655134759560606,0.1128657428300715,0.0119564997257524,0.0005347109231948,0.0899548410567465,0.0920509078756702,500.0,-0.0107134744552212,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,4,0.5,0.0341620813124307,0.038580517239592,0.0382091182121851,0.0291989835110965,0.0489474211114667,0.0048707968597069,0.0002178286576579,0.0381535730705824,0.0390074614086016,500.0,-0.0044184359271612,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_persistent,field_persistent,4,1.0,0.0197429625180846,0.0218693936057425,0.0217198604545947,0.0167460585213887,0.0276246294301596,0.0027888947010586,0.0001247231626731,0.0216249362069032,0.0221138510045818,500.0,-0.0021264310876579,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,2,0.1,0.1236135394443693,0.0450271659698136,0.0445190101606266,0.0159233145504856,0.0765165477916059,0.015537917730638,0.0006948768054901,0.043665207431053,0.0463891245085742,500.0,0.0785863734745556,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,2,0.5,0.0544709881415059,0.0222400582589324,0.0218158846326093,0.0096839276097954,0.0378921241949543,0.0075197628295769,0.0003362940172322,0.0215809219851573,0.0228991945327075,500.0,0.0322309298825735,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,2,1.0,0.0326231515375269,0.013739709940514,0.0135438059621372,0.0059147548641131,0.0229021783665203,0.0043479011474688,0.0001944440505037,0.0133585996015265,0.0141208202795014,500.0,0.0188834415970128,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,3,0.1,0.0928598558949032,0.0540633677490711,0.053735027482269,0.0336173028862541,0.0763902530440603,0.0117032238683761,0.0005233840825117,0.0530375349473481,0.0550892005507941,500.0,0.0387964881458321,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,3,0.5,0.0401953338129473,0.0247699931390023,0.0245428174614659,0.0153349739145081,0.0357192471806198,0.005106539972307,0.0002283714101579,0.0243223851750926,0.0252176011029119,500.0,0.015425340673945,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,3,1.0,0.0236438975701511,0.0146506453281751,0.0145491384893601,0.0094657782636337,0.0207545565692561,0.0029695215918071,0.0001328010427986,0.0143903552842897,0.0149109353720605,500.0,0.0089932522419759,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,4,0.1,0.0738799496406828,0.0666070904122114,0.0668709696784075,0.0464957993709646,0.0877785989038449,0.0105656633760456,0.0004725108307243,0.0656809691839917,0.0675332116404312,500.0,0.0072728592284713,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,4,0.5,0.0316692869035838,0.0285747024654733,0.0282942045107406,0.020172682174046,0.0382028205960562,0.0044739824162508,0.0002000825762575,0.0281825406160086,0.028966864314938,500.0,0.0030945844381104,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g2,V15Q_g2_field_scrambled,field_scrambled,4,1.0,0.0184433221365076,0.0166114418665959,0.0164558952389785,0.0119085813852132,0.0221020237536339,0.0027576439256766,0.000123325585511,0.0163697237189942,0.0168531600141975,500.0,0.0018318802699117,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,2,0.1,0.0529702117420598,0.0298494710150632,0.0291342209390128,0.0109927702252596,0.0526493487327449,0.0112272731283173,0.0005020989183374,0.0288653571351218,0.0308335848950047,500.0,0.0231207407269965,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,2,0.5,0.0235785333584034,0.0150262990009831,0.0145524095185235,0.00511274526648,0.0261522642573812,0.0056796172215978,0.0002540002038734,0.0145284586013912,0.015524139400575,500.0,0.0085522343574203,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,2,1.0,0.0143657446748175,0.010079866780436,0.0096840116473256,0.0040698389560107,0.0181639119333712,0.0036706402900901,0.0001641560241918,0.00975812097302,0.0104016125878519,500.0,0.0042858778943815,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,3,0.1,0.0462531466232807,0.0391003442537389,0.0384434462838319,0.021729734822556,0.0580083281766272,0.0094877000808457,0.000424302846618,0.0382687106743676,0.0399319778331103,500.0,0.0071528023695418,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,3,0.5,0.0203177966200178,0.0185361782876776,0.0182747849853968,0.0105853962177387,0.0279429097977987,0.0042448828380989,0.0001898369316502,0.0181640979016431,0.018908258673712,500.0,0.0017816183323402,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,3,1.0,0.0121910308138683,0.0113392766807059,0.0112172925658972,0.0065341913145913,0.0172107172363528,0.0027622482886061,0.0001235314988811,0.0110971549428989,0.0115813984185129,500.0,0.0008517541331624,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,4,0.1,0.0418020095267172,0.0487657334409474,0.0480704253025393,0.0326531993674524,0.0684665219919409,0.0091786442356401,0.0004104814490435,0.0479611898008221,0.0495702770810728,500.0,-0.0069637239142302,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,4,0.5,0.0181905302698859,0.0221738891770659,0.0220159826116611,0.0136572376810038,0.0305179086150562,0.0044461475254502,0.0001988377620979,0.0217841671633538,0.0225636111907779,500.0,-0.0039833589071799,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_nominal_markovized,nominal_markovized,4,1.0,0.0107993410665346,0.0136554048841529,0.0135454638984739,0.0094132943500074,0.0185782042057222,0.0024353142162301,0.0001089105626812,0.0134419401812977,0.0138688695870082,500.0,-0.0028560638176183,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,2,0.1,0.126697662045775,0.0934980806689101,0.0925748432273189,0.0594846467553265,0.1327182432047579,0.0188469902726094,0.0008428630284166,0.0918460691332135,0.0951500922046068,500.0,0.0331995813768648,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,2,0.5,0.0554720080634502,0.0450837006069792,0.0447762115134695,0.0265051534919686,0.0624647581815707,0.0094667916041527,0.0004233677911141,0.0442538997363953,0.045913501477563,500.0,0.010388307456471,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,2,1.0,0.032989699972654,0.0279982101661081,0.0280558776006247,0.0175363027394121,0.0390561534066405,0.0056494953696912,0.0002526531137039,0.0275030100632483,0.0284934102689679,500.0,0.0049914898065458,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,3,0.1,0.0991306819842614,0.1115192440365769,0.1106514846164537,0.084574193154514,0.1415103030438304,0.0143070785688402,0.0006398320047871,0.1102651733071941,0.1127733147659597,500.0,-0.0123885620523154,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,3,0.5,0.0424197646182627,0.04869754083474,0.0485361061407357,0.0363793783540515,0.0617940705201846,0.0065329180815875,0.0002921609784373,0.0481249053170028,0.0492701763524772,500.0,-0.0062777762164773,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,3,1.0,0.0246510238661703,0.0282755093536155,0.0281578815388861,0.0216837085555359,0.0359039111584699,0.0036467139484956,0.0001630860056666,0.0279558607825089,0.0285951579247222,500.0,-0.0036244854874451,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,4,0.1,0.0812147875849369,0.1317026164636175,0.1316135573397273,0.1060675392251542,0.158734279791326,0.01275848069372,0.0005705766024155,0.130584286322883,0.1328209466043519,500.0,-0.0504878288786805,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,4,0.5,0.034299566920405,0.0543953817939478,0.0545346186803096,0.0447606256790665,0.0641910112754527,0.0051239519187468,0.0002291500960751,0.0539462476056404,0.0548445159822551,500.0,-0.0200958148735427,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_markovized,field_markovized,4,1.0,0.0196692418186683,0.0300544270831062,0.0298195842899972,0.0249966077566781,0.0357744328896059,0.0027751758037571,0.0001241096349342,0.029811172198635,0.0302976819675774,500.0,-0.0103851852644379,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,2,0.1,0.115315106551172,0.0630612709952173,0.0620569495941315,0.0329033914105254,0.0971565090468434,0.0167634388796682,0.000749683777432,0.0615918907914506,0.0645306511989841,500.0,0.0522538355559546,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,2,0.5,0.050395059113216,0.0292781055888232,0.0287891916511377,0.0153873238594085,0.0448852344668207,0.0077117539257837,0.000344880120076,0.0286021405534742,0.0299540706241723,500.0,0.0211169535243927,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,2,1.0,0.0300621453774449,0.0185962095943547,0.0183246245754848,0.0094829080536935,0.0294968566496296,0.0049200015643621,0.0002200291589463,0.0181649524428198,0.0190274667458896,500.0,0.0114659357830902,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,3,0.1,0.0871065452078915,0.0744802062167107,0.0741119822784301,0.0493069017855477,0.1017513762620181,0.0135471347713914,0.0006058462849836,0.0732927474981428,0.0756676649352787,500.0,0.0126263389911807,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,3,0.5,0.0375412323013602,0.0332650666353328,0.0328894107365022,0.0222336739700223,0.0450812707011429,0.0057926405965902,0.000259054762864,0.0327573193001193,0.0337728139705463,500.0,0.0042761656660274,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,3,1.0,0.022050900702087,0.0197775310091734,0.0195671216149096,0.0136456174160964,0.0272525537360793,0.0033772208078403,0.0001510339060271,0.0194815045533602,0.0200735574649867,500.0,0.0022733696929136,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,4,0.1,0.0689616553393122,0.0894405824611867,0.0887605352427694,0.0670445543193896,0.1148585353479112,0.0123531082178617,0.000552447794171,0.0883577847846116,0.0905233801377619,500.0,-0.0204789271218745,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,4,0.5,0.0294646973972289,0.0384111936936011,0.0384133244084457,0.0286942907642223,0.0484340710666738,0.0048859512726626,0.0002185063836085,0.0379829211817284,0.0388394662054737,500.0,-0.0089464962963721,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_persistent,field_persistent,4,1.0,0.0171449832647336,0.0219993750041835,0.0219127624109136,0.0167174816071824,0.0274276934006462,0.002828671740318,0.0001265020459476,0.0217514309941261,0.0222473190142409,500.0,-0.0048543917394499,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,2,0.1,0.1235626347610016,0.0886673287601901,0.0884425934202824,0.0522916287211893,0.1251252469561769,0.018739954653098,0.0008380762499918,0.0870246993102061,0.090309958210174,500.0,0.0348953060008115,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,2,0.5,0.0543643912958278,0.042476818404158,0.0420622807606863,0.0268381250476785,0.0610696787804559,0.00906572735849,0.0004054316527812,0.0416821723647067,0.0432714644436092,500.0,0.0118875728916698,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,2,1.0,0.0325029187923025,0.0267104293832655,0.0262529612320086,0.0167861020101073,0.0387269210850522,0.0056833022768592,0.0002541650045547,0.0262122659743382,0.0272085927921928,500.0,0.005792489409037,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,3,0.1,0.094398799178542,0.1060304539799621,0.106137299102108,0.0798209289948903,0.1342873503598113,0.014246413966738,0.0006371190013045,0.1047817007374051,0.1072792072225191,500.0,-0.0116316548014201,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,3,0.5,0.0406921686071702,0.0466961562994068,0.0464173553033252,0.0342691191753295,0.0597271100565819,0.0063465164347843,0.0002838248433699,0.0461398596064017,0.0472524529924119,500.0,-0.0060039876922366,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,3,1.0,0.0238299760686366,0.0274731940970176,0.0273697439348243,0.0205601550099615,0.034243428802678,0.0036619288643244,0.0001637664373879,0.0271522118797372,0.027794176314298,500.0,-0.003643218028381,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,4,0.1,0.0759118766060902,0.1257593544532899,0.1261506770877853,0.1000494783788739,0.1514239788357269,0.0128095990703466,0.0005728626857162,0.124636543589286,0.1268821653172938,500.0,-0.0498474778471996,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,4,0.5,0.0322933582032919,0.0524738883276498,0.0521940812812781,0.0437965221051033,0.062524926407217,0.0047863978476956,0.0002140542190961,0.0520543420582214,0.0528934345970782,500.0,-0.0201805301243578,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g3,V15Q_g3_field_scrambled,field_scrambled,4,1.0,0.018656726380841,0.0292748374293992,0.02911022179451,0.0239601515899609,0.0343978538431635,0.0027568397852097,0.000123289623256,0.0290331897678173,0.0295164850909812,500.0,-0.0106181110485582,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,2,0.1,0.0497076134493857,0.0229970436176687,0.0220427865542044,0.0070128736602511,0.0451790096862553,0.0101007942640492,0.000451721252023,0.0221116699637035,0.0238824172716339,500.0,0.026710569831717,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,2,0.5,0.0222091433019159,0.0109781296188792,0.0106587350022721,0.0020878890902963,0.0215590268020171,0.0049695664209033,0.0002222457667168,0.0105425279161142,0.0114137313216441,500.0,0.0112310136830367,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,2,1.0,0.0135911211874499,0.0071769452318808,0.0068412450559463,0.0015570869893909,0.0147638439553035,0.0033187534448036,0.0001484191660628,0.0068860436663977,0.007467846797364,500.0,0.006414175955569,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,3,0.1,0.0413715540510416,0.0286809400030618,0.0280204967520346,0.0125023268068796,0.0457749334843327,0.0086441481989112,0.0003865780596069,0.0279232470062322,0.0294386329998915,500.0,0.0126906140479797,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,3,0.5,0.0182980061403749,0.0134731955208332,0.0132415362733822,0.0063181437897562,0.0230596008791737,0.0041975004194132,0.0001877179254678,0.0131052683869162,0.0138411226547501,500.0,0.0048248106195417,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,3,1.0,0.0110655680166019,0.0085471941833969,0.0084235166035258,0.0042682547890795,0.0137771931891372,0.0024446220136767,0.0001093268200374,0.0083329136161235,0.0087614747506704,500.0,0.0025183738332049,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,4,0.1,0.0352939831330425,0.0352256534555936,0.0351968503592577,0.0199959071036141,0.0535735679935615,0.0084282024717478,0.0003769206730991,0.0344868889363192,0.035964417974868,500.0,6.832967744891533e-05,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,4,0.5,0.0155109610577451,0.0170008110351352,0.0168915277114452,0.0096255094289921,0.0251319989618373,0.0041126362025271,0.0001839226823115,0.0166403225778046,0.0173612994924658,500.0,-0.00148984997739,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_nominal_markovized,nominal_markovized,4,1.0,0.0093118009143233,0.0102786366834792,0.0101806449165944,0.0058811488628256,0.0150254042100362,0.00243681200056,0.0001089775456327,0.0100650406940389,0.0104922326729195,500.0,-0.0009668357691558,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,2,0.1,0.1425658171473827,0.0970371746078863,0.0956354491795212,0.0604568528302592,0.1367728458590855,0.0196167239311086,0.0008772865641161,0.0953176929422187,0.0987566562735539,500.0,0.0455286425394964,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,2,0.5,0.063282448658727,0.045180767230015,0.0447358202231892,0.0271710774149545,0.0642022856016168,0.009352833014979,0.0004182714080739,0.04436095527019,0.0460005791898399,500.0,0.018101681428712,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,2,1.0,0.0379750086878762,0.0278494277732961,0.0275850829306538,0.017628897150614,0.0391135666533736,0.0057677711631894,0.000257942567991,0.0273438603400336,0.0283549952065586,500.0,0.01012558091458,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,3,0.1,0.0947763654070027,0.1118896474937504,0.1123082242108358,0.0830379932926296,0.1413741378555048,0.0149638799185288,0.0006692050540994,0.1105780055877154,0.1132012893997854,500.0,-0.0171132820867477,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,3,0.5,0.0408880671289867,0.0480798426817801,0.0478676054445655,0.0358837225364552,0.0618468354495276,0.0065361180654085,0.0002923040860643,0.0475069266730939,0.0486527586904662,500.0,-0.0071917755527933,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,3,1.0,0.0239281930765225,0.0284096731023866,0.0283006960934667,0.0205647871944728,0.0357570819215001,0.0038754582358806,0.0001733157611878,0.0280699742104585,0.0287493719943147,500.0,-0.0044814800258641,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,4,0.1,0.07402297403818,0.13242859060462,0.1327799278671735,0.109145865256791,0.1570650056899364,0.0126657608800825,0.0005664300462924,0.1313183877138868,0.1335387934953532,500.0,-0.05840561656644,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,4,0.5,0.0315844893703494,0.0544149812199731,0.0543625467510779,0.044148026240462,0.0641392185951556,0.0053888567489749,0.0002409970002343,0.0539426270995138,0.0548873353404323,500.0,-0.0228304918496236,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_markovized,field_markovized,4,1.0,0.0182804972849408,0.0298187890177574,0.0297806411021156,0.0244718909352933,0.0354304651582797,0.002832750425633,0.0001266844503001,0.0295704874951692,0.0300670905403457,500.0,-0.0115382917328165,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,2,0.1,0.1414396388619067,0.0530221763120068,0.0527222607716463,0.0238332786969404,0.0836359061894243,0.0162230508602753,0.0007255168905202,0.0516001632065871,0.0544441894174265,500.0,0.0884174625498998,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,2,0.5,0.0614308561934054,0.0245608172195094,0.0246147529410738,0.0117590811987983,0.0388376486073207,0.0069858511843976,0.0003124167625802,0.0239484803648522,0.0251731540741666,500.0,0.0368700389738959,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,2,1.0,0.0363923428132816,0.0154501722115563,0.0153906229061382,0.0070801810885757,0.0242795279296787,0.0045856311908785,0.0002050756612509,0.0150482239155044,0.0158521205076081,500.0,0.0209421706017252,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,3,0.1,0.095180622654192,0.0608652205164522,0.0608380772765984,0.0387517828898974,0.0860929378994132,0.0121960940713326,0.0005454259080696,0.0597961857366357,0.0619342552962687,500.0,0.0343154021377398,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,3,0.5,0.0407935420888286,0.0267759000814318,0.026611538575869,0.0173073233789706,0.0385466612360143,0.0051927468309574,0.0002322266980793,0.0263207357531963,0.0272310644096674,500.0,0.0140176420073967,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,3,1.0,0.0238166685263488,0.0161248056067684,0.0160454748236612,0.0096583483773766,0.0220435930927296,0.003066954820541,0.000137158389253,0.0158559751638325,0.0163936360497043,500.0,0.0076918629195803,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,4,0.1,0.0753848978599814,0.0740694454553653,0.0740423131873247,0.0527199268743028,0.0952714940419023,0.0108136518795028,0.0004836012137517,0.0731215870764119,0.0750173038343187,500.0,0.0013154524046161,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,4,0.5,0.0319849147333753,0.0315652598329503,0.0315361996418007,0.0217807238456639,0.0404004016093784,0.0045173315659974,0.0002020212091695,0.0311692982629781,0.0319612214029226,500.0,0.0004196549004249,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_persistent,field_persistent,4,1.0,0.0184732157043786,0.0180833134503914,0.0181057727977573,0.0129318157047458,0.0232744418765514,0.0025260655488897,0.0001129690856587,0.0178618940425002,0.0183047328582825,500.0,0.0003899022539871,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,2,0.1,0.1769664407969275,0.1218066529721271,0.121711273398518,0.0829910204720962,0.1632044964429934,0.0206778025732553,0.0009247394435823,0.1199941636627056,0.1236191422815486,500.0,0.0551597878248003,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,2,0.5,0.0758147777483424,0.0555262883509781,0.0549056856450259,0.037026323074811,0.0746826447215667,0.0097007329844901,0.0004338299676978,0.0546759816142903,0.056376595087666,500.0,0.0202884893973642,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,2,1.0,0.0442434370570177,0.0334749841608524,0.0333652008193496,0.0226777803738849,0.0446428471365026,0.0057582752054832,0.0002575178958522,0.032970249084982,0.0339797192367228,500.0,0.0107684528961652,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,3,0.1,0.1224582224294416,0.1350189053723006,0.1352713315057859,0.107139362699477,0.1660709572615628,0.0147537615078605,0.0006598082731079,0.1337256811570091,0.1363121295875921,500.0,-0.012560682942859,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,3,0.5,0.0515296570669845,0.0580268581942762,0.0578570325684379,0.0464987171541286,0.0704864390267257,0.0061635983469964,0.0002756444977977,0.0574865949785925,0.0585671214099598,500.0,-0.0064972011272916,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,3,1.0,0.0295039946322337,0.0330548726570412,0.0329620109580628,0.0259541602152736,0.0399993946483782,0.0035578071938104,0.0001591099747239,0.0327430171065823,0.0333667282075002,500.0,-0.0035508780248075,post_reconstruction_floor_uncertainty_audit
qwen,V15Q_g4,V15Q_g4_field_scrambled,field_scrambled,4,0.1,0.0977270183180968,0.156160958013936,0.1557855482440532,0.1317068680824024,0.1817208033802996,0.0126600539145031,0.0005661748230328,0.1550512553607916,0.1572706606670803,500.0,-0.0584339396958391,post_reconstruction_floor_uncertainty_audit
