row_type,evaluation_stage,application,detector,run_id,scenario_name,communication_group,disruption_group,disruption_step,detection_step,detection_delay,visible_collapse_step,severe_service_loss_threshold,severe_service_loss_persistence,detection_lead_before_collapse,detected_strictly_before_collapse,false_activations_before_disruption_or_during_nominal,pre_disruption_or_nominal_timepoints,n_episodes,n_disrupted_episodes,detection_rate,false_activation_rate
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,10.0,3.0,10.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,10.0,0.9,3,3.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,10.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_mean,holdout-commercial-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,10.0,3.0,10.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,,,9.0,0.9,3,,False,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,,,9.0,0.9,3,,False,0,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,,,10.0,0.9,3,,False,3,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,,,10.0,0.9,3,,False,3,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,,,10.0,0.9,3,,False,3,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,,,10.0,0.9,3,,False,3,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,,,10.0,0.9,3,,False,3,7,,,,
episode,original_holdout_diagnostic,commercial,rolling_variance,holdout-commercial-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,,,10.0,0.9,3,,False,3,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,10.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,service_level_threshold,holdout-commercial-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,10.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,10.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,commercial,unmet_need_threshold,holdout-commercial-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,10.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,10.0,3.0,10.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,10.0,3.0,10.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,9.0,2.0,9.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,9.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,11.0,4.0,11.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,11.0,4.0,12.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,9.0,2.0,9.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,EWMA,holdout-humanitarian-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,9.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,9.0,2.0,10.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,10.0,3.0,10.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,11.0,4.0,11.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,11.0,4.0,12.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,9.0,2.0,9.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,KPI_CUSUM,holdout-humanitarian-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,9.0,2.0,9.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,11.0,4.0,10.0,0.9,3,-1.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,11.0,4.0,10.0,0.9,3,-1.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,14.0,7.0,9.0,0.9,3,-5.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,14.0,7.0,9.0,0.9,3,-5.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,11.0,4.0,11.0,0.9,3,0.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,11.0,4.0,12.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,14.0,7.0,9.0,0.9,3,-5.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,Page_Hinkley,holdout-humanitarian-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,14.0,7.0,9.0,0.9,3,-5.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,12.0,5.0,10.0,0.9,3,-2.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,14.0,7.0,10.0,0.9,3,-4.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,10.0,3.0,9.0,0.9,3,-1.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,11.0,4.0,9.0,0.9,3,-2.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,14.0,7.0,11.0,0.9,3,-3.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,16.0,9.0,12.0,0.9,3,-4.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,10.0,3.0,9.0,0.9,3,-1.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,backlog_threshold,holdout-humanitarian-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,11.0,4.0,9.0,0.9,3,-2.0,False,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,10.0,0.9,3,3.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,7.0,0.0,10.0,0.9,3,3.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,11.0,0.9,3,4.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,7.0,0.0,12.0,0.9,3,5.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,capacity_loss_indicator,holdout-humanitarian-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,7.0,0.0,9.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4101-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,10.0,0.9,3,2.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4102-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4102-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4103-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,11.0,0.9,3,3.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4103-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,12.0,0.9,3,4.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4104-unseen_compound,unseen_compound,degraded,compound,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,communication_volume_threshold,holdout-humanitarian-scripted_independent-n09-s4104-unseen_correlated_partition,unseen_correlated_partition,partition,correlated,7.0,8.0,1.0,9.0,0.9,3,1.0,True,0,7,,,,
episode,original_holdout_diagnostic,humanitarian,entropy_CUSUM,holdout-humanitarian-scripted_independent-n09-s4101-unseen_compound,unseen_compound,degraded,compound,7.0,7.0,0.0,10.0,0.9,3,3.0,True,7,7,,,,
