cluster_id,application,regime,information_condition,environment_seed,sketch_policy,incidents,agents,sketch_messages,sketch_bytes,sketch_latency,operational_messages,operational_bytes,maximum_conservation_residual,conservation_feasible,event_count,event_ledger_digest,stochastic_tape_digest,run_id,status,no_communication_loss,fixed_communication_loss,coordination_loss_reduction,coordination_changed_outcome,fixed_operational_messages,fixed_operational_bytes,fixed_accepted_actions,fixed_service_reaching_actions,fixed_negotiations,fixed_commitment_revisions,bounded_oracle_loss,bounded_oracle_effect,bounded_oracle_interventions,bounded_oracle_operator_minutes,bounded_oracle_harmful,complete_causal_chains,candidate_count,beneficial_candidates,harmful_candidates
commercial|nominal|private_fragmented|50901,commercial,nominal,private_fragmented,50901,event_triggered,4,12,26,4658,0.052000000000000005,12,1482,0.0,True,193,d1307946d4c22370d953995005945154331ddab7ee8ecc7f54332db83b753b13,6fb83bdfaff5bdd26c2c2798591fc194772f31397a69479eafc711a5d0ccbe33,v5-commercial-nominal-private_fragmented-event_triggered-e50901,complete,1.5787957031561728,1.5787957031561728,0.0,False,12,1482,4,4,4,2,1.442450928028762,0.13634477512741072,2,15.0,0,2,36,4,28
commercial|nominal|private_fragmented|50902,commercial,nominal,private_fragmented,50902,event_triggered,4,12,19,3397,0.038,12,1434,0.0,True,183,238b9d205e3a2967be7b8bd8d1bd7c289ec730ee87fcb9e7c6b9ad9ea2ea3703,8df6370c1776ad3df24da48b09bb62ee474f080b0017baf2266d1513f79084c6,v5-commercial-nominal-private_fragmented-event_triggered-e50902,complete,1.948332344928072,1.629263839521534,0.3190685054065381,True,12,1434,3,3,4,2,1.510475650214162,0.11878818930737184,2,10.0,0,2,36,5,27
commercial|nominal|private_fragmented|50903,commercial,nominal,private_fragmented,50903,event_triggered,4,12,24,4302,0.048,12,1449,0.0,True,189,aad9930648453ada49a29768ad81ab6bd717483c91c42695320f413802d8f97c,2acacb1edc24bd9bd31d9b5c7de26007f0ff14406ceb1f64de9da5b71e065f06,v5-commercial-nominal-private_fragmented-event_triggered-e50903,complete,1.5677929396170358,1.5677929396170358,0.0,False,12,1449,3,3,4,1,1.4383784495657408,0.12941449005129496,2,9.0,0,0,36,6,26
commercial|nominal|private_fragmented|50904,commercial,nominal,private_fragmented,50904,event_triggered,4,12,24,4301,0.048,12,1440,0.0,True,191,38cdeb61783191a4f5d35109607530f91d5168fe582aa69645e372f618a4b88e,f45d15a7b375a6156b1ab15a2ca17579b7b46159c07b39e7dce47a81fc6ed153,v5-commercial-nominal-private_fragmented-event_triggered-e50904,complete,1.1932939578065287,1.1932939578065287,0.0,False,12,1440,4,3,4,1,1.0967341443589613,0.09655981344756731,2,18.0,0,0,36,4,28
commercial|nominal|public_shared|50901,commercial,nominal,public_shared,50901,event_triggered,4,12,19,3399,0.038,12,1410,0.0,True,184,13188a942c25f39539a05636214085faff9ed128b263d10f8fc207ded67c46db,734c6f8840b8620ca36dc1574e25b27bdd2360d35363fdcae5b74c6bf30d3d30,v5-commercial-nominal-public_shared-event_triggered-e50901,complete,1.4878906216008176,1.4878906216008176,0.0,False,12,1410,4,3,4,3,1.3670164103284455,0.12087421127237208,2,15.0,0,1,36,4,28
commercial|nominal|public_shared|50902,commercial,nominal,public_shared,50902,event_triggered,4,12,23,4108,0.046000000000000006,12,1449,0.0,True,190,4f69807e787317a55248f3b4be0919e33a58dcb9f840535634db40524f82ebc1,4efe2762f4f37a98ac4a489a2bae05487441a590adc22ad35aaac066d73c3ceb,v5-commercial-nominal-public_shared-event_triggered-e50902,complete,1.4897850536819914,1.4897850536819914,0.0,False,12,1449,4,4,4,1,1.3676391474811487,0.1221459062008427,2,13.0,0,0,36,4,28
commercial|nominal|public_shared|50903,commercial,nominal,public_shared,50903,event_triggered,4,12,23,4119,0.046,12,1416,0.0,True,190,ccd8d5a075f613d69e81281d45b47de632134435ad500bfe98a037074118447a,ce2cf20ae58e354cc139a239a0755c28c78d0e25bb36c4e86311277d5d66ad89,v5-commercial-nominal-public_shared-event_triggered-e50903,complete,1.6125420771042558,1.6125420771042558,0.0,False,12,1416,4,4,4,1,1.4788826569907534,0.13365942011350246,2,15.0,0,1,36,4,28
commercial|nominal|public_shared|50904,commercial,nominal,public_shared,50904,event_triggered,4,12,21,3764,0.042,12,1488,0.0,True,184,cf4d35beb6cde34450ea3d3bc8258821c9065e7b0e88979629bfac0159621dd0,e9b738bfaf2d0c3e9031254f165f3a2ef16a7ab5d7bf36a19efb8b072c2f9b7a,v5-commercial-nominal-public_shared-event_triggered-e50904,complete,1.5394612392262685,1.5394612392262685,0.0,False,12,1488,4,2,4,1,1.429311820557407,0.11014941866886169,2,13.0,0,1,36,4,28
commercial|isolated_physical|private_fragmented|50901,commercial,isolated_physical,private_fragmented,50901,event_triggered,4,12,21,3759,0.042,12,1446,0.0,True,188,030a083ca1b6330738c3952c1f94265aa6c79412125a3b0af107789eadd66172,4e6bb08e1e737c3bbb80c8145d396dac15d74b1b5795a53b742451402d5df0ea,v5-commercial-isolated_physical-private_fragmented-event_triggered-e50901,complete,2.180698643612543,2.180698643612543,0.0,False,12,1446,4,4,4,1,1.9920005319427856,0.1886981116697573,2,15.0,0,2,36,4,28
commercial|isolated_physical|private_fragmented|50902,commercial,isolated_physical,private_fragmented,50902,event_triggered,4,12,27,4834,0.054,12,1479,0.0,True,194,8bd7df9f3da00b1c1ade34cb077e9a7d7dfd59c836f66d420a497054613ef29a,b64ba0b8ab1f2eab13446d38989bf21aa3872c76c846455394b948516717bf69,v5-commercial-isolated_physical-private_fragmented-event_triggered-e50902,complete,2.3850506452048745,2.3850506452048745,0.0,False,12,1479,4,4,4,2,2.209134322387597,0.17591632281727754,2,15.0,0,2,36,4,28
commercial|isolated_physical|private_fragmented|50903,commercial,isolated_physical,private_fragmented,50903,event_triggered,4,12,22,3934,0.044,12,1437,0.0,True,187,9e9091995d1ad58caced5305bb135bf4da7b8ce53e275c4f4ba8c5beb3e9ba00,e219bb48178292cbcfc53d66837064212e41efe8a7b8e96473597930346c3243,v5-commercial-isolated_physical-private_fragmented-event_triggered-e50903,complete,2.800578118297665,2.800578118297665,0.0,False,12,1437,3,2,4,2,2.5720146830267034,0.22856343527096118,2,13.0,0,2,36,5,27
commercial|isolated_physical|private_fragmented|50904,commercial,isolated_physical,private_fragmented,50904,event_triggered,4,12,21,3752,0.042,12,1482,0.0,True,186,d845b562a7722c3ab62d9df5cc7d26d1883c2a54e58b8850af0991ba6d99e95c,b91e85dbdb4bc26d365f71eddaac557cc341a8dc601aa76e7eaf3cc476b59058,v5-commercial-isolated_physical-private_fragmented-event_triggered-e50904,complete,2.512530915622517,2.512530915622517,0.0,False,12,1482,4,3,4,1,2.3186616337643837,0.19386928185813318,2,10.0,0,2,36,4,28
commercial|isolated_physical|public_shared|50901,commercial,isolated_physical,public_shared,50901,event_triggered,4,12,23,4115,0.046,12,1434,0.0,True,190,60242538d7fb87df9c14d5c6031e92fb7bf11e6277a6214a150ef341fccd81ac,69504361685a78e3eb53b862059d0de7104d158d947bdf956b32cd7f2dfa3220,v5-commercial-isolated_physical-public_shared-event_triggered-e50901,complete,2.6894870820886805,2.6894870820886805,0.0,False,12,1434,4,4,4,1,2.483599937699907,0.20588714438877342,2,13.0,0,2,36,4,28
commercial|isolated_physical|public_shared|50902,commercial,isolated_physical,public_shared,50902,event_triggered,4,12,19,3407,0.038,12,1410,0.0,True,186,9ab3f64300e00159d1937bb77be63b71bb9fb9771bc999b82b632f2863a8fc2b,7ab4e4cf4a7658e3a9230a150f09f3a7376b5f91d01d59be9a191b20687e3c92,v5-commercial-isolated_physical-public_shared-event_triggered-e50902,complete,2.2995078730498184,2.2995078730498184,0.0,False,12,1410,4,3,4,2,2.1110645596248467,0.18844331342497167,2,10.0,0,2,36,4,28
