sender,recipient,messages
HUM-00-ngo,HUM-04-clinic,85
HUM-00-ngo,HUM-07-hub,84
HUM-00-ngo,HUM-10-local_authority,83
HUM-00-ngo,HUM-12-clinic,83
HUM-00-ngo,HUM-14-depot,84
HUM-00-ngo,HUM-17-transport,83
HUM-00-ngo,HUM-26-local_authority,82
HUM-01-transport,HUM-09-transport,70
HUM-01-transport,HUM-13-shelter,57
HUM-01-transport,HUM-16-ngo,61
HUM-01-transport,HUM-20-clinic,59
HUM-02-local_authority,HUM-06-depot,86
HUM-02-local_authority,HUM-18-local_authority,87
HUM-02-local_authority,HUM-21-shelter,91
HUM-02-local_authority,HUM-23-hub,87
HUM-02-local_authority,HUM-24-ngo,85
HUM-03-assessment,HUM-05-shelter,86
HUM-03-assessment,HUM-22-depot,79
HUM-04-clinic,HUM-00-ngo,85
HUM-04-clinic,HUM-07-hub,84
HUM-04-clinic,HUM-10-local_authority,82
HUM-04-clinic,HUM-14-depot,83
HUM-04-clinic,HUM-17-transport,83
HUM-04-clinic,HUM-26-local_authority,81
HUM-05-shelter,HUM-03-assessment,81
HUM-05-shelter,HUM-11-assessment,80
HUM-05-shelter,HUM-13-shelter,80
HUM-05-shelter,HUM-16-ngo,81
HUM-05-shelter,HUM-20-clinic,81
HUM-06-depot,HUM-02-local_authority,108
HUM-06-depot,HUM-18-local_authority,106
HUM-06-depot,HUM-19-assessment,108
HUM-06-depot,HUM-21-shelter,108
HUM-06-depot,HUM-22-depot,105
HUM-06-depot,HUM-23-hub,109
HUM-06-depot,HUM-24-ngo,105
HUM-07-hub,HUM-00-ngo,84
HUM-07-hub,HUM-04-clinic,82
HUM-07-hub,HUM-10-local_authority,83
HUM-07-hub,HUM-12-clinic,84
HUM-07-hub,HUM-14-depot,85
HUM-07-hub,HUM-17-transport,83
HUM-07-hub,HUM-26-local_authority,82
HUM-08-ngo,HUM-14-depot,92
HUM-08-ngo,HUM-15-hub,86
HUM-08-ngo,HUM-25-transport,88
HUM-08-ngo,HUM-27-assessment,88
HUM-09-transport,HUM-01-transport,65
HUM-09-transport,HUM-13-shelter,57
HUM-09-transport,HUM-16-ngo,59
HUM-09-transport,HUM-20-clinic,59
HUM-10-local_authority,HUM-00-ngo,70
HUM-10-local_authority,HUM-04-clinic,70
HUM-10-local_authority,HUM-07-hub,73
HUM-10-local_authority,HUM-17-transport,69
HUM-10-local_authority,HUM-26-local_authority,70
HUM-11-assessment,HUM-05-shelter,71
HUM-11-assessment,HUM-13-shelter,64
HUM-11-assessment,HUM-16-ngo,66
HUM-11-assessment,HUM-20-clinic,66
HUM-12-clinic,HUM-00-ngo,72
HUM-12-clinic,HUM-07-hub,72
HUM-12-clinic,HUM-17-transport,69
HUM-12-clinic,HUM-26-local_authority,69
HUM-13-shelter,HUM-01-transport,71
HUM-13-shelter,HUM-05-shelter,72
HUM-13-shelter,HUM-09-transport,71
HUM-13-shelter,HUM-11-assessment,71
HUM-13-shelter,HUM-16-ngo,72
HUM-13-shelter,HUM-20-clinic,71
HUM-14-depot,HUM-00-ngo,104
HUM-14-depot,HUM-04-clinic,104
HUM-14-depot,HUM-07-hub,108
HUM-14-depot,HUM-08-ngo,102
HUM-14-depot,HUM-17-transport,104
HUM-15-hub,HUM-08-ngo,79
HUM-15-hub,HUM-21-shelter,78
HUM-15-hub,HUM-25-transport,77
HUM-15-hub,HUM-27-assessment,77
HUM-16-ngo,HUM-01-transport,66
HUM-16-ngo,HUM-05-shelter,63
HUM-16-ngo,HUM-09-transport,63
HUM-16-ngo,HUM-11-assessment,62
HUM-16-ngo,HUM-13-shelter,61
HUM-16-ngo,HUM-20-clinic,62
HUM-17-transport,HUM-00-ngo,78
HUM-17-transport,HUM-04-clinic,78
HUM-17-transport,HUM-07-hub,80
HUM-17-transport,HUM-10-local_authority,78
HUM-17-transport,HUM-12-clinic,79
HUM-17-transport,HUM-14-depot,79
HUM-17-transport,HUM-26-local_authority,77
HUM-18-local_authority,HUM-02-local_authority,86
HUM-18-local_authority,HUM-06-depot,85
HUM-18-local_authority,HUM-21-shelter,91
HUM-18-local_authority,HUM-23-hub,87
HUM-18-local_authority,HUM-24-ngo,84
HUM-19-assessment,HUM-06-depot,95
HUM-19-assessment,HUM-22-depot,93
HUM-19-assessment,HUM-23-hub,96
HUM-19-assessment,HUM-24-ngo,92
HUM-20-clinic,HUM-01-transport,71
HUM-20-clinic,HUM-05-shelter,72
HUM-20-clinic,HUM-09-transport,71
HUM-20-clinic,HUM-11-assessment,71
HUM-20-clinic,HUM-13-shelter,71
HUM-20-clinic,HUM-16-ngo,71
HUM-21-shelter,HUM-02-local_authority,102
HUM-21-shelter,HUM-06-depot,98
HUM-21-shelter,HUM-15-hub,99
HUM-21-shelter,HUM-18-local_authority,102
HUM-21-shelter,HUM-23-hub,101
HUM-22-depot,HUM-03-assessment,85
HUM-22-depot,HUM-06-depot,80
HUM-22-depot,HUM-19-assessment,82
HUM-22-depot,HUM-24-ngo,79
HUM-23-hub,HUM-02-local_authority,104
HUM-23-hub,HUM-06-depot,101
HUM-23-hub,HUM-18-local_authority,103
HUM-23-hub,HUM-19-assessment,103
HUM-23-hub,HUM-21-shelter,104
HUM-23-hub,HUM-24-ngo,100
HUM-23-hub,HUM-25-transport,102
HUM-23-hub,HUM-27-assessment,102
HUM-24-ngo,HUM-02-local_authority,89
HUM-24-ngo,HUM-06-depot,85
HUM-24-ngo,HUM-18-local_authority,88
HUM-24-ngo,HUM-19-assessment,87
HUM-24-ngo,HUM-22-depot,85
HUM-24-ngo,HUM-23-hub,88
HUM-25-transport,HUM-08-ngo,90
HUM-25-transport,HUM-15-hub,87
HUM-25-transport,HUM-23-hub,91
HUM-25-transport,HUM-27-assessment,89
HUM-26-local_authority,HUM-00-ngo,71
HUM-26-local_authority,HUM-04-clinic,70
HUM-26-local_authority,HUM-07-hub,73
