application,information_condition,coverage,baseline,independent_panels,harm_rate_reduction,harm_reduction_ci95_low,harm_reduction_ci95_high,mean_causal_utility_gain,utility_gain_ci95_low,utility_gain_ci95_high
commercial,private_fragmented,0.5,kpi_confidence,15,0.006666666666666669,-0.01333333333333333,0.02666666666666667,0.007833695048150298,-0.011560275477510847,0.03303421433912638
commercial,public_shared,0.5,kpi_confidence,15,-0.006666666666666665,-0.02666666666666667,0.013333333333333336,-0.011046709169213399,-0.025364646733008,0.0005834539682104082
humanitarian,private_fragmented,0.5,kpi_confidence,15,0.013333333333333332,-0.026666666666666675,0.05333333333333333,0.0013933263862304461,-0.03194868081597571,0.03249493616371966
humanitarian,public_shared,0.5,kpi_confidence,15,0.006666666666666667,0.0,0.020000000000000004,0.01225399432902592,-0.000860526364172598,0.027480406084454765
utility_restoration,private_fragmented,0.5,kpi_confidence,15,0.02666666666666666,-0.0066666666666666706,0.059999999999999984,0.018542561715510966,-0.01580530234728982,0.05428306131766602
utility_restoration,public_shared,0.5,kpi_confidence,15,0.0,0.0,0.0,-0.00947057575657449,-0.022475043946933185,0.0005557426237816843
