sender,recipient,messages
HUM-00-ngo,HUM-02-local_authority,48
HUM-00-ngo,HUM-04-clinic,36
HUM-01-transport,HUM-06-depot,29
HUM-02-local_authority,HUM-00-ngo,74
HUM-02-local_authority,HUM-05-shelter,62
HUM-02-local_authority,HUM-06-depot,56
HUM-02-local_authority,HUM-09-transport,60
HUM-03-assessment,HUM-04-clinic,55
HUM-03-assessment,HUM-05-shelter,56
HUM-03-assessment,HUM-22-depot,60
HUM-04-clinic,HUM-00-ngo,51
HUM-04-clinic,HUM-03-assessment,55
HUM-04-clinic,HUM-06-depot,52
HUM-05-shelter,HUM-02-local_authority,46
HUM-05-shelter,HUM-03-assessment,45
HUM-06-depot,HUM-01-transport,73
HUM-06-depot,HUM-02-local_authority,61
HUM-06-depot,HUM-04-clinic,63
HUM-06-depot,HUM-22-depot,65
HUM-07-hub,HUM-10-local_authority,106
HUM-07-hub,HUM-11-assessment,108
HUM-07-hub,HUM-13-shelter,115
HUM-07-hub,HUM-14-depot,113
HUM-07-hub,HUM-18-local_authority,115
HUM-07-hub,HUM-24-ngo,109
HUM-08-ngo,HUM-10-local_authority,77
HUM-08-ngo,HUM-13-shelter,81
HUM-08-ngo,HUM-18-local_authority,82
HUM-08-ngo,HUM-26-local_authority,83
HUM-09-transport,HUM-02-local_authority,46
HUM-09-transport,HUM-10-local_authority,45
HUM-10-local_authority,HUM-07-hub,87
HUM-10-local_authority,HUM-08-ngo,85
HUM-10-local_authority,HUM-09-transport,85
HUM-10-local_authority,HUM-13-shelter,85
HUM-11-assessment,HUM-07-hub,68
HUM-11-assessment,HUM-13-shelter,68
HUM-12-clinic,HUM-26-local_authority,21
HUM-13-shelter,HUM-07-hub,102
HUM-13-shelter,HUM-08-ngo,104
HUM-13-shelter,HUM-10-local_authority,98
HUM-13-shelter,HUM-11-assessment,100
HUM-13-shelter,HUM-22-depot,102
HUM-14-depot,HUM-07-hub,111
HUM-14-depot,HUM-15-hub,108
HUM-14-depot,HUM-16-ngo,109
HUM-14-depot,HUM-17-transport,113
HUM-14-depot,HUM-18-local_authority,113
HUM-14-depot,HUM-19-assessment,113
HUM-14-depot,HUM-20-clinic,113
HUM-14-depot,HUM-25-transport,111
HUM-15-hub,HUM-14-depot,83
HUM-15-hub,HUM-16-ngo,79
HUM-15-hub,HUM-18-local_authority,82
HUM-15-hub,HUM-19-assessment,83
HUM-15-hub,HUM-20-clinic,83
HUM-15-hub,HUM-21-shelter,84
HUM-15-hub,HUM-25-transport,80
HUM-16-ngo,HUM-14-depot,79
HUM-16-ngo,HUM-15-hub,72
HUM-16-ngo,HUM-19-assessment,77
HUM-16-ngo,HUM-20-clinic,77
HUM-17-transport,HUM-14-depot,61
HUM-17-transport,HUM-19-assessment,62
HUM-17-transport,HUM-20-clinic,62
HUM-18-local_authority,HUM-07-hub,103
HUM-18-local_authority,HUM-08-ngo,106
HUM-18-local_authority,HUM-14-depot,106
HUM-18-local_authority,HUM-15-hub,102
HUM-18-local_authority,HUM-27-assessment,107
HUM-19-assessment,HUM-14-depot,68
HUM-19-assessment,HUM-15-hub,61
HUM-19-assessment,HUM-16-ngo,62
HUM-19-assessment,HUM-17-transport,66
HUM-20-clinic,HUM-14-depot,87
HUM-20-clinic,HUM-15-hub,81
HUM-20-clinic,HUM-16-ngo,82
HUM-20-clinic,HUM-17-transport,86
HUM-20-clinic,HUM-22-depot,87
HUM-21-shelter,HUM-15-hub,45
HUM-21-shelter,HUM-25-transport,44
HUM-22-depot,HUM-03-assessment,124
HUM-22-depot,HUM-06-depot,123
HUM-22-depot,HUM-13-shelter,122
HUM-22-depot,HUM-20-clinic,126
HUM-22-depot,HUM-27-assessment,123
HUM-23-hub,HUM-25-transport,37
HUM-24-ngo,HUM-07-hub,49
HUM-25-transport,HUM-14-depot,76
HUM-25-transport,HUM-15-hub,73
HUM-25-transport,HUM-21-shelter,78
HUM-25-transport,HUM-23-hub,72
HUM-25-transport,HUM-27-assessment,75
HUM-26-local_authority,HUM-08-ngo,34
HUM-26-local_authority,HUM-12-clinic,28
HUM-27-assessment,HUM-18-local_authority,68
HUM-27-assessment,HUM-22-depot,70
HUM-27-assessment,HUM-25-transport,65
