actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
261,28,0.46077827998122595,humanitarian,0.6283524904214559,60,101,0,0,60,0,2026-08-17T00:29:31.482799+00:00,medium,True,always_act,high,12923.54932403871,307,15,93.65285230391872,0.04808401052805128,99,261,787027,8790,high,101,60,420,private_fragmented,3,1.4210854715202004e-13,187.32172193182333,high,0,98752,agent_event_triggered,420,16,0,0,0.0,164,0,True,2.5,v7-development_formal_communication-humanitarian-medium-high-high-high-random_geometric-private_fragmented-787027-always_act-none-agent_event_triggered,29322.498575557092,53,0,0,none,2026-08-17T00:29:18.242560+00:00,dd280fde0502c43f203ed7c6011916427cd28a40078a12afc1d29c5a423aa76f,22,random_geometric,98752,420,1357.2659140187566,,,,,,,,
261,28,0.46077827998122595,humanitarian,0.6283524904214559,60,101,0,162,60,0,2026-08-17T00:30:17.901872+00:00,medium,True,always_act,high,12923.54932403871,10742,15,93.65285230391872,0.04077058296999594,2572,261,787027,45701,high,101,60,420,private_fragmented,3,1.4210854715202004e-13,187.32172193182333,high,0,98752,agent_event_triggered,420,16,0,0,0.0,164,10862,True,2.5,v7-development_formal_communication-humanitarian-medium-high-high-high-random_geometric-private_fragmented-787027-always_act-periodic-agent_event_triggered,29322.498575557092,53,4515757,13128,periodic,2026-08-17T00:29:32.763974+00:00,dd280fde0502c43f203ed7c6011916427cd28a40078a12afc1d29c5a423aa76f,22,random_geometric,4614509,13548,1357.2659140187566,,,,,,,,
259,28,0.4596858732958192,humanitarian,0.6447876447876448,61,102,0,172,61,0,2026-08-17T00:35:17.998876+00:00,medium,True,always_act,high,14707.848618397411,18959,15,116.51864640902738,0.037279340080241107,5945,259,787028,78496,high,102,60,420,private_fragmented,3,4.263256414560601e-14,153.37079225479656,high,0,98652,agent_event_triggered,420,16,0,0,0.0,167,23626,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-random_geometric-private_fragmented-787028-always_act-always_on-agent_event_triggered,30609.58151001094,67,8621434,25182,always_on,2026-08-17T00:34:18.651287+00:00,c4d54cb3641d4d1693425daa2e2474d6a738e3e97cc054e628c80ee08992e778,9,random_geometric,8720086,25602,1419.3529328630457,,,,,,,,
259,28,0.4596858732958192,humanitarian,0.6447876447876448,61,102,0,172,61,0,2026-08-17T00:34:14.979823+00:00,medium,True,always_act,high,14707.848618397411,11217,15,116.51864640902738,0.04061725285815537,4276,259,787028,48857,high,102,60,420,private_fragmented,3,4.263256414560601e-14,153.37079225479656,high,0,98652,agent_event_triggered,420,16,0,0,0.0,167,13190,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-random_geometric-private_fragmented-787028-always_act-event_triggered-agent_event_triggered,30609.58151001094,67,5049508,14746,event_triggered,2026-08-17T00:33:31.792217+00:00,c4d54cb3641d4d1693425daa2e2474d6a738e3e97cc054e628c80ee08992e778,9,random_geometric,5148160,15166,1419.3529328630457,,,,,,,,
259,28,0.4596858732958192,humanitarian,0.6447876447876448,61,102,0,0,61,0,2026-08-17T00:32:47.906580+00:00,medium,True,always_act,high,14707.848618397411,310,15,116.51864640902738,0.04734941987678335,97,259,787028,8798,high,102,60,420,private_fragmented,3,4.263256414560601e-14,153.37079225479656,high,0,98652,agent_event_triggered,420,16,0,0,0.0,167,0,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-random_geometric-private_fragmented-787028-always_act-none-agent_event_triggered,30609.58151001094,67,0,0,none,2026-08-17T00:32:34.800710+00:00,c4d54cb3641d4d1693425daa2e2474d6a738e3e97cc054e628c80ee08992e778,9,random_geometric,98652,420,1419.3529328630457,,,,,,,,
259,28,0.4596858732958192,humanitarian,0.6447876447876448,61,102,0,172,61,0,2026-08-17T00:33:28.372881+00:00,medium,True,always_act,high,14707.848618397411,10520,15,116.51864640902738,0.04098529969214538,3831,259,787028,46410,high,102,60,420,private_fragmented,3,4.263256414560601e-14,153.37079225479656,high,0,98652,agent_event_triggered,420,16,0,0,0.0,167,12398,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-random_geometric-private_fragmented-787028-always_act-periodic-agent_event_triggered,30609.58151001094,67,4725652,13782,periodic,2026-08-17T00:32:49.132936+00:00,c4d54cb3641d4d1693425daa2e2474d6a738e3e97cc054e628c80ee08992e778,9,random_geometric,4824304,14202,1419.3529328630457,,,,,,,,
283,28,0.4589416508850294,humanitarian,0.6643109540636042,74,112,0,168,74,0,2026-08-17T00:27:40.545292+00:00,medium,True,always_act,high,12344.521528245514,17134,15,102.98473161276993,0.03191791918605367,5561,283,787025,108885,high,112,60,420,private_fragmented,3,2.7000623958883807e-13,216.10589511361604,high,0,98846,agent_event_triggered,420,16,0,0,0.0,188,30724,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-always_act-always_on-agent_event_triggered,28066.65528606847,60,12047546,35171,always_on,2026-08-17T00:26:06.408042+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10,small_world,12146392,35591,1307.7839147081659,,,,,,,,
283,28,0.4589416508850294,humanitarian,0.6643109540636042,74,112,0,168,74,0,2026-08-17T00:26:01.264183+00:00,medium,True,always_act,high,12344.521528245514,11321,15,102.98473161276993,0.035493742824046215,3882,283,787025,74471,high,112,60,420,private_fragmented,3,2.7000623958883807e-13,216.10589511361604,high,0,98846,agent_event_triggered,420,16,0,0,0.0,188,18693,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-always_act-event_triggered-agent_event_triggered,28066.65528606847,60,7935337,23140,event_triggered,2026-08-17T00:24:47.120107+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10,small_world,8034183,23560,1307.7839147081659,,,,,,,,
283,28,0.4589416508850294,humanitarian,0.6643109540636042,74,112,0,0,74,0,2026-08-17T00:23:43.248316+00:00,medium,True,always_act,high,12344.521528245514,211,15,102.98473161276993,0.048737454967472504,66,283,787025,8867,high,112,60,420,private_fragmented,3,2.7000623958883807e-13,216.10589511361604,high,0,98846,agent_event_triggered,420,16,0,0,0.0,188,0,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-always_act-none-agent_event_triggered,28066.65528606847,60,0,0,none,2026-08-17T00:23:30.258909+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10,small_world,98846,420,1307.7839147081659,,,,,,,,
283,28,0.4589416508850294,humanitarian,0.6643109540636042,74,112,0,168,74,0,2026-08-17T00:24:42.752657+00:00,medium,True,always_act,high,12344.521528245514,9239,15,102.98473161276993,0.03765713116257502,2892,283,787025,62357,high,112,60,420,private_fragmented,3,2.7000623958883807e-13,216.10589511361604,high,0,98846,agent_event_triggered,420,16,0,0,0.0,188,15369,True,5.5,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787025-always_act-periodic-agent_event_triggered,28066.65528606847,60,6444694,18772,periodic,2026-08-17T00:23:44.514097+00:00,a26a3deed61515ace41205bea4b96c0341af5e8cf5d7d529644b071ed2558ee1,10,small_world,6543540,19192,1307.7839147081659,,,,,,,,
267,28,0.45693387427417004,humanitarian,0.6479400749063671,64,106,0,168,64,0,2026-08-17T00:39:02.583322+00:00,medium,True,always_act,high,15744.248489996728,12376,15,105.16392148970736,0.036586285627662266,7820,267,787029,91754,high,106,60,419,private_fragmented,3,2.842170943040401e-14,167.49840930066577,high,0,98420,agent_event_triggered,419,16,0,0,0.0,173,25808,True,2.0,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-always_act-always_on-agent_event_triggered,30952.402237143557,58,10339787,30222,always_on,2026-08-17T00:37:42.253302+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12,small_world,10438207,30641,1430.4755327308462,,,,,,,,
267,28,0.45693387427417004,humanitarian,0.6479400749063671,64,106,0,168,64,0,2026-08-17T00:37:38.024495+00:00,medium,True,always_act,high,15744.248489996728,7724,15,105.16392148970736,0.03976625450492253,4882,267,787029,60078,high,106,60,419,private_fragmented,3,2.842170943040401e-14,167.49840930066577,high,0,98420,agent_event_triggered,419,16,0,0,0.0,173,14270,True,2.0,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-always_act-event_triggered-agent_event_triggered,30952.402237143557,58,6396293,18684,event_triggered,2026-08-17T00:36:33.076046+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12,small_world,6494713,19103,1430.4755327308462,,,,,,,,
267,28,0.45693387427417004,humanitarian,0.6479400749063671,64,106,0,0,64,0,2026-08-17T00:35:36.385672+00:00,medium,True,always_act,high,15744.248489996728,183,15,105.16392148970736,0.04712761692680442,97,267,787029,8811,high,106,60,419,private_fragmented,3,2.842170943040401e-14,167.49840930066577,high,0,98420,agent_event_triggered,419,16,0,0,0.0,173,0,True,2.0,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-always_act-none-agent_event_triggered,30952.402237143557,58,0,0,none,2026-08-17T00:35:23.271013+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12,small_world,98420,419,1430.4755327308462,,,,,,,,
267,28,0.45693387427417004,humanitarian,0.6479400749063671,64,106,0,168,64,0,2026-08-17T00:36:29.218627+00:00,medium,True,always_act,high,15744.248489996728,6616,15,105.16392148970736,0.04018375402322957,3702,267,787029,53062,high,106,60,419,private_fragmented,3,2.842170943040401e-14,167.49840930066577,high,0,98420,agent_event_triggered,419,16,0,0,0.0,173,12578,True,2.0,v7-development_formal_communication-humanitarian-medium-high-high-high-small_world-private_fragmented-787029-always_act-periodic-agent_event_triggered,30952.402237143557,58,5464477,15952,periodic,2026-08-17T00:35:37.637156+00:00,5f800b180050063a17437065cfe33c2b9861f1c6bde6443217a67332e347b2a1,12,small_world,5562897,16371,1430.4755327308462,,,,,,,,
101,28,,utility_restoration,0.9108910891089109,40,29,23,90,40,,2026-08-17T00:47:58.909721+00:00,medium,True,always_act,high,,4260,15,,0.04278661483305005,1265,101,787077,32086,high,29,60,274,private_fragmented,3,1.5365486660812167e-13,8.061921482137288,high,23,65466,agent_event_triggered,280,16,0,0,0.0,92,7395,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-always_act-always_on-agent_event_triggered,626.8074368720651,18,2959101,8577,always_on,2026-08-17T00:47:22.326197+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,3024567,8857,,0.8904359067795016,25,19.0,0.0,0,20.2,25,428.5094823460944
101,28,,utility_restoration,0.9108910891089109,40,29,23,90,40,,2026-08-17T00:47:20.047751+00:00,medium,True,always_act,high,,2636,15,,0.045202154417615915,877,101,787077,22319,high,29,60,274,private_fragmented,3,1.5365486660812167e-13,8.061921482137288,high,23,65466,agent_event_triggered,280,16,0,0,0.0,92,4010,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-always_act-event_triggered-agent_event_triggered,626.8074368720651,18,1795591,5192,event_triggered,2026-08-17T00:46:50.893992+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,1861057,5472,,0.8904359067795016,25,19.0,0.0,0,20.2,25,428.5094823460944
101,28,,utility_restoration,0.9108910891089109,40,29,23,0,40,,2026-08-17T00:46:23.166966+00:00,medium,True,always_act,high,,174,15,,0.05261412400868451,40,101,787077,7580,high,29,60,274,private_fragmented,3,1.5365486660812167e-13,8.061921482137288,high,23,65466,agent_event_triggered,280,16,0,0,0.0,92,0,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-always_act-none-agent_event_triggered,626.8074368720651,18,0,0,none,2026-08-17T00:46:10.436461+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,65466,280,,0.8904359067795016,25,19.0,0.0,0,20.2,25,428.5094823460944
101,28,,utility_restoration,0.9108910891089109,40,29,23,90,40,,2026-08-17T00:46:48.876740+00:00,medium,True,always_act,high,,2318,15,,0.04739582888159402,682,101,787077,20462,high,29,60,274,private_fragmented,3,1.5365486660812167e-13,8.061921482137288,high,23,65466,agent_event_triggered,280,16,0,0,0.0,92,3630,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-always_act-periodic-agent_event_triggered,626.8074368720651,18,1556595,4508,periodic,2026-08-17T00:46:24.423043+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,1622061,4788,,0.8904359067795016,25,19.0,0.0,0,20.2,25,428.5094823460944
131,28,,utility_restoration,0.8702290076335878,57,37,20,90,57,,2026-08-17T00:50:00.299359+00:00,medium,True,always_act,high,,4573,15,,0.03938174538856093,914,131,787078,34636,high,37,60,277,private_fragmented,3,9.769962616701378e-14,7.759032079349682,high,20,66921,agent_event_triggered,284,16,0,0,0.0,114,8143,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-always_act-always_on-agent_event_triggered,816.5170724252396,17,3216033,9290,always_on,2026-08-17T00:49:21.108883+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,3282954,9574,,0.86612652193849,18,21.0,0.0,1,16.0,35,362.218467798298
131,28,,utility_restoration,0.8702290076335878,57,37,20,90,57,,2026-08-17T00:49:18.726279+00:00,medium,True,always_act,high,,2656,15,,0.04328528739670945,728,131,787078,22765,high,37,60,277,private_fragmented,3,9.769962616701378e-14,7.759032079349682,high,20,66921,agent_event_triggered,284,16,0,0,0.0,114,4124,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-always_act-event_triggered-agent_event_triggered,816.5170724252396,17,1833952,5271,event_triggered,2026-08-17T00:48:47.835966+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,1900873,5555,,0.86612652193849,18,21.0,0.0,1,16.0,35,362.218467798298
131,28,,utility_restoration,0.8702290076335878,57,37,20,0,57,,2026-08-17T00:48:15.752101+00:00,medium,True,always_act,high,,158,15,,0.051138662390735515,26,131,787078,7654,high,37,60,277,private_fragmented,3,9.769962616701378e-14,7.759032079349682,high,20,66921,agent_event_triggered,284,16,0,0,0.0,114,0,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-always_act-none-agent_event_triggered,816.5170724252396,17,0,0,none,2026-08-17T00:48:01.850571+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,66921,284,,0.86612652193849,18,21.0,0.0,1,16.0,35,362.218467798298
131,28,,utility_restoration,0.8702290076335878,57,37,20,90,57,,2026-08-17T00:48:45.512352+00:00,medium,True,always_act,high,,2505,15,,0.04452860359376276,379,131,787078,22130,high,37,60,277,private_fragmented,3,9.769962616701378e-14,7.759032079349682,high,20,66921,agent_event_triggered,284,16,0,0,0.0,114,4100,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-always_act-periodic-agent_event_triggered,816.5170724252396,17,1709026,4943,periodic,2026-08-17T00:48:17.059381+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,1775947,5227,,0.86612652193849,18,21.0,0.0,1,16.0,35,362.218467798298
137,28,,utility_restoration,0.8248175182481752,51,42,20,88,51,,2026-08-17T00:46:07.597955+00:00,medium,True,always_act,high,,1701,15,,0.04344655066096099,999,137,787076,33963,high,42,60,293,private_fragmented,3,7.993605777301127e-14,5.302260656669408,high,20,71840,agent_event_triggered,305,16,0,0,0.0,113,8033,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-always_act-always_on-agent_event_triggered,700.2926291944291,13,3140441,9071,always_on,2026-08-17T00:45:31.671321+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,3212281,9376,,0.7966111708815529,9,19.0,0.0,1,14.0,41,196.3708249843668
137,28,,utility_restoration,0.8248175182481752,51,42,20,88,51,,2026-08-17T00:45:29.255017+00:00,medium,True,always_act,high,,1004,15,,0.04788138640068425,857,137,787076,22513,high,42,60,293,private_fragmented,3,7.993605777301127e-14,5.302260656669408,high,20,71840,agent_event_triggered,305,16,0,0,0.0,113,4169,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-always_act-event_triggered-agent_event_triggered,700.2926291944291,13,1809111,5207,event_triggered,2026-08-17T00:45:01.059846+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,1880951,5512,,0.7966111708815529,9,19.0,0.0,1,14.0,41,196.3708249843668
137,28,,utility_restoration,0.8248175182481752,51,42,20,0,51,,2026-08-17T00:44:34.873473+00:00,medium,True,always_act,high,,65,15,,0.05639464583084292,50,137,787076,7699,high,42,60,293,private_fragmented,3,7.993605777301127e-14,5.302260656669408,high,20,71840,agent_event_triggered,305,16,0,0,0.0,113,0,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-always_act-none-agent_event_triggered,700.2926291944291,13,0,0,none,2026-08-17T00:44:23.357386+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,71840,305,,0.7966111708815529,9,19.0,0.0,1,14.0,41,196.3708249843668
137,28,,utility_restoration,0.8248175182481752,51,42,20,88,51,,2026-08-17T00:44:58.826221+00:00,medium,True,always_act,high,,934,15,,0.04899460870610705,626,137,787076,21520,high,42,60,293,private_fragmented,3,7.993605777301127e-14,5.302260656669408,high,20,71840,agent_event_triggered,305,16,0,0,0.0,113,4017,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-always_act-periodic-agent_event_triggered,700.2926291944291,13,1662908,4799,periodic,2026-08-17T00:44:36.031481+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,1734748,5104,,0.7966111708815529,9,19.0,0.0,1,14.0,41,196.3708249843668
