sender,recipient,messages
UTL-00-zone_operator,UTL-02-cyber_defense,8
UTL-00-zone_operator,UTL-04-resource_allocation,8
UTL-01-crew_dispatch,UTL-07-crew_dispatch,15
UTL-02-cyber_defense,UTL-00-zone_operator,11
UTL-02-cyber_defense,UTL-03-communications,7
UTL-02-cyber_defense,UTL-09-communications,7
UTL-03-communications,UTL-02-cyber_defense,12
UTL-04-resource_allocation,UTL-00-zone_operator,12
UTL-04-resource_allocation,UTL-06-zone_operator,6
UTL-04-resource_allocation,UTL-07-crew_dispatch,6
UTL-05-critical_load,UTL-07-crew_dispatch,14
UTL-06-zone_operator,UTL-04-resource_allocation,6
UTL-06-zone_operator,UTL-07-crew_dispatch,6
UTL-07-crew_dispatch,UTL-01-crew_dispatch,8
UTL-07-crew_dispatch,UTL-04-resource_allocation,8
UTL-07-crew_dispatch,UTL-05-critical_load,8
UTL-07-crew_dispatch,UTL-06-zone_operator,8
UTL-07-crew_dispatch,UTL-08-cyber_defense,8
UTL-08-cyber_defense,UTL-07-crew_dispatch,14
UTL-09-communications,UTL-02-cyber_defense,8
UTL-09-communications,UTL-11-critical_load,7
UTL-10-resource_allocation,UTL-11-critical_load,9
UTL-11-critical_load,UTL-09-communications,7
UTL-11-critical_load,UTL-10-resource_allocation,7
