run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-00-zone_operator,U00,reconfigure_service_edge,request_peer_evidence,negotiate_commitment,execute_autonomously,True,True,-0.010499999999999999,False,True,0.704381013064296,0.0018582937972858593,0.0,0.0,0.0,0.9141728125169495,0.9141728125169495,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3042895444418607,0.704381013064296,0.5102956083549558,0.562808062223155,0.4291733588203377,0.28389335032466956
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.7134462067407593,0.10460747101560991,0.0,0.0,0.0,0.8138556714755989,0.8138556714755989,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.30737171029185817,0.7134462067407593,0.48884240056520345,0.5479076167268941,0.4329807401644522,0.2864316045540793
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3958933677287644,0.31826493800561123,0.0,0.0,0.0,0.588308626873376,0.588308626873376,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.19940374502777988,0.3958933677287644,0.30543450380984977,0.3564064428434548,0.3162752144460811,0.20835014296405402
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-03-communications,U01,deploy_mobile_generation,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.5398382588979189,0.0918532419134796,0.025403796824522214,0.03683550539555721,0.0,0.6481360888095314,0.6481360888095314,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.2571855293202262,0.5398382588979189,0.3779693257615504,0.44457557766361366,0.36006540207045923,0.24224163980555086
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.45864678678401716,0.3519704658986672,0.05742460687606574,0.08326567997029533,0.0,0.7442160920408663,0.7442160920408663,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.2407236706994367,0.45864678678401716,0.3695127377238234,0.4168467829170077,0.3259649837826205,0.2250796485626269
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-05-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.6500230898126649,0.16757977375897545,0.0,0.0,0.0,0.9140662320466922,0.9140662320466922,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.2858078505363061,0.6500230898126649,0.488525793936739,0.5407031702273408,0.4063430310546525,0.2686731318142128
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-06-zone_operator,U00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6779710553234382,0.07165403617858934,0.11391514707394589,0.16517696325722153,0.0,0.8674308186546446,0.8674308186546446,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3349526299917022,0.6779710553234382,0.4880461267930364,0.546272904500829,0.4180811765691773,0.29631979774809597
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.5363393338757007,0.07482819086455217,0.0,0.0,0.0,0.6509888278069854,0.6509888278069854,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.24715537351773822,0.5363393338757007,0.3772829405020266,0.43961794742057153,0.3252625202277943,0.2151750134851962
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6485095247305808,0.12810768637008335,0.13141633705271588,0.19055368872643802,0.0,0.8631607796045696,0.8631607796045696,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3310261237027426,0.6485095247305808,0.4751940047933747,0.5333728261139912,0.4057073337201772,0.29111577623840185
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,private_fragmented,event_triggered,772102,always_act,0,UTL-09-communications,U05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.6798766062233661,0.045967866880390895,0.3735323728535911,0.5416219406377071,0.0,0.8588822611755488,0.8588822611755488,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.4259473118689942,0.6798766062233661,0.4866712077832337,0.543766473437966,0.41888150794714707,0.34202674928573407
