method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_generalized_tsallis_gini,66204,0,commercial,isolated_physical,public_shared,66409,1.333443212550028,3.899933978674459,1,13,13,0,0.0,20.179673254925447,52,8240,60,6000,112,14240,2.341540792532029,13,0,0,0,1,10
ppo_generalized_tsallis_gini,66204,1,humanitarian,isolated_physical,private_fragmented,66410,3.000152038663583,0.0,0,0,0,0,0.0,0.0,48,7104,96,9600,144,16704,-0.1320009122319815,0,0,0,19,5,0
ppo_generalized_tsallis_gini,66204,2,utility_restoration,isolated_physical,private_fragmented,66401,3.4519214057660905,0.6824622682485855,10,4,4,0,0.0,20.906261805008278,70,10508,106,10600,176,21108,0.24685201673277973,4,8,1,0,1,10
ppo_generalized_tsallis_gini,66204,3,commercial,telemetry_integrity,private_fragmented,66402,2.1875916189268176,1.4986819895664807,3,7,7,1,0.14285714285714285,20.75113026239751,54,8492,120,12000,174,20492,0.2919961991041151,7,1,0,4,1,11
ppo_generalized_tsallis_gini,66204,4,humanitarian,telemetry_integrity,public_shared,66403,5.671346626853389,0.0,0,0,0,0,0.0,0.0,48,7104,78,7800,126,14904,-0.11802807976112034,0,0,0,14,10,0
ppo_generalized_tsallis_gini,66204,5,utility_restoration,telemetry_integrity,private_fragmented,66404,3.1495080424407123,2.0310291374538703,8,8,11,3,0.2727272727272727,21.3225947353231,60,9248,110,11000,170,20248,0.3933126658528856,11,3,1,0,1,8
ppo_generalized_tsallis_gini,66204,6,commercial,partition,private_fragmented,66405,3.3449020558299427,1.4879233393422917,5,7,10,3,0.3,20.708634121648693,26,4348,51,5100,77,9448,-0.14218794126635184,10,1,0,7,1,5
ppo_generalized_tsallis_gini,66204,7,humanitarian,partition,private_fragmented,66406,5.783770219021849,-0.02423353930609718,2,0,0,0,0.0,0.0,21,3086,57,5700,78,8786,-0.1387026213141311,0,0,2,14,8,0
ppo_generalized_tsallis_gini,66204,8,utility_restoration,partition,public_shared,66407,1.9680252287747766,1.491063568262196,12,6,4,0,0.0,21.26546422863332,34,5356,48,4800,82,10156,1.4179635974868052,4,9,3,0,2,6
ppo_generalized_tsallis_gini,66204,9,commercial,correlated,private_fragmented,66408,2.234624648410854,3.8260551253001207,1,11,11,0,0.0,15.696280620174944,53,8208,110,11000,163,19208,2.8716507718182758,11,1,0,8,1,3
ppo_generalized_tsallis_gini,66204,10,humanitarian,correlated,private_fragmented,66409,4.1273062293977265,0.0,0,0,0,0,0.0,0.0,48,7104,118,11800,166,18904,-0.07876383737638636,0,0,0,9,15,0
ppo_generalized_tsallis_gini,66204,11,utility_restoration,correlated,private_fragmented,66410,5.085964444392388,1.2976630766408388,17,5,2,0,0.0,20.721913506196504,86,12524,110,11000,196,23524,0.9352826330808229,2,14,3,0,0,5
ppo_generalized_tsallis_gini,66204,12,commercial,compound,public_shared,66401,3.8683606538576223,2.2980963160263337,4,7,6,0,0.0,20.37227955178767,46,7264,55,5500,101,12764,1.692019645028295,6,2,0,0,0,16
ppo_generalized_tsallis_gini,66204,13,humanitarian,compound,private_fragmented,66402,4.431859570827162,-0.008658981820522148,1,0,0,0,0.0,0.0,43,6320,94,9400,137,15720,-0.14459115742496298,0,0,1,18,5,0
ppo_generalized_tsallis_gini,66204,14,utility_restoration,compound,private_fragmented,66403,4.774659360558371,-0.025065044448543197,17,2,6,6,1.0,21.019668241367665,60,9050,94,9400,154,18450,-0.41344721975051635,6,9,1,0,0,8
ppo_generalized_tsallis_gini,66204,15,commercial,ood,private_fragmented,66404,5.434900740263474,0.7228938904274296,6,5,9,4,0.4444444444444444,20.615295455807782,48,7648,101,10100,149,17748,-0.34417879633529647,9,0,0,6,3,6
ppo_generalized_tsallis_gini,66204,16,humanitarian,ood,public_shared,66401,6.093922340260916,0.0,0,0,0,0,0.0,0.0,44,6512,72,7200,116,13712,-0.16256353404156548,0,0,0,21,3,0
ppo_generalized_tsallis_gini,66204,17,utility_restoration,ood,private_fragmented,66402,6.225371109746652,1.613264211583174,10,5,5,2,0.4,20.71148927280962,49,7642,107,10700,156,18342,1.9829074214309739,10,6,1,0,0,7
ppo_generalized_tsallis_gini,66204,18,commercial,isolated_physical,private_fragmented,66403,5.00697045709851,-0.41892511985399183,6,3,6,6,1.0,20.359383793663056,52,8240,106,10600,158,18840,-2.2408314223662753,6,0,0,5,1,12
ppo_generalized_tsallis_gini,66204,19,humanitarian,isolated_physical,private_fragmented,66404,3.1099072871950773,0.0,0,0,0,0,0.0,0.0,48,7104,80,8000,128,15104,-0.15065944372317044,0,0,0,22,2,0
ppo_generalized_tsallis_gini,66204,20,utility_restoration,isolated_physical,public_shared,66405,3.5878755891588527,0.6093147992384619,17,4,5,1,0.2,20.20776295971345,78,11516,82,8200,160,19716,0.45284624716937344,5,12,1,0,1,5
ppo_generalized_tsallis_gini,66204,21,commercial,telemetry_integrity,private_fragmented,66406,8.82892193374446,-1.028894166708403,13,1,12,12,1.0,20.2345630887468,52,8240,126,12600,178,20840,-5.039797553073475,12,0,0,4,1,7
ppo_generalized_tsallis_gini,66204,22,humanitarian,telemetry_integrity,private_fragmented,66407,3.6553992575798606,0.0,0,0,0,0,0.0,0.0,48,7104,116,11600,164,18704,-0.08793239554547916,0,0,0,11,13,0
ppo_generalized_tsallis_gini,66204,23,utility_restoration,telemetry_integrity,private_fragmented,66408,1.5673399010934668,1.423442112471652,11,6,5,1,0.2,21.20223168892666,72,10760,120,12000,192,22760,1.2657933262038674,5,8,1,0,1,9
