method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_predictive_uncertainty,66204,15,commercial,ood,private_fragmented,66404,4.771831329503627,0.4536668620621533,8,2,3,1,0.3333333333333333,20.30851488688431,58,8908,101,10100,159,19008,0.3556661780389038,3,7,0,0,0,14
ppo_predictive_uncertainty,66204,16,humanitarian,ood,public_shared,66401,5.442066087962209,0.3360944238219885,0,1,0,0,0.0,20.552486077317138,48,7648,72,7200,120,14848,0.07544202729421526,0,0,0,17,0,7
ppo_predictive_uncertainty,66204,17,utility_restoration,ood,private_fragmented,66402,6.5589392556171005,1.5606670202743478,3,5,5,2,0.4,20.71148927280962,42,6760,107,10700,149,17460,0.7903640238864205,10,0,0,2,5,7
ppo_predictive_uncertainty,66204,18,commercial,isolated_physical,private_fragmented,66403,5.127759948488885,-0.13065286100550808,11,3,7,6,0.8571428571428571,20.38469242984447,62,9500,106,10600,168,20100,-1.9935160855977192,7,5,0,0,0,12
ppo_predictive_uncertainty,66204,19,humanitarian,isolated_physical,private_fragmented,66404,1.937381303779889,0.8749121870070057,1,3,0,0,0.0,20.79344092702695,54,8492,80,8000,134,16492,0.5938643553668129,0,0,1,12,0,11
ppo_predictive_uncertainty,66204,20,utility_restoration,isolated_physical,public_shared,66405,3.2190017127298054,0.7276566548677239,4,4,5,1,0.2,20.208794053202652,52,8240,82,8200,134,16440,0.46960705205595815,5,0,0,0,14,5
ppo_predictive_uncertainty,66204,21,commercial,telemetry_integrity,private_fragmented,66406,8.247144830581973,-0.8362706545024844,16,0,6,6,1.0,20.182779860642476,68,10256,126,12600,194,22856,-4.188121821135002,6,8,0,0,0,10
ppo_predictive_uncertainty,66204,22,humanitarian,telemetry_integrity,private_fragmented,66407,3.609272649207033,0.8822854899635307,12,3,0,0,0.0,21.21131446516342,76,11264,116,11600,192,22864,0.7508127085447684,0,9,3,8,0,4
ppo_predictive_uncertainty,66204,23,utility_restoration,telemetry_integrity,private_fragmented,66408,1.449344738228217,1.2976939769109188,1,5,3,0,0.0,21.184101326564857,54,8492,120,12000,174,20492,1.1765745961622576,3,0,0,0,12,9
ppo_predictive_uncertainty,66204,24,commercial,partition,public_shared,66409,3.9055386581308293,0.372658036287823,11,4,9,5,0.5555555555555556,20.478733037048464,29,4726,53,5300,82,10026,-1.0999734793984648,9,5,0,0,0,10
ppo_predictive_uncertainty,66204,25,humanitarian,partition,private_fragmented,66410,4.671019436236296,-0.2805616571698987,11,0,1,1,1.0,21.00237319426812,32,5104,57,5700,89,10804,-0.45115785829691873,1,5,4,5,0,9
ppo_predictive_uncertainty,66204,26,utility_restoration,partition,private_fragmented,66401,3.8335978641893185,0.9008092851075288,3,4,6,2,0.3333333333333333,20.89986908382648,25,4222,52,5200,77,9422,0.21443557590266676,6,0,0,3,8,7
ppo_predictive_uncertainty,66204,27,commercial,correlated,private_fragmented,66402,2.6045570298596044,-0.2754050149625377,15,0,0,0,0.0,21.117350721776297,76,11264,126,12600,202,23864,-0.5340775077634174,0,12,0,0,0,12
ppo_predictive_uncertainty,66204,28,humanitarian,correlated,public_shared,66403,4.504709552556458,-0.3213158670048871,12,0,2,2,1.0,20.11074626992062,66,10004,68,6800,134,16804,-0.537374870761334,2,5,2,7,0,8
ppo_predictive_uncertainty,66204,29,utility_restoration,correlated,private_fragmented,66404,1.6569131163655588,1.5811378492260086,1,6,4,0,0.0,21.037122359713745,52,8240,100,10000,152,18240,1.2738964758364426,9,0,0,1,8,6
ppo_predictive_uncertainty,66204,30,commercial,compound,private_fragmented,66405,1.979867918329253,4.488200504093747,9,13,14,3,0.21428571428571427,20.66393090151024,56,8612,92,9200,148,17812,2.4145411933276892,14,6,0,0,0,4
ppo_predictive_uncertainty,66204,31,humanitarian,compound,private_fragmented,66406,6.02285084944502,-0.1603726071039491,14,0,0,0,0.0,20.785193266584365,69,10250,91,9100,160,19350,-0.2980816046851029,0,8,5,7,0,4
ppo_predictive_uncertainty,66204,32,utility_restoration,compound,public_shared,66407,7.665663335382373,-1.7287533847250953,12,0,12,12,1.0,5.0265884597856845,43,6500,93,9300,136,15800,-4.3441906212560655,13,0,0,0,10,1
ppo_predictive_uncertainty,66204,33,commercial,ood,private_fragmented,66408,2.897387942548114,0.6752455984341424,12,3,5,2,0.4,20.53298438723816,57,8650,90,9000,147,17650,-0.4337396114147364,5,10,0,0,0,9
ppo_predictive_uncertainty,66204,34,humanitarian,ood,private_fragmented,66409,9.475625199537717,-0.7207650447841475,14,0,1,1,1.0,22.562538213161126,61,9220,93,9300,154,18520,-1.0527606432866679,1,4,6,7,0,6
ppo_predictive_uncertainty,66204,35,utility_restoration,ood,private_fragmented,66410,2.979644537889087,0.5899391489523403,2,4,3,2,0.6666666666666666,21.301194390763946,46,7352,115,11500,161,18852,0.1838983732190323,3,0,0,0,15,6
ppo_predictive_uncertainty,66204,36,commercial,isolated_physical,public_shared,66401,1.8444249343185242,3.264053589408985,2,11,11,1,0.09090909090909091,20.272779406159636,54,8492,54,5400,108,13892,1.2015300101190964,11,1,0,0,0,12
ppo_predictive_uncertainty,66204,37,humanitarian,isolated_physical,private_fragmented,66402,4.9314675331078925,-0.049539066734385365,4,0,0,0,0.0,20.67524037118097,58,8996,84,8400,142,17396,-0.41335022210293165,0,0,2,5,0,17
ppo_predictive_uncertainty,66204,38,utility_restoration,isolated_physical,private_fragmented,66403,1.4808258532796246,2.704210645134298,1,10,8,1,0.125,21.047450163902255,52,8240,98,9800,150,18040,2.1591630245289166,10,0,0,1,8,5
ppo_predictive_uncertainty,66204,39,commercial,telemetry_integrity,private_fragmented,66404,5.22027998958633,0.7278383769378661,15,5,11,6,0.5454545454545454,20.91842178665616,68,10256,124,12400,192,22656,-1.2559933049493448,11,8,0,0,0,5
ppo_predictive_uncertainty,66204,40,humanitarian,telemetry_integrity,public_shared,66401,3.6023002747518706,-0.17987744957426205,2,0,1,1,1.0,20.137294471906607,52,8240,60,6000,112,14240,-1.087972961217473,1,0,0,12,0,11
ppo_predictive_uncertainty,66204,41,utility_restoration,telemetry_integrity,private_fragmented,66402,2.038421432553839,1.33756819282547,4,5,6,1,0.16666666666666666,21.36369900741624,52,8240,98,9800,150,18040,1.2638363486563038,8,0,0,2,7,7
ppo_predictive_uncertainty,66204,42,commercial,partition,private_fragmented,66403,2.017818938894667,2.198499002192397,9,8,7,0,0.0,20.459595656995162,32,5104,53,5300,85,10404,1.2351028894367593,7,9,0,0,0,8
ppo_predictive_uncertainty,66204,43,humanitarian,partition,private_fragmented,66404,3.562643907167438,0.5065268131875186,6,2,2,0,0.0,20.877681465729715,27,4474,53,5300,80,9774,0.11075365682339974,2,2,3,8,0,9
ppo_predictive_uncertainty,66204,44,utility_restoration,partition,public_shared,66405,4.841098563063548,-0.6113970489160319,6,0,5,5,1.0,20.87831552406231,24,4096,40,4000,64,8096,-1.6620398352517813,5,0,0,0,12,7
ppo_predictive_uncertainty,66204,45,commercial,correlated,private_fragmented,66406,6.393969216723938,-0.27587751708188346,9,0,1,1,1.0,20.214896986276546,64,9752,108,10800,172,20552,-0.6959409107848428,1,6,0,0,0,17
ppo_predictive_uncertainty,66204,46,humanitarian,correlated,private_fragmented,66407,3.3006946880940795,1.0035644501020675,14,4,4,0,0.0,21.0740158162108,76,11264,112,11200,188,22464,1.1661873689077418,4,6,4,5,0,5
ppo_predictive_uncertainty,66204,47,utility_restoration,correlated,private_fragmented,66408,4.915729130072428,-0.34550258605954576,6,2,5,4,0.8,21.452440967071354,52,8240,112,11200,164,19440,-0.47481006510059665,5,0,0,1,11,7
ppo_predictive_uncertainty,66204,48,commercial,compound,public_shared,66409,1.9981460301780545,1.5200935199397883,5,5,3,0,0.0,20.19367818133313,49,7620,63,6300,112,13920,0.5236219803301242,3,5,0,0,0,16
ppo_predictive_uncertainty,66204,49,humanitarian,compound,private_fragmented,66410,6.388008407449952,-0.11097210031576756,9,0,0,0,0.0,20.788868312317604,53,8124,96,9600,149,17724,-0.3102693270601125,0,5,1,13,0,5
ppo_predictive_uncertainty,66204,50,utility_restoration,compound,private_fragmented,66401,14.755934884908854,-1.8886488722752055,13,0,10,10,1.0,16.050684564662053,42,6624,89,8900,131,15524,-9.3047463413669,11,0,0,0,10,3
ppo_predictive_uncertainty,66204,51,commercial,ood,private_fragmented,66402,3.002010934962067,2.391145784535363,10,8,10,3,0.3,20.223543751168645,52,8020,96,9600,148,17620,1.13625621346115,10,6,0,0,0,8
ppo_predictive_uncertainty,66204,52,humanitarian,ood,public_shared,66403,4.8642222610587575,-0.08274313102485098,9,0,0,0,0.0,5.06183734822698,59,8516,70,7000,129,15516,-0.22118533356635256,0,6,3,14,0,1
ppo_predictive_uncertainty,66204,53,utility_restoration,ood,private_fragmented,66404,4.3551126610457045,1.5296037199816899,3,5,7,2,0.2857142857142857,5.047435829316946,41,6204,107,10700,148,16904,4.036425948176393,11,0,0,2,10,1
ppo_predictive_uncertainty,66204,54,commercial,isolated_physical,private_fragmented,66405,4.267775411444922,-0.5057028504058704,12,1,5,5,1.0,20.42695149011199,66,10004,114,11400,180,21404,-0.850545576247974,5,7,0,0,0,12
ppo_predictive_uncertainty,66204,55,humanitarian,isolated_physical,private_fragmented,66406,3.5675911410647148,-0.12786512975121508,13,0,0,0,0.0,20.590471153437203,74,11012,88,8800,162,19812,-0.32225785528559703,0,3,8,6,0,7
ppo_predictive_uncertainty,66204,56,utility_restoration,isolated_physical,public_shared,66407,4.825522017126261,1.1980106248453735,6,6,11,5,0.45454545454545453,10.131303915646942,50,7672,64,6400,114,14072,-0.6738697425988766,13,0,0,0,9,2
ppo_predictive_uncertainty,66204,57,commercial,telemetry_integrity,private_fragmented,66408,3.0405553290194627,1.715932508351103,1,6,4,0,0.0,20.68909669743777,54,8492,112,11200,166,19692,0.4583507234382131,4,1,0,0,0,19
ppo_predictive_uncertainty,66204,58,humanitarian,telemetry_integrity,private_fragmented,66409,4.17182593444218,-0.14543702312117565,8,0,1,1,1.0,21.275430217580897,64,9752,104,10400,168,20152,-0.3271046296234771,1,5,1,10,0,7
ppo_predictive_uncertainty,66204,59,utility_restoration,telemetry_integrity,private_fragmented,66410,4.173474434584126,1.8226086023729877,5,7,12,5,0.4166666666666667,5.025364383752582,49,7388,122,12200,171,19588,-0.8693488992753879,15,0,0,1,7,1
