method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_predictive_uncertainty,66205,0,commercial,isolated_physical,public_shared,66410,1.996378945034969,2.666991778495524,2,9,10,1,0.1,20.18248622283656,52,8240,72,7200,124,15440,0.8856803342690402,10,0,0,0,0,14
ppo_predictive_uncertainty,66205,1,humanitarian,isolated_physical,private_fragmented,66401,5.1318041406283985,-0.570495698953938,10,1,7,7,1.0,21.224258929827084,54,8492,106,10600,160,19092,-2.354822508248407,8,1,0,0,3,12
ppo_predictive_uncertainty,66205,2,utility_restoration,isolated_physical,private_fragmented,66402,5.354091708456315,0.7738816960009572,16,5,10,5,0.5,5.048090961457827,71,10160,98,9800,169,19960,-0.20623285882190512,11,11,0,0,1,1
ppo_predictive_uncertainty,66205,3,commercial,telemetry_integrity,private_fragmented,66403,4.40186486550475,0.06072094256107331,13,6,15,11,0.7333333333333333,20.79065959695629,56,8744,114,11400,170,20144,-1.781959391596273,15,2,0,0,0,7
ppo_predictive_uncertainty,66205,4,humanitarian,telemetry_integrity,public_shared,66404,2.5565735801906078,2.3627375486441538,3,7,6,0,0.0,20.119748968324735,56,8744,66,6600,122,15344,0.8424731541469754,6,2,0,0,2,14
ppo_predictive_uncertainty,66205,5,utility_restoration,telemetry_integrity,private_fragmented,66405,7.779845770209581,0.33854104550199937,15,5,14,9,0.6428571428571429,10.118911280907614,62,9184,122,12200,184,21384,-3.1259974647999758,16,6,0,0,0,2
ppo_predictive_uncertainty,66205,6,commercial,partition,private_fragmented,66406,3.3995922751011576,0.321733616553819,7,5,8,3,0.375,20.40630847645483,27,4474,51,5100,78,9574,0.775591838559724,11,3,0,0,1,9
ppo_predictive_uncertainty,66205,7,humanitarian,partition,private_fragmented,66407,5.235986638024466,0.9131171736186741,5,4,7,3,0.42857142857142855,21.406569430681568,26,4348,61,6100,87,10448,-1.9351133603656698,12,1,0,0,2,9
ppo_predictive_uncertainty,66205,8,utility_restoration,partition,public_shared,66408,1.6947611542982715,2.4231098094166734,10,10,13,3,0.23076923076923078,10.089061195521504,29,4410,40,4000,69,8410,1.2962898476231024,14,7,0,0,1,2
ppo_predictive_uncertainty,66205,9,commercial,correlated,private_fragmented,66409,2.0077159876299406,4.0979488771248676,1,13,12,1,0.08333333333333333,20.167799025929284,52,8240,104,10400,156,18640,1.6265900706163927,12,0,0,0,0,12
