method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_generalized_tsallis_gini,66203,26,utility_restoration,partition,private_fragmented,66410,1.8340856413715716,2.556431277782012,2,9,10,2,0.2,20.242885913339343,24,4096,59,5900,83,9996,1.657530640127385,10,0,0,1,1,12
ppo_generalized_tsallis_gini,66203,27,commercial,correlated,private_fragmented,66401,2.239057024727841,1.8483475494219623,6,7,11,5,0.45454545454545453,20.213635497198176,52,8240,112,11200,164,19440,0.6477184203795044,11,0,0,0,0,13
ppo_generalized_tsallis_gini,66203,28,humanitarian,correlated,public_shared,66402,2.957151030003671,0.7051936526267015,0,3,1,0,0.0,20.16041637008456,52,8240,74,7400,126,15640,0.38345494590603396,1,0,0,0,9,14
ppo_generalized_tsallis_gini,66203,29,utility_restoration,correlated,private_fragmented,66403,3.757620024651411,0.6338600554870998,5,4,7,4,0.5714285714285714,20.581665581746222,54,8492,112,11200,166,19692,0.7823166922459753,7,0,1,0,0,16
ppo_generalized_tsallis_gini,66203,30,commercial,compound,private_fragmented,66404,4.130154747654092,0.08799488379840532,4,1,2,2,1.0,20.363901486127702,48,7648,99,9900,147,17548,-0.40541795205275405,2,0,0,0,0,22
ppo_generalized_tsallis_gini,66203,31,humanitarian,compound,private_fragmented,66405,2.916090101863402,2.601999766548308,0,8,6,0,0.0,20.50068957454286,46,7352,90,9000,136,16352,2.621661864664677,7,0,0,0,9,8
ppo_generalized_tsallis_gini,66203,32,utility_restoration,compound,public_shared,66406,7.088590988511574,1.3237269096954336,9,6,10,5,0.5,20.35320156001571,46,7264,74,7400,120,14664,-1.3152113303991377,11,0,1,0,0,12
ppo_generalized_tsallis_gini,66203,33,commercial,ood,private_fragmented,66407,7.765687195656183,-0.4261908746081164,6,2,6,4,0.6666666666666666,20.634200742375526,45,7160,94,9400,139,16560,-1.0504598966072531,8,0,1,0,0,15
ppo_generalized_tsallis_gini,66203,34,humanitarian,ood,private_fragmented,66408,7.08370561660004,-0.7146283401588339,5,0,3,3,1.0,21.122959878053287,49,7796,111,11100,160,18896,-1.9601622048945033,3,0,0,0,8,13
ppo_generalized_tsallis_gini,66203,35,utility_restoration,ood,private_fragmented,66409,8.892526787180012,0.1446592415476145,9,3,10,7,0.7,20.250121282330014,45,7204,95,9500,140,16704,-2.5333357124716356,10,0,1,0,0,13
ppo_generalized_tsallis_gini,66203,36,commercial,isolated_physical,public_shared,66410,0.9682876625377823,4.273926884134488,4,15,14,1,0.07142857142857142,20.17652386825233,56,8744,72,7200,128,15944,2.0822875847299924,14,0,2,0,0,8
ppo_generalized_tsallis_gini,66203,37,humanitarian,isolated_physical,private_fragmented,66401,3.3480826702098354,-0.08490826096392864,3,1,2,2,1.0,20.233149981173856,52,8240,98,9800,150,18040,-0.6452510143415,2,0,0,0,6,16
ppo_generalized_tsallis_gini,66203,38,utility_restoration,isolated_physical,private_fragmented,66402,4.199683951159741,0.8210539075832652,2,6,8,2,0.25,20.21546426754098,52,8240,98,9800,150,18040,0.08545601899401242,8,0,0,0,0,16
ppo_generalized_tsallis_gini,66203,39,commercial,telemetry_integrity,private_fragmented,66403,3.690106987641404,0.5038678306486779,13,8,17,9,0.5294117647058824,20.232009091544974,54,8492,114,11400,168,19892,-0.9651431900793686,17,0,1,0,0,6
ppo_generalized_tsallis_gini,66203,40,humanitarian,telemetry_integrity,public_shared,66404,3.253086786917998,0.3322781266503392,1,1,0,0,0.0,20.15379114801072,52,8240,66,6600,118,14840,-0.04724039407116885,0,0,0,0,4,20
ppo_generalized_tsallis_gini,66203,41,utility_restoration,telemetry_integrity,private_fragmented,66401,7.005801162556148,0.42848113138806954,13,7,16,10,0.625,20.60322492668007,54,8492,100,10000,154,18492,-2.7056901619846725,16,0,1,2,0,5
ppo_generalized_tsallis_gini,66203,42,commercial,partition,private_fragmented,66402,4.481744549271428,-0.0112567079432807,10,3,11,9,0.8181818181818182,20.24504992056078,24,4096,56,5600,80,9696,-1.98624075514385,11,0,0,0,0,13
ppo_generalized_tsallis_gini,66203,43,humanitarian,partition,private_fragmented,66403,2.8780832470991196,0.5173214407898103,1,2,2,0,0.0,20.186050058943426,24,4096,53,5300,77,9396,0.23516954854185515,2,1,0,0,11,10
ppo_generalized_tsallis_gini,66203,44,utility_restoration,partition,public_shared,66404,1.081154936976473,2.3439471281983115,1,11,9,0,0.0,20.660856803994662,26,4348,47,4700,73,9048,1.3681944006320261,9,0,1,4,2,8
ppo_generalized_tsallis_gini,66203,45,commercial,correlated,private_fragmented,66405,5.745913357672829,-0.09451945423413724,8,2,8,6,0.75,20.198913621083975,52,8240,110,11000,162,19240,-2.509536246397159,8,0,0,0,0,16
ppo_generalized_tsallis_gini,66203,46,humanitarian,correlated,private_fragmented,66406,3.2612185468570734,0.4928627008873354,2,2,2,1,0.5,20.184853695765526,52,8240,114,11400,166,19640,0.8766052159918275,2,0,0,0,8,14
ppo_generalized_tsallis_gini,66203,47,utility_restoration,correlated,private_fragmented,66407,2.496118139461305,3.2094619524493173,2,10,11,2,0.18181818181818182,20.18202725379933,52,8240,120,12000,172,20240,1.5925006976759575,11,0,0,0,0,13
ppo_generalized_tsallis_gini,66203,48,commercial,compound,public_shared,66408,6.0006789726041685,1.2205892653535204,3,5,7,2,0.2857142857142857,20.283567679700397,43,6886,71,7100,114,13986,0.04624748868657929,7,0,1,0,0,16
ppo_generalized_tsallis_gini,66203,49,humanitarian,compound,private_fragmented,66409,4.755205689307246,0.19736597847678425,2,1,0,0,0.0,20.792190459112447,46,7330,83,8300,129,15630,-0.031241221197761737,0,1,0,0,12,11
ppo_generalized_tsallis_gini,66203,50,utility_restoration,compound,private_fragmented,66410,4.560418014003128,0.8797407089368735,7,5,10,5,0.5,20.2640674808992,46,7352,106,10600,152,17952,0.1334798609569165,10,0,0,0,0,14
ppo_generalized_tsallis_gini,66203,51,commercial,ood,private_fragmented,66401,1.8003440122512677,3.286770334379942,6,12,15,4,0.26666666666666666,20.16076852903735,42,6760,84,8400,126,15160,3.3129138185761753,15,0,0,0,0,9
ppo_generalized_tsallis_gini,66203,52,humanitarian,ood,public_shared,66402,3.608432878269861,1.4957558986335786,3,4,6,3,0.5,20.215699307325742,45,7204,68,6800,113,14004,0.20900389924326968,6,0,0,0,3,15
ppo_generalized_tsallis_gini,66203,53,utility_restoration,ood,private_fragmented,66403,4.160761436397223,1.9150262731168608,5,8,12,4,0.3333333333333333,20.183998398609354,43,6908,101,10100,144,17008,1.8138409386699301,12,0,0,2,0,10
ppo_generalized_tsallis_gini,66203,54,commercial,isolated_physical,private_fragmented,66404,2.747260526859759,1.4076610365514306,5,6,9,5,0.5555555555555556,20.185479902477578,52,8240,90,9000,142,17240,-0.8001607932542955,9,0,0,0,0,15
ppo_generalized_tsallis_gini,66203,55,humanitarian,isolated_physical,private_fragmented,66405,2.0787826653797175,0.40617501265018185,0,2,0,0,0.0,20.98888701220823,52,8240,110,11000,162,19240,0.1237023166579036,0,0,0,0,9,15
ppo_generalized_tsallis_gini,66203,56,utility_restoration,isolated_physical,public_shared,66406,2.669894374250465,1.4773329764688024,3,7,8,2,0.25,20.24827342383293,52,8240,80,8000,132,16240,0.2524015423519882,8,0,0,0,1,15
ppo_generalized_tsallis_gini,66203,57,commercial,telemetry_integrity,private_fragmented,66407,1.2549313188818176,2.8277059358268843,5,13,16,4,0.25,20.482439406481816,54,8492,114,11400,168,19892,1.6749648874526444,16,0,1,0,0,7
ppo_generalized_tsallis_gini,66203,58,humanitarian,telemetry_integrity,private_fragmented,66408,3.734077467911003,-0.44825936880436135,4,0,2,2,1.0,20.822454589300364,54,8492,108,10800,162,19292,-0.7179161241878366,2,1,0,0,6,15
ppo_generalized_tsallis_gini,66203,59,utility_restoration,telemetry_integrity,private_fragmented,66409,3.5967060288420587,-0.5842587566422326,7,1,6,5,0.8333333333333334,20.192279953880867,54,8492,108,10800,162,19292,-0.6400680783947443,6,0,0,0,4,14
