method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_kpi_only,66201,0,commercial,isolated_physical,public_shared,66406,2.364873563673996,2.102825991994806,4,10,13,3,0.23076923076923078,20.192945127605956,52,8240,72,7200,124,15440,0.4596375139340679,13,0,0,1,0,10
ppo_kpi_only,66201,1,humanitarian,isolated_physical,private_fragmented,66407,2.755951201079401,0.34300548429406735,1,1,0,0,0.0,20.22615720671145,52,8240,90,9000,142,17240,-0.10553022291240896,0,0,0,0,0,24
ppo_kpi_only,66201,2,utility_restoration,isolated_physical,private_fragmented,66408,3.2565925324600866,0.7787876909166864,5,7,7,2,0.2857142857142857,20.74603090099825,56,8744,98,9800,154,18544,0.3733654253502354,7,0,2,0,10,5
ppo_kpi_only,66201,3,commercial,telemetry_integrity,private_fragmented,66409,1.3208377058343588,2.1470976020431864,1,9,7,0,0.0,20.820727655798883,52,8240,118,11800,170,20040,2.2987165375823677,7,2,0,8,0,7
ppo_kpi_only,66201,4,humanitarian,telemetry_integrity,public_shared,66410,3.326632683935635,0.6093357080764854,1,2,0,0,0.0,20.15333233615501,54,8492,96,9600,150,18092,0.15737591197287162,0,0,0,0,0,24
ppo_kpi_only,66201,5,utility_restoration,telemetry_integrity,private_fragmented,66401,6.641059035136621,0.25495715470215424,11,6,17,11,0.6470588235294118,5.0153243725305074,49,7388,100,10000,149,17388,-2.813765942902025,17,0,0,0,6,1
ppo_kpi_only,66201,6,commercial,partition,private_fragmented,66402,4.7335644744748215,-0.058342855883031786,6,2,7,5,0.7142857142857143,20.59994056590339,24,4096,56,5600,80,9696,-1.1253641367310476,7,0,0,4,0,13
ppo_kpi_only,66201,7,humanitarian,partition,private_fragmented,66403,3.219524485129137,0.0,0,0,0,0,0.0,20.186050058943426,24,4096,53,5300,77,9396,-0.45131714691077474,0,0,0,0,0,24
ppo_kpi_only,66201,8,utility_restoration,partition,public_shared,66404,1.4391256890600415,1.647653432170376,2,10,10,2,0.2,21.33279603334954,24,4096,47,4700,71,8796,1.09002077510712,10,0,0,0,7,7
ppo_kpi_only,66201,9,commercial,correlated,private_fragmented,66405,3.257856879169629,0.5403176540239135,2,2,4,2,0.5,20.87844017967055,52,8240,110,11000,162,19240,-0.060589601229568135,4,0,0,9,0,11
ppo_kpi_only,66201,10,humanitarian,correlated,private_fragmented,66406,4.064057861191421,0.345333212938622,1,1,0,0,0.0,20.184853695765526,52,8240,114,11400,166,19640,-0.11105113422852649,0,0,0,0,0,24
ppo_kpi_only,66201,11,utility_restoration,correlated,private_fragmented,66407,6.982769341328169,1.1537163405444115,9,6,6,0,0.0,21.016252130052255,64,9752,118,11800,182,21552,0.387679664435892,6,4,1,0,6,7
ppo_kpi_only,66201,12,commercial,compound,public_shared,66408,5.572591695796827,1.308345833180585,3,5,7,2,0.2857142857142857,20.46733401468364,42,6760,71,7100,113,13860,0.5393810872850701,7,1,0,8,1,7
ppo_kpi_only,66201,13,humanitarian,compound,private_fragmented,66409,3.744838206923666,0.32020053252955066,2,1,0,0,0.0,20.152743736608027,45,7204,85,8500,130,15704,-0.13426849671199126,0,0,0,0,0,24
ppo_kpi_only,66201,14,utility_restoration,compound,private_fragmented,66410,5.556778556532002,1.0085669705829337,9,6,12,9,0.75,21.2493887261488,46,7352,106,10600,152,17952,-0.9219820041971188,12,0,0,0,6,6
ppo_kpi_only,66201,15,commercial,ood,private_fragmented,66401,2.5837554470065744,2.58871736169895,5,10,13,4,0.3076923076923077,20.414383437512864,42,6760,84,8400,126,15160,2.611835920731603,13,1,0,4,0,6
ppo_kpi_only,66201,16,humanitarian,ood,public_shared,66402,3.8048602292119935,0.37203588164469786,1,1,0,0,0.0,20.21413650597936,45,7204,68,6800,113,14004,-0.08279327973057408,0,0,0,0,0,24
ppo_kpi_only,66201,17,utility_restoration,ood,private_fragmented,66403,2.5509732514772865,4.261373933425574,3,13,14,1,0.07142857142857142,5.231856565028492,44,6560,101,10100,145,16660,3.6352082304487703,14,0,2,0,7,1
ppo_kpi_only,66201,18,commercial,isolated_physical,private_fragmented,66404,2.416537184985016,1.3805650904366056,4,6,8,4,0.5,20.733819986454847,52,8240,90,9000,142,17240,-0.2399197946777997,8,1,0,8,0,7
ppo_kpi_only,66201,19,humanitarian,isolated_physical,private_fragmented,66401,3.0809011962743096,-0.032021873199347795,2,0,0,0,0.0,20.234770900703634,52,8240,98,9800,150,18040,-0.48250728037699364,0,0,0,0,0,24
ppo_kpi_only,66201,20,utility_restoration,isolated_physical,public_shared,66402,3.9851019638893495,0.4301062691347107,4,2,0,0,0.0,20.260885302426786,56,8744,68,6800,124,15544,0.28254379492079623,0,0,2,0,15,7
ppo_kpi_only,66201,21,commercial,telemetry_integrity,private_fragmented,66403,2.245358905348489,0.8468097233113112,5,6,8,4,0.5,20.17143772780907,52,8240,114,11400,166,19640,0.3084969853091996,8,0,0,6,0,10
ppo_kpi_only,66201,22,humanitarian,telemetry_integrity,private_fragmented,66404,3.7472362759561095,0.0,0,0,0,0,0.0,20.198835461892003,52,8240,84,8400,136,16640,-0.45448341765573663,0,0,0,0,0,24
ppo_kpi_only,66201,23,utility_restoration,telemetry_integrity,private_fragmented,66405,4.472865217759966,1.4126441397605272,2,6,6,0,0.0,20.836071601257586,52,8240,122,12200,174,20440,0.7063871792568907,6,0,0,0,10,8
ppo_kpi_only,66201,24,commercial,partition,public_shared,66406,3.5295019211080403,0.9771534326144543,4,6,9,3,0.3333333333333333,20.721139689367753,24,4096,42,4200,66,8296,0.48799387608920464,9,1,0,9,0,5
ppo_kpi_only,66201,25,humanitarian,partition,private_fragmented,66407,3.5495590688928247,-0.02883068599597471,2,0,0,0,0.0,20.177100695875993,24,4096,61,6100,85,10196,-0.48212804040933166,0,0,0,0,0,24
ppo_kpi_only,66201,26,utility_restoration,partition,private_fragmented,66408,2.116520095614643,2.200431009494462,5,10,11,3,0.2727272727272727,21.089642686138767,28,4600,47,4700,75,9300,1.128291032071517,11,0,2,0,7,4
ppo_kpi_only,66201,27,commercial,correlated,private_fragmented,66409,2.2962123945839363,3.3882113390066557,4,12,13,4,0.3076923076923077,20.96554846098237,52,8240,104,10400,156,18640,2.219789837469391,13,3,0,4,0,4
ppo_kpi_only,66201,28,humanitarian,correlated,public_shared,66410,3.1622372479791516,-0.010559999999999998,1,0,0,0,0.0,20.21421566895476,52,8240,102,10200,154,18440,-0.46153342348787485,0,0,0,0,0,24
ppo_kpi_only,66201,29,utility_restoration,correlated,private_fragmented,66401,2.7303875549953225,1.8695899069829487,4,10,10,0,0.0,21.09829349330579,54,8492,92,9200,146,17692,1.5974228947949378,10,0,1,0,9,4
ppo_kpi_only,66201,30,commercial,compound,private_fragmented,66402,8.313272935113739,-0.9321267064577595,8,0,4,4,1.0,21.870215583143285,42,6760,105,10500,147,17260,-2.973704794557987,4,2,0,8,0,10
ppo_kpi_only,66201,31,humanitarian,compound,private_fragmented,66403,6.26405264333524,0.16136228788102708,0,1,0,0,0.0,20.185817023691094,46,7352,104,10400,150,17752,-0.30822202797898435,0,0,0,0,0,24
ppo_kpi_only,66201,32,utility_restoration,compound,public_shared,66404,2.158016038485739,1.2806693542989125,2,7,6,1,0.16666666666666666,20.514863881061736,44,7056,78,7800,122,14856,1.0462858394496186,6,0,0,0,11,7
ppo_kpi_only,66201,33,commercial,ood,private_fragmented,66405,9.023447379602707,-0.2793909660760496,5,1,5,5,1.0,20.462162679139944,46,7352,101,10100,147,17452,-2.895580091281478,5,1,0,6,0,12
ppo_kpi_only,66201,34,humanitarian,ood,private_fragmented,66406,4.035920989900896,0.0,0,0,0,0,0.0,20.225239770371108,46,7352,103,10300,149,17652,-0.45621552593940534,0,0,0,0,0,24
ppo_kpi_only,66201,35,utility_restoration,ood,private_fragmented,66407,1.9580753720996555,2.7990818351196665,2,9,6,0,0.0,20.91914951535932,47,7478,109,10900,156,18378,3.202215290251911,6,1,0,0,11,6
ppo_kpi_only,66201,36,commercial,isolated_physical,public_shared,66408,2.1063730719758578,1.062600157983798,2,6,5,0,0.0,20.231979000648543,52,8240,76,7600,128,15840,0.053688396574021635,5,1,0,5,0,13
ppo_kpi_only,66201,37,humanitarian,isolated_physical,private_fragmented,66409,2.71846922041569,0.23346651006146316,0,1,0,0,0.0,20.197838762653056,52,8240,96,9600,148,17840,-0.21484430526103093,0,0,0,0,0,24
ppo_kpi_only,66201,38,utility_restoration,isolated_physical,private_fragmented,66410,5.740175315274184,-0.015768870911050916,11,5,10,5,0.5,21.00707477067362,62,9500,98,9800,160,19300,-1.038089877201264,10,1,1,0,8,4
ppo_kpi_only,66201,39,commercial,telemetry_integrity,private_fragmented,66401,5.4123255193311595,-0.16050003255103606,6,3,5,2,0.4,21.42550999337149,52,8240,112,11200,164,19440,-0.8031704012599075,5,1,0,12,0,6
ppo_kpi_only,66201,40,humanitarian,telemetry_integrity,public_shared,66402,3.0757145034791535,0.2145977583383717,1,1,0,0,0.0,20.24713071978757,52,8240,76,7600,128,15840,-0.23585652868250317,0,0,0,0,0,24
ppo_kpi_only,66201,41,utility_restoration,telemetry_integrity,private_fragmented,66403,2.422297408717228,0.6462149309039105,4,4,7,3,0.42857142857142855,20.733562595196535,52,8240,114,11400,166,19640,0.2538450626216582,7,0,0,0,9,8
ppo_kpi_only,66201,42,commercial,partition,private_fragmented,66404,6.630974305799598,-0.1241718518664557,8,3,9,6,0.6666666666666666,21.15280661303133,24,4096,53,5300,77,9396,-2.216570571391694,9,1,0,5,0,9
ppo_kpi_only,66201,43,humanitarian,partition,private_fragmented,66401,4.99329628384155,-0.019948226680064105,1,0,0,0,0.0,20.179861271629385,24,4096,53,5300,77,9396,-0.48190800438311343,0,0,0,0,0,24
ppo_kpi_only,66201,44,utility_restoration,partition,public_shared,66402,4.248283985415111,1.036318685009051,7,4,4,3,0.75,15.360062138579,29,4568,40,4000,69,8568,0.11801837392791018,4,2,2,0,13,3
ppo_kpi_only,66201,45,commercial,correlated,private_fragmented,66403,6.747981679284297,1.08596418947867,5,6,9,5,0.5555555555555556,21.10312732744489,52,8240,104,10400,156,18640,-1.176233367639813,9,1,0,8,0,6
ppo_kpi_only,66201,46,humanitarian,correlated,private_fragmented,66404,2.8798056385811925,-0.018198199203665784,2,0,0,0,0.0,20.24093594646031,54,8492,102,10200,156,18692,-0.46747703303515287,0,0,0,0,0,24
ppo_kpi_only,66201,47,utility_restoration,correlated,private_fragmented,66405,7.445476302359571,1.2190779891842396,9,7,9,3,0.3333333333333333,21.690975713717716,58,8996,124,12400,182,21396,-0.11684907429036488,9,0,3,0,7,5
ppo_kpi_only,66201,48,commercial,compound,public_shared,66406,3.5184872394045117,2.063684765376465,1,9,8,1,0.125,20.225368244011364,48,7648,83,8300,131,15948,0.3143175270662647,8,1,0,3,0,12
ppo_kpi_only,66201,49,humanitarian,compound,private_fragmented,66407,5.681810546461027,0.0,0,0,0,0,0.0,20.1888266148676,42,6760,90,9000,132,15760,-0.46609086327876614,0,0,0,0,0,24
ppo_kpi_only,66201,50,utility_restoration,compound,private_fragmented,66408,4.586184062405937,0.5921065237403176,5,3,4,2,0.5,21.71546653401923,48,7560,115,11500,163,19060,0.40886382905241175,4,0,0,0,12,8
ppo_kpi_only,66201,51,commercial,ood,private_fragmented,66409,1.9192952102473684,3.4636081212148966,2,11,11,2,0.18181818181818182,21.181237023535672,41,6612,94,9400,135,16012,2.830628867340258,11,2,0,4,0,7
ppo_kpi_only,66201,52,humanitarian,ood,public_shared,66410,5.3594068247542905,0.49920639632520203,0,1,0,0,0.0,20.176453509619154,41,6612,90,9000,131,15612,0.03504995537667632,0,0,0,0,0,24
ppo_kpi_only,66201,53,utility_restoration,ood,private_fragmented,66401,3.4473444220798823,0.5839495032513904,7,3,5,4,0.8,20.92000365646404,46,7286,103,10300,149,17586,0.28018018712131676,5,0,1,0,10,8
ppo_kpi_only,66201,54,commercial,isolated_physical,private_fragmented,66402,3.5207302040759387,0.563379272350825,3,3,3,2,0.6666666666666666,20.706481583927705,52,8240,102,10200,154,18440,-0.5147770133254544,3,2,0,7,0,12
ppo_kpi_only,66201,55,humanitarian,isolated_physical,private_fragmented,66403,7.0578138879995285,-0.20157722879819567,3,0,0,0,0.0,20.2567426821661,54,8492,94,9400,148,17892,-0.6759241121261929,0,0,0,0,0,24
ppo_kpi_only,66201,56,utility_restoration,isolated_physical,public_shared,66404,1.7982114527581283,3.1229084003307364,1,10,10,0,0.0,20.273621113326925,52,8240,68,6800,120,15040,1.5705878674187548,10,0,0,0,7,7
ppo_kpi_only,66201,57,commercial,telemetry_integrity,private_fragmented,66405,4.918777553693973,0.5127484013374517,7,6,10,6,0.6,21.592658458313647,52,8240,106,10600,158,18840,-2.04380583993328,10,2,0,8,0,4
ppo_kpi_only,66201,58,humanitarian,telemetry_integrity,private_fragmented,66406,3.569391315704489,0.0,0,0,0,0,0.0,20.119337748057674,52,8240,114,11400,166,19640,-0.4534163478942269,0,0,0,0,0,24
ppo_kpi_only,66201,59,utility_restoration,telemetry_integrity,private_fragmented,66407,4.18723757482505,0.37940521754010803,11,5,16,11,0.6875,10.067770785793304,50,7672,108,10800,158,18472,-0.950691134154644,16,0,0,0,6,2
