method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_predictive_uncertainty,66202,18,commercial,isolated_physical,private_fragmented,66401,3.4368122163443324,0.1904368487971255,1,1,0,0,0.0,20.349283441015366,52,8240,108,10800,160,19040,-0.19018402450094046,0,0,0,0,4,20
ppo_predictive_uncertainty,66202,19,humanitarian,isolated_physical,private_fragmented,66402,4.495344722861795,0.31129006488183364,4,4,4,1,0.25,20.17524529848881,56,8744,84,8400,140,17144,0.013046259989373109,4,2,0,0,14,4
ppo_predictive_uncertainty,66202,20,utility_restoration,isolated_physical,public_shared,66403,3.071886957288983,0.4320704075577467,8,3,0,0,0.0,20.192388053700235,68,10256,52,5200,120,15456,0.18380412430523502,0,0,8,5,0,11
ppo_predictive_uncertainty,66202,21,commercial,telemetry_integrity,private_fragmented,66404,3.1944146191739624,0.3784746314526939,2,1,0,0,0.0,21.53504013996255,52,8240,122,12200,174,20440,0.20530814373765008,0,0,1,0,15,8
ppo_predictive_uncertainty,66202,22,humanitarian,telemetry_integrity,private_fragmented,66405,3.5133074263584336,-0.014618965675304886,1,0,0,0,0.0,20.212813341824464,52,8240,122,12200,174,20440,-0.21569881023345547,0,0,0,0,14,10
ppo_predictive_uncertainty,66202,23,utility_restoration,telemetry_integrity,private_fragmented,66406,5.617146884039588,-0.1940634013835202,7,1,2,2,1.0,20.664194210053886,62,9500,98,9800,160,19300,-1.8885340103271593,2,0,4,5,1,12
ppo_predictive_uncertainty,66202,24,commercial,partition,public_shared,66407,3.9962050960781017,0.0,0,0,0,0,0.0,21.487424380653238,24,4096,36,3600,60,7696,-0.22197723057646862,0,0,0,0,13,11
ppo_predictive_uncertainty,66202,25,humanitarian,partition,private_fragmented,66408,4.048132353696842,0.4566720830773232,2,2,2,1,0.5,20.216981781324957,24,4096,51,5100,75,9196,-0.2317099545217478,2,0,0,0,10,12
ppo_predictive_uncertainty,66202,26,utility_restoration,partition,private_fragmented,66409,4.5348410211669234,1.001508975712543,4,4,4,0,0.0,20.643917381867254,26,4348,53,5300,79,9648,0.8470905511192828,4,0,3,3,1,13
ppo_predictive_uncertainty,66202,27,commercial,correlated,private_fragmented,66410,4.098154351589551,-0.01646494381953007,1,0,0,0,0.0,20.250164531409958,52,8240,110,11000,162,19240,-0.25905386992906737,0,0,2,0,11,11
ppo_predictive_uncertainty,66202,28,humanitarian,correlated,public_shared,66401,2.855617899096891,2.223951722186355,2,6,6,0,0.0,20.478591587919855,52,8240,98,9800,150,18040,1.8852894965471356,6,0,0,0,14,4
ppo_predictive_uncertainty,66202,29,utility_restoration,correlated,private_fragmented,66402,4.2554240999472865,0.8521763492330328,13,4,5,4,0.8,20.78839671446705,68,10256,110,11000,178,21256,0.21723291065856506,5,0,8,1,0,10
ppo_predictive_uncertainty,66202,30,commercial,compound,private_fragmented,66403,7.718898411618756,0.09725608548144435,2,1,0,0,0.0,21.80693402454073,44,7056,102,10200,146,17256,-0.16505730498826818,0,0,0,0,12,12
ppo_predictive_uncertainty,66202,31,humanitarian,compound,private_fragmented,66404,3.8347363484614214,2.79204263402849,5,10,13,4,0.3076923076923077,20.22277072804084,45,7160,106,10600,151,17760,2.6613036175183247,14,1,0,0,3,6
ppo_predictive_uncertainty,66202,32,utility_restoration,compound,public_shared,66405,5.373631562830738,-0.11106609276417517,11,1,4,4,1.0,20.205062387085903,58,8886,73,7300,131,16186,-0.8812863423054839,4,0,7,4,0,9
ppo_predictive_uncertainty,66202,33,commercial,ood,private_fragmented,66406,5.828444341962188,0.13906773321452942,2,1,0,0,0.0,21.02842976157919,48,7648,114,11400,162,19048,-0.1299029328372437,0,0,0,0,11,13
ppo_predictive_uncertainty,66202,34,humanitarian,ood,private_fragmented,66407,4.712451726002551,2.45027958779271,3,6,6,0,0.0,20.217713170087226,44,7012,99,9900,143,16912,1.3120203433630517,6,2,0,0,3,13
ppo_predictive_uncertainty,66202,35,utility_restoration,ood,private_fragmented,66408,7.001979180942154,-0.19684199344797565,11,0,0,0,0.0,20.191007467046685,58,8820,109,10900,167,19720,-0.49849174100675187,0,0,8,2,0,14
ppo_predictive_uncertainty,66202,36,commercial,isolated_physical,public_shared,66409,2.7077403839715175,0.5733129301008248,1,3,0,0,0.0,20.135823177911718,52,8240,60,6000,112,14240,0.3230664877969957,0,0,0,0,11,13
ppo_predictive_uncertainty,66202,37,humanitarian,isolated_physical,private_fragmented,66410,3.360479095589376,0.6048368820466569,5,4,8,5,0.625,20.182880786983176,52,8240,96,9600,148,17840,-0.5724550658277335,14,0,0,0,1,9
ppo_predictive_uncertainty,66202,38,utility_restoration,isolated_physical,private_fragmented,66401,3.0928003093059164,0.7741874518657612,1,4,4,0,0.0,20.812369696403124,54,8492,108,10800,162,19292,0.18992014087183215,4,0,1,5,1,13
ppo_predictive_uncertainty,66202,39,commercial,telemetry_integrity,private_fragmented,66402,2.458972042081655,0.260942264350005,0,1,0,0,0.0,20.61319774569708,52,8240,120,12000,172,20240,0.0481884320975151,0,0,0,0,13,11
ppo_predictive_uncertainty,66202,40,humanitarian,telemetry_integrity,public_shared,66403,5.329223907597797,1.3197715080335437,3,5,5,0,0.0,20.25666560212374,54,8492,78,7800,132,16292,0.28580571834684837,5,1,0,0,1,17
ppo_predictive_uncertainty,66202,41,utility_restoration,telemetry_integrity,private_fragmented,66404,3.6910304293496905,0.9102765559625273,8,5,8,3,0.375,20.864487975445478,58,8996,110,11000,168,19996,0.41407443543806227,8,0,3,2,1,10
ppo_predictive_uncertainty,66202,42,commercial,partition,private_fragmented,66401,3.9832237299778943,-0.011558945572903908,1,0,0,0,0.0,21.39565176294869,24,4096,55,5500,79,9596,-0.20745828795277127,0,0,1,0,14,9
ppo_predictive_uncertainty,66202,43,humanitarian,partition,private_fragmented,66402,5.107727973396552,-0.12479243898843094,7,2,8,6,0.75,20.266514381262667,24,4096,55,5500,79,9596,-1.146312801896189,8,0,0,0,4,12
ppo_predictive_uncertainty,66202,44,utility_restoration,partition,public_shared,66403,1.6734122001836744,0.583824485752763,8,5,5,1,0.2,21.163484689235386,31,4978,54,5400,85,10378,0.4967083887552159,5,0,7,2,1,9
ppo_predictive_uncertainty,66202,45,commercial,correlated,private_fragmented,66404,4.401442578060559,0.11685364078688504,1,1,0,0,0.0,20.179103186626968,52,8240,116,11600,168,19840,-0.2515550146814783,0,0,0,0,5,19
ppo_predictive_uncertainty,66202,46,humanitarian,correlated,private_fragmented,66405,4.284495313138227,-0.9279735487289271,10,0,9,9,1.0,20.17662566381422,52,8240,126,12600,178,20840,-1.047659765527358,9,0,0,0,1,14
ppo_predictive_uncertainty,66202,47,utility_restoration,correlated,private_fragmented,66406,4.999578883286214,0.2299929869435669,9,2,4,4,1.0,20.454853151046592,62,9500,106,10600,168,20100,-0.7035449714572994,4,0,5,1,0,14
ppo_predictive_uncertainty,66202,48,commercial,compound,public_shared,66407,4.433481961476507,0.6017416616902409,0,2,0,0,0.0,20.851555427967376,43,6908,72,7200,115,14108,0.4491407699213818,0,0,0,0,17,7
ppo_predictive_uncertainty,66202,49,humanitarian,compound,private_fragmented,66408,3.4886976041034083,2.0557555405098946,6,8,11,5,0.45454545454545453,20.253463677149945,49,7796,105,10500,154,18296,0.14249206825383998,16,0,0,0,3,5
ppo_predictive_uncertainty,66202,50,utility_restoration,compound,private_fragmented,66409,6.962121011278969,0.10303604677131206,8,2,6,4,0.6666666666666666,20.68330201730893,51,7960,94,9400,145,17360,-0.6201496442788551,6,0,3,1,1,13
ppo_predictive_uncertainty,66202,51,commercial,ood,private_fragmented,66410,7.221864936756308,-0.017757249208954724,1,0,0,0,0.0,21.135182003309268,44,7056,104,10400,148,17456,-0.3310884388294925,0,0,0,0,9,15
ppo_predictive_uncertainty,66202,52,humanitarian,ood,public_shared,66401,5.0201974358018395,1.363947302137617,3,6,7,3,0.42857142857142855,20.199049932727114,48,7648,72,7200,120,14848,-0.1705457068035148,14,0,0,0,5,5
ppo_predictive_uncertainty,66202,53,utility_restoration,ood,private_fragmented,66402,6.407544925057739,0.4159075572042812,13,2,1,1,1.0,20.71148927280962,62,9280,107,10700,169,19980,-0.08215978310514138,1,0,11,5,0,7
ppo_predictive_uncertainty,66202,54,commercial,isolated_physical,private_fragmented,66403,3.4515449012304673,0.23532391514030201,0,1,0,0,0.0,20.63848472551044,52,8240,106,10600,158,18840,0.016614645732919243,0,0,0,0,13,11
ppo_predictive_uncertainty,66202,55,humanitarian,isolated_physical,private_fragmented,66404,1.8107355854809772,1.7183762254991828,1,6,7,1,0.14285714285714285,15.213314305232782,51,7956,80,8000,131,15956,1.2283072882012152,12,0,0,1,8,3
ppo_predictive_uncertainty,66202,56,utility_restoration,isolated_physical,public_shared,66405,4.364101148678763,-0.07628313174600265,6,0,0,0,0.0,20.118011470399907,64,9752,82,8200,146,17952,-0.3921846068920725,0,0,6,0,1,17
ppo_predictive_uncertainty,66202,57,commercial,telemetry_integrity,private_fragmented,66406,4.795958039915866,-0.11370148046391285,2,0,0,0,0.0,20.53282669956248,52,8240,126,12600,178,20840,-0.35847722870340804,0,0,0,0,12,12
ppo_predictive_uncertainty,66202,58,humanitarian,telemetry_integrity,private_fragmented,66407,5.931575834568323,-0.5970662524276027,7,0,6,6,1.0,20.17113620727622,52,8240,116,11600,168,19840,-2.5502565854065375,6,0,0,0,3,15
ppo_predictive_uncertainty,66202,59,utility_restoration,telemetry_integrity,private_fragmented,66408,1.6480931297182317,0.9889353285173095,4,4,4,1,0.25,20.223713081746368,56,8744,120,12000,176,20744,0.8907788628249272,4,0,2,1,1,16
