method,rl_seed,episode_index,application,regime,information_condition,environment_seed,service_loss,net_causal_utility,harmful_actions,beneficial_actions,autonomous_completed_actions,autonomous_harmful_actions,autonomous_harm_rate,operator_minutes,operational_messages,operational_bytes,sketch_messages,sketch_bytes,total_messages,total_bytes,trajectory_reward,delegation_execute_autonomously,delegation_communicate,delegation_request_evidence,delegation_defer,delegation_abstain,delegation_escalate_operator
ppo_kpi_only,66204,11,utility_restoration,correlated,private_fragmented,66410,4.563636163299252,1.414135858954969,6,5,4,0,0.0,21.31994054790786,64,9752,110,11000,174,20752,0.3431193125892041,4,4,2,0,1,13
ppo_kpi_only,66204,12,commercial,compound,public_shared,66401,4.142380929849453,2.019430178716904,2,6,5,0,0.0,20.37227955178767,42,6760,55,5500,97,12260,1.2255177094197587,5,0,0,2,0,17
ppo_kpi_only,66204,13,humanitarian,compound,private_fragmented,66402,3.33220436251352,1.9008289383564194,9,6,6,0,0.0,5.299794421156848,57,8242,94,9400,151,17642,1.3736547632433969,8,0,9,6,0,1
ppo_kpi_only,66204,14,utility_restoration,compound,private_fragmented,66403,5.05049284382862,-0.3548151840386507,13,1,5,5,1.0,21.628635318394707,53,8168,94,9400,147,17568,-0.8192669764185043,5,5,1,0,4,9
ppo_kpi_only,66204,15,commercial,ood,private_fragmented,66404,5.1486171922296595,0.9359751249734025,5,5,8,3,0.375,20.615295455807782,48,7648,101,10100,149,17748,-0.08617754701327969,8,3,0,6,1,6
ppo_kpi_only,66204,16,humanitarian,ood,public_shared,66401,4.204988469704322,1.3898920076234056,6,6,6,0,0.0,10.115159112454236,53,7962,72,7200,125,15162,2.0098943203543396,10,0,4,6,2,2
ppo_kpi_only,66204,17,utility_restoration,ood,private_fragmented,66402,5.867005588018364,1.6603517755449522,9,5,4,1,0.25,20.71148927280962,49,7642,107,10700,156,18342,2.084830683380257,9,6,1,0,1,7
ppo_kpi_only,66204,18,commercial,isolated_physical,private_fragmented,66403,3.315110881035209,0.11290765322879538,2,3,2,2,1.0,20.359383793663056,52,8240,106,10600,158,18840,-0.562820688846594,2,3,0,4,3,12
ppo_kpi_only,66204,19,humanitarian,isolated_physical,private_fragmented,66404,1.8520088875626288,1.620473903668111,6,6,6,0,0.0,0.0,60,8616,80,8000,140,16616,1.46101611386348,10,0,6,7,1,0
ppo_kpi_only,66204,20,utility_restoration,isolated_physical,public_shared,66405,2.7850365084167943,1.3077458585226682,4,5,5,1,0.2,20.214852991385726,54,8492,84,8400,138,16892,1.0624663405997705,5,0,1,0,7,11
ppo_kpi_only,66204,21,commercial,telemetry_integrity,private_fragmented,66406,7.368491777503079,-0.6089980027312684,9,1,8,8,1.0,20.2345630887468,52,8240,126,12600,178,20840,-3.5986048158946473,8,1,0,4,3,8
ppo_kpi_only,66204,22,humanitarian,telemetry_integrity,private_fragmented,66407,5.085111981555868,-0.37289223291801016,16,0,2,2,1.0,0.0,76,10632,116,11600,192,22232,-0.9371517288471158,2,0,14,2,6,0
ppo_kpi_only,66204,23,utility_restoration,telemetry_integrity,private_fragmented,66408,2.5093828937055056,0.6297812969756366,4,3,1,0,0.0,21.278330324288756,60,9248,120,12000,180,21248,0.1838027381404758,1,2,1,0,7,13
ppo_kpi_only,66204,24,commercial,partition,public_shared,66409,2.984113183849091,0.9768101169442165,3,5,7,3,0.42857142857142855,20.693409784444587,24,4096,53,5300,77,9396,-0.2946897487383906,7,2,0,4,2,9
ppo_kpi_only,66204,25,humanitarian,partition,private_fragmented,66410,4.761818519906989,-0.08506896473266112,16,1,3,2,0.6666666666666666,0.0,31,4346,57,5700,88,10046,-0.19769723008192389,3,0,14,2,5,0
ppo_kpi_only,66204,26,utility_restoration,partition,private_fragmented,66401,3.8388018275190614,1.1012665246849975,8,5,6,2,0.3333333333333333,20.935702445810897,30,4852,53,5300,83,10152,0.17072173682189004,6,3,3,0,3,9
ppo_kpi_only,66204,27,commercial,correlated,private_fragmented,66402,3.2136161944545862,-0.550688796249862,5,0,3,3,1.0,20.962424894893537,52,8240,126,12600,178,20840,-1.3320342795204292,3,0,0,9,0,12
ppo_kpi_only,66204,28,humanitarian,correlated,public_shared,66403,5.330813596280853,-0.8686587208326656,21,0,5,5,1.0,5.038998351608894,79,11168,70,7000,149,18168,-1.2942411751442582,5,0,15,0,3,1
ppo_kpi_only,66204,29,utility_restoration,correlated,private_fragmented,66404,1.8369039830847838,1.4294904316020378,5,5,4,0,0.0,20.607259062729884,60,9248,100,10000,160,19248,1.07821832699209,9,3,1,0,1,10
ppo_kpi_only,66204,30,commercial,compound,private_fragmented,66405,3.084477907066937,3.7357684290414035,2,11,11,2,0.18181818181818182,20.66393090151024,46,7352,92,9200,138,16552,0.8905132414156132,11,0,0,6,3,4
ppo_kpi_only,66204,31,humanitarian,compound,private_fragmented,66406,4.633965199721362,1.6745236822684417,13,5,5,0,0.0,0.0,66,9240,91,9100,157,18340,1.2985935525457504,5,0,13,0,6,0
ppo_kpi_only,66204,32,utility_restoration,compound,public_shared,66407,7.539814337909205,-1.6790570223055201,15,0,10,10,1.0,20.587585321638915,52,8108,93,9300,145,17408,-4.094595250386201,13,1,2,0,3,5
ppo_kpi_only,66204,33,commercial,ood,private_fragmented,66408,2.7238708871296153,0.5791091970044265,1,2,3,1,0.3333333333333333,20.53298438723816,42,6760,90,9000,132,15760,-0.3759263137811627,3,2,0,8,1,10
ppo_kpi_only,66204,34,humanitarian,ood,private_fragmented,66409,8.752720279097087,-0.516014918334051,16,0,2,2,1.0,15.866760333621942,64,9598,93,9300,157,18898,-1.5474414560844347,2,0,12,2,4,4
ppo_kpi_only,66204,35,utility_restoration,ood,private_fragmented,66410,3.158395367498868,0.3895707127129221,5,3,2,2,1.0,21.296581560212534,51,7982,115,11500,166,19482,-0.040803406551233955,2,0,3,0,9,10
ppo_kpi_only,66204,36,commercial,isolated_physical,public_shared,66401,0.6100363543591333,5.570104555362363,0,17,17,0,0.0,15.223127018547501,51,7956,54,5400,105,13356,2.6616860519391907,17,0,0,3,1,3
ppo_kpi_only,66204,37,humanitarian,isolated_physical,private_fragmented,66402,5.212602220142228,0.09382325030209322,18,3,3,0,0.0,0.0,84,11640,84,8400,168,20040,0.245595358679878,3,0,18,2,1,0
ppo_kpi_only,66204,38,utility_restoration,isolated_physical,private_fragmented,66403,1.5101857711808648,2.377796463430438,5,8,5,0,0.0,20.421486485346673,62,9500,98,9800,160,19300,1.6810516060159697,5,3,2,0,4,10
ppo_kpi_only,66204,39,commercial,telemetry_integrity,private_fragmented,66404,4.879084403969226,0.5131881992435849,5,4,8,4,0.5,21.121096349386903,52,8240,124,12400,176,20640,-0.9532023155992748,8,1,0,6,3,6
ppo_kpi_only,66204,40,humanitarian,telemetry_integrity,public_shared,66401,2.560258405313354,1.049331626140568,7,4,5,1,0.2,0.0,60,8616,60,6000,120,14616,0.29364355371652856,5,0,6,8,5,0
ppo_kpi_only,66204,41,utility_restoration,telemetry_integrity,private_fragmented,66402,2.086157426910063,1.4503555857885315,6,5,5,1,0.2,21.14588654912666,58,8996,98,9800,156,18796,1.1352040452613592,7,3,0,0,4,10
ppo_kpi_only,66204,42,commercial,partition,private_fragmented,66403,3.137024489189721,1.308107874036322,1,5,6,1,0.16666666666666666,20.84468321134437,24,4096,53,5300,77,9396,0.18412908580238846,6,2,0,6,1,9
ppo_kpi_only,66204,43,humanitarian,partition,private_fragmented,66404,3.6208656662598915,0.4787600726266534,9,2,2,0,0.0,10.595887354532984,28,4284,53,5300,81,9584,0.21883433957949527,2,0,7,6,7,2
ppo_kpi_only,66204,44,utility_restoration,partition,public_shared,66405,4.015559773818965,-0.3400881612637972,4,0,2,2,1.0,20.99586498957525,25,4222,40,4000,65,8222,-0.9456824119215745,2,0,1,0,8,13
ppo_kpi_only,66204,45,commercial,correlated,private_fragmented,66406,7.360987036629041,0.1126581297211812,3,2,3,2,0.6666666666666666,20.943546615088987,52,8240,108,10800,160,19040,-2.05088050945588,3,0,0,5,1,15
ppo_kpi_only,66204,46,humanitarian,correlated,private_fragmented,66407,3.324073200348076,0.9128786696100197,13,4,6,2,0.3333333333333333,0.0,70,9876,112,11200,182,21076,1.0545856455967242,6,0,11,5,2,0
ppo_kpi_only,66204,47,utility_restoration,correlated,private_fragmented,66408,7.087824407338097,-0.8812055516533612,10,0,4,4,1.0,20.82977965569797,60,9248,112,11200,172,20448,-1.1464335744682845,4,2,2,0,4,12
ppo_kpi_only,66204,48,commercial,compound,public_shared,66409,2.172408280002477,1.3120069037258513,3,4,4,1,0.25,20.41673503204219,41,6612,63,6300,104,12912,0.16362848739534208,4,2,0,4,2,12
ppo_kpi_only,66204,49,humanitarian,compound,private_fragmented,66410,3.9170948018649088,2.279614842295413,9,6,6,0,0.0,0.0,52,7366,96,9600,148,16966,2.448477446982149,10,0,9,4,1,0
ppo_kpi_only,66204,50,utility_restoration,compound,private_fragmented,66401,13.337814998859619,-0.8766730594177629,13,2,10,10,1.0,21.835211870855,47,7412,89,8900,136,16312,-8.187104455431143,11,0,1,0,5,7
ppo_kpi_only,66204,51,commercial,ood,private_fragmented,66402,4.711359773507866,2.127811764140552,4,8,11,4,0.36363636363636365,20.27554903859224,42,6760,96,9600,138,16360,-0.5505638806347938,11,1,0,3,2,7
ppo_kpi_only,66204,52,humanitarian,ood,public_shared,66403,3.2710507692559943,1.526861863710947,2,6,5,0,0.0,5.022351474117931,47,7004,70,7000,117,14004,1.0550113634243539,9,0,2,2,10,1
ppo_kpi_only,66204,53,utility_restoration,ood,private_fragmented,66404,4.856113068245987,1.495698938421329,8,5,5,1,0.2,21.089450541904448,53,8190,107,10700,160,18890,3.64219350191371,8,4,2,0,5,5
ppo_kpi_only,66204,54,commercial,isolated_physical,private_fragmented,66405,3.9609048809835143,-0.3026505796736786,6,2,7,5,0.7142857142857143,20.523942796074657,52,8240,114,11400,166,19640,-0.8801050283714374,7,1,0,5,1,10
ppo_kpi_only,66204,55,humanitarian,isolated_physical,private_fragmented,66406,3.0096724808324646,0.5623257429676993,11,5,5,0,0.0,0.0,70,9876,88,8800,158,18676,0.4824455224611729,5,0,11,1,7,0
ppo_kpi_only,66204,56,utility_restoration,isolated_physical,public_shared,66407,3.560280496006376,2.051819107171292,5,7,8,1,0.125,20.231516855573368,56,8744,64,6400,120,15144,0.6545742599271014,9,2,0,0,7,6
ppo_kpi_only,66204,57,commercial,telemetry_integrity,private_fragmented,66408,3.277897639007682,1.0589288665350265,2,4,4,2,0.5,20.68909669743777,52,8240,112,11200,164,19440,0.1650161665249094,4,3,0,2,0,15
ppo_kpi_only,66204,58,humanitarian,telemetry_integrity,private_fragmented,66409,3.7392642652231354,0.38084240724535345,10,2,3,1,0.3333333333333333,0.0,66,9372,104,10400,170,19772,0.4246064416133162,3,0,9,6,6,0
ppo_kpi_only,66204,59,utility_restoration,telemetry_integrity,private_fragmented,66410,4.059279381826764,1.0925510127456195,11,5,7,4,0.5714285714285714,21.413715024410436,66,10004,124,12400,190,22404,-0.3832892610096509,9,5,1,0,3,6
