sender,recipient,messages
HUM-00-ngo,HUM-03-assessment,20
HUM-00-ngo,HUM-17-transport,15
HUM-00-ngo,HUM-20-clinic,20
HUM-00-ngo,HUM-25-transport,15
HUM-00-ngo,HUM-26-local_authority,19
HUM-00-ngo,HUM-27-assessment,15
HUM-01-transport,HUM-03-assessment,17
HUM-01-transport,HUM-04-clinic,18
HUM-01-transport,HUM-23-hub,17
HUM-01-transport,HUM-26-local_authority,16
HUM-01-transport,HUM-27-assessment,17
HUM-02-local_authority,HUM-04-clinic,18
HUM-02-local_authority,HUM-05-shelter,19
HUM-02-local_authority,HUM-12-clinic,20
HUM-03-assessment,HUM-00-ngo,17
HUM-03-assessment,HUM-01-transport,17
HUM-03-assessment,HUM-04-clinic,18
HUM-03-assessment,HUM-05-shelter,16
HUM-03-assessment,HUM-06-depot,18
HUM-04-clinic,HUM-01-transport,17
HUM-04-clinic,HUM-02-local_authority,16
HUM-04-clinic,HUM-03-assessment,17
HUM-04-clinic,HUM-05-shelter,17
HUM-04-clinic,HUM-06-depot,17
HUM-04-clinic,HUM-07-hub,17
HUM-04-clinic,HUM-14-depot,16
HUM-05-shelter,HUM-02-local_authority,18
HUM-05-shelter,HUM-03-assessment,15
HUM-05-shelter,HUM-04-clinic,19
HUM-05-shelter,HUM-06-depot,15
HUM-05-shelter,HUM-07-hub,18
HUM-05-shelter,HUM-08-ngo,15
HUM-06-depot,HUM-03-assessment,16
HUM-06-depot,HUM-04-clinic,15
HUM-06-depot,HUM-05-shelter,20
HUM-06-depot,HUM-07-hub,15
HUM-06-depot,HUM-08-ngo,19
HUM-06-depot,HUM-09-transport,15
HUM-07-hub,HUM-04-clinic,17
HUM-07-hub,HUM-05-shelter,15
HUM-07-hub,HUM-06-depot,17
HUM-07-hub,HUM-08-ngo,17
HUM-07-hub,HUM-09-transport,17
HUM-07-hub,HUM-10-local_authority,17
HUM-07-hub,HUM-14-depot,17
HUM-08-ngo,HUM-05-shelter,15
HUM-08-ngo,HUM-06-depot,15
HUM-08-ngo,HUM-07-hub,17
HUM-08-ngo,HUM-09-transport,15
HUM-08-ngo,HUM-10-local_authority,18
HUM-08-ngo,HUM-11-assessment,15
HUM-09-transport,HUM-06-depot,17
HUM-09-transport,HUM-07-hub,15
HUM-09-transport,HUM-08-ngo,17
HUM-09-transport,HUM-10-local_authority,15
HUM-09-transport,HUM-12-clinic,18
HUM-09-transport,HUM-20-clinic,15
HUM-10-local_authority,HUM-07-hub,16
HUM-10-local_authority,HUM-08-ngo,16
HUM-10-local_authority,HUM-09-transport,17
