sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,75
UTL-00-zone_operator,UTL-02-cyber_defense,69
UTL-00-zone_operator,UTL-03-communications,71
UTL-00-zone_operator,UTL-04-resource_allocation,71
UTL-00-zone_operator,UTL-06-zone_operator,73
UTL-00-zone_operator,UTL-24-zone_operator,73
UTL-01-crew_dispatch,UTL-00-zone_operator,56
UTL-01-crew_dispatch,UTL-02-cyber_defense,43
UTL-02-cyber_defense,UTL-00-zone_operator,92
UTL-02-cyber_defense,UTL-01-crew_dispatch,93
UTL-02-cyber_defense,UTL-03-communications,86
UTL-02-cyber_defense,UTL-04-resource_allocation,90
UTL-02-cyber_defense,UTL-05-critical_load,90
UTL-02-cyber_defense,UTL-08-cyber_defense,91
UTL-02-cyber_defense,UTL-19-crew_dispatch,87
UTL-03-communications,UTL-00-zone_operator,84
UTL-03-communications,UTL-02-cyber_defense,76
UTL-03-communications,UTL-04-resource_allocation,84
UTL-03-communications,UTL-05-critical_load,79
UTL-03-communications,UTL-19-crew_dispatch,81
UTL-03-communications,UTL-20-cyber_defense,81
UTL-04-resource_allocation,UTL-00-zone_operator,84
UTL-04-resource_allocation,UTL-02-cyber_defense,70
UTL-04-resource_allocation,UTL-03-communications,68
UTL-04-resource_allocation,UTL-06-zone_operator,72
UTL-05-critical_load,UTL-02-cyber_defense,64
UTL-05-critical_load,UTL-03-communications,63
UTL-05-critical_load,UTL-06-zone_operator,66
UTL-06-zone_operator,UTL-00-zone_operator,69
UTL-06-zone_operator,UTL-04-resource_allocation,61
UTL-06-zone_operator,UTL-05-critical_load,62
UTL-06-zone_operator,UTL-17-critical_load,61
UTL-07-crew_dispatch,UTL-10-resource_allocation,49
UTL-07-crew_dispatch,UTL-12-zone_operator,36
UTL-08-cyber_defense,UTL-02-cyber_defense,86
UTL-08-cyber_defense,UTL-12-zone_operator,79
UTL-08-cyber_defense,UTL-13-crew_dispatch,77
UTL-08-cyber_defense,UTL-23-critical_load,80
UTL-09-communications,UTL-10-resource_allocation,54
UTL-09-communications,UTL-11-critical_load,55
UTL-09-communications,UTL-12-zone_operator,54
UTL-10-resource_allocation,UTL-07-crew_dispatch,60
UTL-10-resource_allocation,UTL-09-communications,48
UTL-10-resource_allocation,UTL-11-critical_load,51
UTL-10-resource_allocation,UTL-12-zone_operator,50
UTL-11-critical_load,UTL-09-communications,57
UTL-11-critical_load,UTL-10-resource_allocation,60
UTL-11-critical_load,UTL-27-communications,58
UTL-12-zone_operator,UTL-07-crew_dispatch,65
UTL-12-zone_operator,UTL-08-cyber_defense,63
UTL-12-zone_operator,UTL-09-communications,66
UTL-12-zone_operator,UTL-10-resource_allocation,64
UTL-12-zone_operator,UTL-13-crew_dispatch,66
UTL-12-zone_operator,UTL-23-critical_load,66
UTL-13-crew_dispatch,UTL-08-cyber_defense,51
UTL-13-crew_dispatch,UTL-12-zone_operator,41
UTL-14-cyber_defense,UTL-15-communications,74
UTL-14-cyber_defense,UTL-17-critical_load,65
UTL-14-cyber_defense,UTL-19-crew_dispatch,61
UTL-14-cyber_defense,UTL-20-cyber_defense,62
UTL-15-communications,UTL-14-cyber_defense,74
UTL-15-communications,UTL-18-zone_operator,66
UTL-15-communications,UTL-20-cyber_defense,65
UTL-15-communications,UTL-27-communications,64
UTL-16-resource_allocation,UTL-19-crew_dispatch,38
UTL-17-critical_load,UTL-06-zone_operator,67
UTL-17-critical_load,UTL-14-cyber_defense,59
UTL-17-critical_load,UTL-18-zone_operator,58
UTL-17-critical_load,UTL-20-cyber_defense,57
UTL-18-zone_operator,UTL-15-communications,75
UTL-18-zone_operator,UTL-17-critical_load,69
UTL-18-zone_operator,UTL-20-cyber_defense,66
UTL-18-zone_operator,UTL-26-cyber_defense,68
UTL-19-crew_dispatch,UTL-02-cyber_defense,64
UTL-19-crew_dispatch,UTL-03-communications,62
UTL-19-crew_dispatch,UTL-14-cyber_defense,66
UTL-19-crew_dispatch,UTL-16-resource_allocation,64
UTL-19-crew_dispatch,UTL-20-cyber_defense,68
UTL-20-cyber_defense,UTL-03-communications,80
UTL-20-cyber_defense,UTL-14-cyber_defense,78
UTL-20-cyber_defense,UTL-15-communications,84
UTL-20-cyber_defense,UTL-17-critical_load,81
UTL-20-cyber_defense,UTL-18-zone_operator,82
UTL-20-cyber_defense,UTL-19-crew_dispatch,77
UTL-21-communications,UTL-26-cyber_defense,46
UTL-21-communications,UTL-27-communications,33
UTL-22-resource_allocation,UTL-27-communications,43
UTL-23-critical_load,UTL-08-cyber_defense,59
UTL-23-critical_load,UTL-12-zone_operator,59
UTL-23-critical_load,UTL-26-cyber_defense,60
UTL-24-zone_operator,UTL-00-zone_operator,80
UTL-24-zone_operator,UTL-25-crew_dispatch,72
UTL-24-zone_operator,UTL-26-cyber_defense,68
UTL-24-zone_operator,UTL-27-communications,70
UTL-25-crew_dispatch,UTL-24-zone_operator,29
UTL-26-cyber_defense,UTL-18-zone_operator,70
UTL-26-cyber_defense,UTL-21-communications,61
UTL-26-cyber_defense,UTL-23-critical_load,61
UTL-26-cyber_defense,UTL-24-zone_operator,60
UTL-27-communications,UTL-11-critical_load,71
UTL-27-communications,UTL-15-communications,71
UTL-27-communications,UTL-21-communications,71
UTL-27-communications,UTL-22-resource_allocation,68
UTL-27-communications,UTL-24-zone_operator,72
