run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,delay,action_probability,action_value,communication_reliability,coupling_numeric,fragmentation_numeric,size_normalized,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,jt_disagreement_1_5,jt_disagreement_3,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,evaluator_distributed_estimation_error,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-00-zone_operator,U00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6526179831160729,0.008624372686298176,0.0,0.0,0.0,1.0,0.3473820168839271,-0.013154495779018227,0.6699999999999999,0.2,0.85,0.35,0.8222335929083413,0.8222335929083413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1709140937148621,0.2722901142594648,0.6526179831160729,0.4666055914735145,0.5225249753503116,0.43409955290875063,0.28673303527250044
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-01-crew_dispatch,U05,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6295500054592094,0.09736919187863924,0.0,0.0,0.0,1.0,0.3704499945407907,-0.007387501364802332,0.6699999999999999,0.2,0.85,0.35,0.8676420060796142,0.8676420060796142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.07607139029564525,0.26444700185613124,0.6295500054592094,0.4687305037035873,0.5222943869678149,0.42441100229286793,0.2802740015285786
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-02-cyber_defense,U02,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6748730177000046,0.021687025079977496,0.0,0.0,0.0,1.0,0.32512698229999537,0.08128174557499884,0.6699999999999999,0.2,0.85,0.35,0.8800218208666749,0.8800218208666749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.1517908826642762,0.27985682601800166,0.6748730177000046,0.4899546622966706,0.5441537834530826,0.4501133341006686,0.2972977782893347
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-03-communications,U03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7095498402058253,0.0014092060679028462,0.25341748715764656,0.3674553563785875,0.0,1.0,0.2904501597941746,0.6072773652130241,0.6699999999999999,0.2,0.85,0.35,0.8956084923816487,0.8956084923816487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1284768369364898,0.37983623120084165,0.7095498402058253,0.5077220591777423,0.5625548933290664,0.4580109328864467,0.3467685980230616
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-04-resource_allocation,U04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.713773892004752,0.005920060797047877,0.041134831137763825,0.05964550514975755,0.0,1.0,0.28622610799524795,0.08681793521534256,0.6699999999999999,0.2,0.85,0.35,0.8991860007110097,0.8991860007110097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1134828991531126,0.3073980445175576,0.713773892004752,0.5103060569796533,0.5659436278872118,0.4597850346419959,0.31101415037930147
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-05-critical_load,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.6580051431592404,0.049696502100886386,0.05416655940093859,0.07854151113136096,0.0,1.0,0.3419948568407596,0.23489184362569826,0.6699999999999999,0.2,0.85,0.35,0.7969547887641808,0.7969547887641808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1401529461493759,0.29297171134566846,0.6580051431592404,0.46244075445474137,0.5180476601370024,0.436362160126881,0.29766642142035066
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-06-zone_operator,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.6896157656606732,0.14124796388051902,0.010267024757999324,0.014887185899099022,0.0,1.0,0.31038423433932677,0.003623131467440477,0.6699999999999999,0.2,0.85,0.35,0.7727060733675181,0.7727060733675181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,1,5,0.1517908826642762,0.2884422849404127,0.6896157656606732,0.46902282460614875,0.5222890588393484,0.4563052882441494,0.30321221002621374
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-07-crew_dispatch,U03,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.7048397510928489,0.04889313692767239,0.0,0.0,0.0,1.0,0.2951602489071511,-0.026209937773212233,0.6699999999999999,0.2,0.85,0.35,0.7602195752402354,0.7602195752402354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1284768369364898,0.29004551537156864,0.7048397510928489,0.4719907942471984,0.5410602607217041,0.45603269545899655,0.3013551303059977
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,False,0.46671852840536987,0.33233969079401826,0.33402714171665787,0.4843393554891539,0.0,1.0,0.5332814715946301,0.9949243640591175,0.6699999999999999,0.2,0.85,0.35,0.7252262643625461,0.7252262643625461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1709140937148621,0.3253257449752227,0.46671852840536987,0.3679939774527845,0.4204347918671856,0.35602178193025535,0.29280191061220207
v7-pilots_iteration3-utility_restoration-medium-low-high-medium-modular-private_fragmented-776105-always_act-event_triggered,utility_restoration,medium,low,high,medium,modular,private_fragmented,event_triggered,776105,always_act,0,UTL-09-communications,U01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,False,0.728573643883637,0.040822735685904,0.06286068462502321,0.09114799270628365,0.0,1.0,0.27142635611636307,0.12993709077488855,0.6699999999999999,0.2,0.85,0.35,0.8290849377157998,0.8290849377157998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1,4,0.1401529461493759,0.31999055716994473,0.728573643883637,0.49870069198240474,0.56060459351257,0.46600093043112756,0.3189383794121724
